expName,subjectId,subjectGender,subjectAge,session,block,trial,targetOri,targetPos,distrMean,dtype,dsd,targetDist,t_dist_to_prev_d,answer,correctAnswer,rt,correct,prev_correct,blockId,tid,d_ori_0,d_ori_1,d_ori_2,d_ori_3,d_ori_4,d_ori_5,d_ori_6,d_ori_7,d_ori_8,d_ori_9,d_ori_10,d_ori_11,d_ori_12,d_ori_13,d_ori_14,d_ori_15,d_ori_16,d_ori_17,d_ori_18,d_ori_19,d_ori_20,d_ori_21,d_ori_22,d_ori_23,d_ori_24,d_ori_25,d_ori_26,d_ori_27,d_ori_28,d_ori_29,d_ori_30,d_ori_31,d_ori_32,d_ori_33,d_ori_34,d_ori_35
distr_stats,3,M,23,2,147,4,172,30,104,norm,15,68,28,j,j,501.677989858,1,1,1513,9084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,148,0,109,1,24,norm,5,85,5,j,j,754.713146176,1,1,1514,9085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,148,1,109,20,24,norm,5,85,5,j,j,654.489397388,1,1,1514,9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,148,2,109,2,24,norm,5,85,5,j,j,477.713129218,1,1,1514,9087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,148,3,109,35,24,norm,5,85,5,i,i,467.608733939,1,1,1514,9088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,148,4,109,34,24,norm,5,85,5,i,i,453.856260614,1,1,1514,9089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,148,5,109,13,24,norm,5,85,5,j,j,530.860383049,1,1,1514,9090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,148,6,109,8,24,norm,5,85,5,j,j,452.065467067,1,1,1514,9091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,149,0,91,32,4,norm,10,87,67,i,j,414.304847032,0,1,1515,9092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,149,1,91,5,4,norm,10,87,67,i,i,445.307486145,1,0,1515,9093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,149,2,91,23,4,norm,10,87,67,i,i,427.525838899,1,1,1515,9094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,149,3,91,7,4,norm,10,87,67,j,j,534.068906749,1,1,1515,9095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,149,4,91,35,4,norm,10,87,67,i,i,559.568414534,1,1,1515,9096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,149,5,91,13,4,norm,10,87,67,j,j,616.809548254,1,1,1515,9097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,150,0,101,7,4,norm,15,-83,-83,j,j,579.05829943,1,1,1516,9098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,150,1,101,4,4,norm,15,-83,-83,i,i,447.015723792,1,1,1516,9099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,150,2,101,20,4,norm,15,-83,-83,j,j,805.164169113,1,1,1516,9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,150,3,101,23,4,norm,15,-83,-83,i,i,603.593465119,1,1,1516,9101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,150,4,101,35,4,norm,15,-83,-83,i,i,538.705870546,1,1,1516,9102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,150,5,101,23,4,norm,15,-83,-83,i,i,494.115423648,1,1,1516,9103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,151,0,122,31,4,norm,10,-62,-62,j,j,528.708574813,1,1,1517,9104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,151,1,122,14,4,norm,10,-62,-62,j,j,544.557521618,1,1,1517,9105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,151,2,122,28,4,norm,10,-62,-62,i,i,627.851510748,1,1,1517,9106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,151,3,122,25,4,norm,10,-62,-62,j,j,586.364272996,1,1,1517,9107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,151,4,122,1,4,norm,10,-62,-62,j,j,445.894748616,1,1,1517,9108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,151,5,122,26,4,norm,10,-62,-62,i,j,463.687105817,0,1,1517,9109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,151,6,122,29,4,norm,10,-62,-62,i,i,473.951257904,1,0,1517,9110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,152,0,54,3,164,norm,5,70,50,i,i,433.107956131,1,1,1518,9111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,152,1,54,8,164,norm,5,70,50,j,j,550.497529814,1,1,1518,9112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,152,2,54,10,164,norm,5,70,50,j,i,435.323131602,0,1,1518,9113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,152,3,54,34,164,norm,5,70,50,i,i,464.685362767,1,0,1518,9114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,152,4,54,19,164,norm,5,70,50,j,j,576.65123729,1,1,1518,9115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,153,0,137,32,64,norm,15,73,-27,i,j,740.248014659,0,1,1519,9116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,153,1,137,11,64,norm,15,73,-27,i,i,1966.49445248,1,0,1519,9117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,153,2,137,28,64,norm,15,73,-27,i,i,792.246625937,1,1,1519,9118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,153,3,137,9,64,norm,15,73,-27,j,i,604.053546886,0,1,1519,9119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,153,4,137,4,64,norm,15,73,-27,i,i,708.595638349,1,0,1519,9120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,154,0,54,18,124,norm,5,-70,-10,j,j,1116.80419328,1,1,1520,9121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,154,1,54,3,124,norm,5,-70,-10,j,i,527.804476202,0,1,1520,9122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,154,2,54,10,124,norm,5,-70,-10,i,i,507.209681058,1,0,1520,9123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,154,3,54,25,124,norm,5,-70,-10,j,j,435.866215514,1,1,1520,9124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,154,4,54,25,124,norm,5,-70,-10,j,j,518.567587191,1,1,1520,9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,155,0,45,23,144,norm,15,81,-79,i,i,619.080504734,1,1,1521,9126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,155,1,45,21,144,norm,15,81,-79,i,i,660.061697163,1,1,1521,9127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,155,2,45,5,144,norm,15,81,-79,j,i,363.939503728,0,1,1521,9128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,155,3,45,26,144,norm,15,81,-79,i,j,462.864670604,0,0,1521,9129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,155,4,45,4,144,norm,15,81,-79,j,i,71.1351647697,0,0,1521,9130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,155,5,45,17,144,norm,15,81,-79,i,i,482.296096998,1,0,1521,9131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,155,6,45,16,144,norm,15,81,-79,j,i,391.36769572,0,1,1521,9132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,156,0,81,0,164,norm,10,-83,-63,j,j,528.084719997,1,0,1522,9133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,156,1,81,9,164,norm,10,-83,-63,j,i,509.977757898,0,1,1522,9134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,156,2,81,26,164,norm,10,-83,-63,j,j,537.597390314,1,0,1522,9135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,156,3,81,33,164,norm,10,-83,-63,i,i,576.172859342,1,1,1522,9136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,156,4,81,13,164,norm,10,-83,-63,j,j,519.268196676,1,1,1522,9137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,157,0,98,1,164,norm,5,-66,-66,j,j,500.27096966,1,1,1523,9138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,157,1,98,9,164,norm,5,-66,-66,j,i,505.19620972,0,1,1523,9139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,157,2,98,4,164,norm,5,-66,-66,i,i,535.749477014,1,0,1523,9140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,157,3,98,7,164,norm,5,-66,-66,j,j,442.895515273,1,1,1523,9141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,157,4,98,10,164,norm,5,-66,-66,i,i,488.753752965,1,1,1523,9142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,158,0,107,31,44,norm,15,63,-57,j,j,715.15057639,1,1,1524,9143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,158,1,107,1,44,norm,15,63,-57,j,j,586.167923844,1,1,1524,9144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,158,2,107,18,44,norm,15,63,-57,j,j,404.013027564,1,1,1524,9145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,158,3,107,24,44,norm,15,63,-57,j,j,351.068816606,1,1,1524,9146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,158,4,107,12,44,norm,15,63,-57,j,j,394.485184806,1,1,1524,9147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,158,5,107,31,44,norm,15,63,-57,j,j,334.493377923,1,1,1524,9148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,159,0,97,24,164,norm,10,-67,53,j,j,409.601392268,1,1,1525,9149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,159,1,97,32,164,norm,10,-67,53,j,j,341.817647655,1,1,1525,9150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,159,2,97,33,164,norm,10,-67,53,i,i,516.396144034,1,1,1525,9151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,159,3,97,30,164,norm,10,-67,53,j,j,496.340416572,1,1,1525,9152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,159,4,97,4,164,norm,10,-67,53,i,i,699.058424379,1,1,1525,9153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,160,0,161,34,84,norm,15,77,-3,i,i,982.15865259,1,1,1526,9154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,160,1,161,16,84,norm,15,77,-3,i,i,536.225177468,1,1,1526,9155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,160,2,161,28,84,norm,15,77,-3,i,i,548.716999972,1,1,1526,9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,160,3,161,31,84,norm,15,77,-3,j,j,746.811431422,1,1,1526,9157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,160,4,161,8,84,norm,15,77,-3,j,j,708.897302047,1,1,1526,9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,160,5,161,9,84,norm,15,77,-3,i,i,659.637761488,1,1,1526,9159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,161,0,54,5,124,norm,5,-70,-30,i,i,1830.67527935,1,1,1527,9160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,161,1,54,34,124,norm,5,-70,-30,i,i,588.656649383,1,1,1527,9161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,161,2,54,21,124,norm,5,-70,-30,i,i,642.666054508,1,1,1527,9162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,161,3,54,34,124,norm,5,-70,-30,i,i,540.211065319,1,1,1527,9163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,161,4,54,26,124,norm,5,-70,-30,j,j,711.015641682,1,1,1527,9164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,161,5,54,13,124,norm,5,-70,-30,j,j,489.810468422,1,1,1527,9165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,162,0,116,1,44,norm,10,72,-8,i,j,1033.01263754,0,1,1528,9166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,162,1,116,29,44,norm,10,72,-8,i,i,584.233884663,1,0,1528,9167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,162,2,116,30,44,norm,10,72,-8,i,j,659.365103911,0,1,1528,9168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,162,3,116,28,44,norm,10,72,-8,i,i,650.366065129,1,0,1528,9169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,162,4,116,3,44,norm,10,72,-8,j,i,755.850186284,0,1,1528,9170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,162,5,116,28,44,norm,10,72,-8,i,i,536.036414534,1,0,1528,9171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,163,0,33,24,104,norm,15,-71,-11,j,j,1178.7287006,1,1,1529,9172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,163,1,33,33,104,norm,15,-71,-11,i,i,656.831307311,1,1,1529,9173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,163,2,33,0,104,norm,15,-71,-11,j,j,545.644135695,1,1,1529,9174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,163,3,33,34,104,norm,15,-71,-11,i,i,519.658217501,1,1,1529,9175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,163,4,33,11,104,norm,15,-71,-11,i,i,627.513700951,1,1,1529,9176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,164,0,165,6,84,norm,5,81,61,j,j,534.318805672,1,1,1530,9177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,164,1,165,26,84,norm,5,81,61,j,j,778.881942188,1,1,1530,9178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,164,2,165,22,84,norm,5,81,61,i,i,523.863659404,1,1,1530,9179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,164,3,165,8,84,norm,5,81,61,j,j,611.384956592,1,1,1530,9180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,164,4,165,14,84,norm,5,81,61,j,j,587.623585081,1,1,1530,9181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,164,5,165,4,84,norm,5,81,61,i,i,537.40594989,1,1,1530,9182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,165,0,47,33,164,norm,10,63,-37,i,i,728.944104547,1,1,1531,9183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,165,1,47,13,164,norm,10,63,-37,j,j,527.340824447,1,1,1531,9184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,165,2,47,1,164,norm,10,63,-37,j,j,603.989733412,1,1,1531,9185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,165,3,47,14,164,norm,10,63,-37,j,j,846.406416666,1,1,1531,9186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,165,4,47,23,164,norm,10,63,-37,i,i,488.646207177,1,1,1531,9187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,165,5,47,2,164,norm,10,63,-37,j,j,461.746372916,1,1,1531,9188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,165,6,47,25,164,norm,10,63,-37,j,j,409.093115704,1,1,1531,9189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,166,0,71,12,164,norm,15,87,87,j,j,977.64976199,1,1,1532,9190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,166,1,71,7,164,norm,15,87,87,j,j,655.725950819,1,1,1532,9191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,166,2,71,1,164,norm,15,87,87,j,j,1431.03468755,1,1,1532,9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,166,3,71,19,164,norm,15,87,87,j,j,489.513713448,1,1,1532,9193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,166,4,71,9,164,norm,15,87,87,i,i,679.538194618,1,1,1532,9194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,166,5,71,28,164,norm,15,87,87,i,i,557.380460199,1,1,1532,9195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,167,0,172,22,104,norm,10,68,8,i,i,573.607825383,1,1,1533,9196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,167,1,172,7,104,norm,10,68,8,j,j,499.485126795,1,1,1533,9197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,167,2,172,9,104,norm,10,68,8,j,i,559.375635366,0,1,1533,9198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,167,3,172,17,104,norm,10,68,8,i,i,702.944798912,1,0,1533,9199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,167,4,172,27,104,norm,10,68,8,i,i,785.68231668,1,1,1533,9200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,168,0,137,30,64,norm,5,73,33,j,j,612.959766069,1,1,1534,9201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,168,1,137,3,64,norm,5,73,33,i,i,570.185548855,1,1,1534,9202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,168,2,137,34,64,norm,5,73,33,i,i,801.877105754,1,1,1534,9203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,168,3,137,6,64,norm,5,73,33,j,j,556.824435094,1,1,1534,9204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,168,4,137,10,64,norm,5,73,33,i,i,521.951486382,1,1,1534,9205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,168,5,137,8,64,norm,5,73,33,j,j,589.156000984,1,1,1534,9206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,169,0,86,12,164,norm,10,-78,22,j,j,588.291172207,1,1,1535,9207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,169,1,86,34,164,norm,10,-78,22,i,i,1425.61455837,1,1,1535,9208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,169,2,86,17,164,norm,10,-78,22,i,i,446.822944621,1,1,1535,9209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,169,3,86,29,164,norm,10,-78,22,i,i,468.02776089,1,1,1535,9210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,169,4,86,2,164,norm,10,-78,22,j,j,833.395161397,1,1,1535,9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,170,0,16,6,84,norm,15,-68,32,j,j,589.596447837,1,1,1536,9212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,170,1,16,1,84,norm,15,-68,32,j,j,559.098515307,1,1,1536,9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,170,2,16,0,84,norm,15,-68,32,i,j,618.290199385,0,1,1536,9214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,170,3,16,18,84,norm,15,-68,32,j,j,491.345561815,1,0,1536,9215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,170,4,16,31,84,norm,15,-68,32,j,j,546.81910689,1,1,1536,9216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,170,5,16,31,84,norm,15,-68,32,j,j,492.035907595,1,1,1536,9217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,171,0,154,20,44,norm,5,-70,70,j,j,518.669331756,1,1,1537,9218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,171,1,154,5,44,norm,5,-70,70,i,i,648.759125794,1,1,1537,9219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,171,2,154,0,44,norm,5,-70,70,j,j,522.721710568,1,1,1537,9220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,171,3,154,9,44,norm,5,-70,70,i,i,629.370092964,1,1,1537,9221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,171,4,154,16,44,norm,5,-70,70,i,i,805.735366652,1,1,1537,9222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,171,5,154,8,44,norm,5,-70,70,j,j,608.898016046,1,1,1537,9223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,171,6,154,6,44,norm,5,-70,70,j,j,485.104782416,1,1,1537,9224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,172,0,127,15,24,norm,10,-77,83,i,i,494.594694086,1,1,1538,9225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,172,1,127,8,24,norm,10,-77,83,j,j,571.081614999,1,1,1538,9226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,172,2,127,34,24,norm,10,-77,83,i,i,700.830029258,1,1,1538,9227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,172,3,127,7,24,norm,10,-77,83,j,j,652.064931572,1,1,1538,9228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,172,4,127,15,24,norm,10,-77,83,i,i,518.335538192,1,1,1538,9229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,173,0,11,13,84,norm,5,-73,-13,j,j,516.636671749,1,1,1539,9230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,173,1,11,10,84,norm,5,-73,-13,i,i,453.290418049,1,1,1539,9231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,173,2,11,8,84,norm,5,-73,-13,j,j,403.744832467,1,1,1539,9232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,173,3,11,18,84,norm,5,-73,-13,i,j,497.244068938,0,1,1539,9233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,3,M,23,2,173,4,11,28,84,norm,5,-73,-13,i,i,445.47572167,1,0,1539,9234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
