trial_id,is_target,color,shape
3102,1,red,T
3103,1,red,T
3104,1,red,T
3106,1,red,T
3107,1,red,T
3108,1,red,T
3109,1,red,T
3110,1,red,T
3111,1,red,T
3112,1,red,T
3115,1,red,T
3118,1,red,T
3119,1,red,T
3121,1,red,T
3123,1,red,T
3124,1,red,T
3128,1,red,T
3129,1,red,T
3130,1,red,T
3132,1,red,T
3134,1,red,T
3135,1,red,T
3140,1,red,T
3141,1,red,T
3144,1,red,T
3145,1,red,T
3146,1,red,T
3147,1,red,T
3148,1,red,T
3150,1,red,T
3151,1,red,T
3152,1,red,T
3153,1,red,T
3154,1,red,T
3159,1,red,T
3160,1,red,T
3161,1,red,T
3162,1,red,T
3164,1,red,T
3165,1,red,T
3170,1,red,T
3174,1,red,T
3175,1,red,T
3176,1,red,T
3177,1,red,T
3179,1,red,T
3180,1,red,T
3183,1,red,T
3188,1,red,T
3191,1,red,T
3193,1,red,T
3194,1,red,T
3195,1,red,T
3196,1,red,T
3199,1,red,T
3200,1,red,T
3201,1,red,T
3206,1,red,T
3207,1,red,T
3209,1,red,T
3211,1,red,T
3212,1,red,T
3215,1,red,T
3217,1,red,T
3221,1,red,T
3222,1,red,T
3224,1,red,T
3226,1,red,T
3228,1,red,T
3229,1,red,T
3230,1,red,T
3231,1,red,T
3233,1,red,T
3236,1,red,T
3242,1,red,T
3245,1,red,T
3249,1,red,T
3250,1,red,T
3252,1,red,T
3253,1,red,T
3254,1,red,T
3256,1,red,T
3258,1,red,T
3260,1,red,T
3262,1,red,T
3263,1,red,T
3264,1,red,T
3267,1,red,T
3268,1,red,T
3269,1,red,T
3271,1,red,T
3274,1,red,T
3275,1,red,T
3276,1,red,T
3277,1,red,T
3278,1,red,T
3279,1,red,T
3281,1,red,T
3282,1,red,T
3283,1,red,T
3285,1,red,T
3292,1,red,T
3293,1,red,T
3294,1,red,T
3295,1,red,T
3298,1,red,T
3299,1,red,T
3302,1,red,T
3304,1,red,T
3306,1,red,T
3308,1,red,T
3309,1,red,T
3312,1,red,T
3315,1,red,T
3316,1,red,T
3320,1,red,T
3322,1,red,T
3323,1,red,T
3325,1,red,T
3326,1,red,T
3327,1,red,T
3331,1,red,T
3332,1,red,T
3334,1,red,T
3335,1,red,T
3336,1,red,T
3337,1,red,T
3338,1,red,T
3343,1,red,T
3345,1,red,T
3347,1,red,T
3348,1,red,T
3350,1,red,T
3351,1,red,T
3352,1,red,T
3353,1,red,T
3354,1,red,T
3355,1,red,T
3357,1,red,T
3358,1,red,T
3360,1,red,T
3361,1,red,T
3363,1,red,T
3364,1,red,T
3367,1,red,T
3371,1,red,T
3372,1,red,T
3375,1,red,T
3379,1,red,T
3381,1,red,T
3383,1,red,T
3384,1,red,T
3385,1,red,T
3387,1,red,T
3389,1,red,T
3392,1,red,T
3394,1,red,T
3399,1,red,T
3401,1,red,T
3402,1,red,T
3403,1,red,T
3406,1,red,T
3408,1,red,T
3409,1,red,T
3410,1,red,T
3412,1,red,T
3413,1,red,T
3416,1,red,T
3419,1,red,T
3422,1,red,T
3423,1,red,T
3425,1,red,T
3427,1,red,T
3428,1,red,T
3429,1,red,T
3431,1,red,T
3434,1,red,T
3437,1,red,T
3439,1,red,T
3441,1,red,T
3442,1,red,T
3447,1,red,T
3451,1,red,T
3453,1,red,T
3454,1,red,T
3457,1,red,T
3461,1,red,T
3462,1,red,T
3463,1,red,T
3464,1,red,T
3468,1,red,T
3469,1,red,T
3470,1,red,T
3471,1,red,T
3472,1,red,T
3474,1,red,T
3477,1,red,T
3480,1,red,T
3482,1,red,T
3486,1,red,T
3488,1,red,T
3489,1,red,T
3490,1,red,T
3492,1,red,T
3493,1,red,T
3494,1,red,T
3495,1,red,T
3496,1,red,T
3498,1,red,T
3501,1,red,T
3502,1,red,T
3504,1,red,T
3506,1,red,T
3507,1,red,T
3508,1,red,T
3510,1,red,T
3513,1,red,T
3514,1,red,T
3515,1,red,T
3518,1,red,T
3521,1,red,T
3524,1,red,T
3529,1,red,T
3530,1,red,T
3531,1,red,T
3532,1,red,T
3534,1,red,T
3535,1,red,T
3539,1,red,T
3543,1,red,T
3545,1,red,T
3546,1,red,T
3552,1,red,T
3553,1,red,T
3554,1,red,T
3555,1,red,T
3556,1,red,T
3558,1,red,T
3560,1,red,T
3562,1,red,T
3563,1,red,T
3564,1,red,T
3565,1,red,T
3567,1,red,T
3568,1,red,T
3571,1,red,T
3572,1,red,T
3573,1,red,T
3576,1,red,T
3577,1,red,T
3578,1,red,T
3580,1,red,T
3581,1,red,T
3583,1,red,T
3586,1,red,T
3589,1,red,T
3590,1,red,T
3592,1,red,T
3594,1,red,T
3595,1,red,T
3596,1,red,T
3599,1,red,T
3600,1,red,T
3601,1,red,T
3603,1,red,T
3605,1,red,T
3609,1,red,T
3611,1,red,T
3614,1,red,T
3615,1,red,T
3617,1,red,T
3619,1,red,T
3620,1,red,T
3621,1,red,T
3622,1,red,T
3624,1,red,T
3627,1,red,T
3633,1,red,T
3635,1,red,T
3636,1,red,T
3639,1,red,T
3640,1,red,T
3641,1,red,T
3642,1,red,T
3646,1,red,T
3649,1,red,T
3650,1,red,T
3651,1,red,T
3653,1,red,T
3654,1,red,T
3659,1,red,T
3661,1,red,T
3664,1,red,T
3668,1,red,T
3669,1,red,T
3672,1,red,T
3674,1,red,T
3676,1,red,T
3678,1,red,T
3680,1,red,T
3681,1,red,T
3682,1,red,T
3685,1,red,T
3687,1,red,T
3691,1,red,T
3692,1,red,T
3695,1,red,T
3697,1,red,T
3702,1,red,T
3703,1,red,T
3704,1,red,T
3705,1,red,T
3706,1,red,T
3707,1,red,T
3708,1,red,T
3711,1,red,T
3712,1,red,T
3717,1,red,T
3720,1,red,T
3721,1,red,T
3724,1,red,T
3725,1,red,T
3732,1,red,T
3733,1,red,T
3735,1,red,T
3736,1,red,T
3737,1,red,T
3738,1,red,T
3740,1,red,T
3741,1,red,T
3742,1,red,T
3744,1,red,T
3745,1,red,T
3747,1,red,T
3748,1,red,T
3749,1,red,T
3750,1,red,T
3751,1,red,T
3752,1,red,T
3753,1,red,T
3756,1,red,T
3758,1,red,T
3759,1,red,T
3761,1,red,T
3762,1,red,T
3764,1,red,T
3765,1,red,T
3766,1,red,T
3770,1,red,T
3771,1,red,T
3775,1,red,T
3776,1,red,T
3780,1,red,T
3781,1,red,T
3782,1,red,T
3783,1,red,T
3785,1,red,T
3786,1,red,T
3795,1,red,T
3797,1,red,T
3798,1,red,T
3799,1,red,T
3802,1,red,T
3803,1,red,T
3805,1,red,T
3810,1,red,T
3811,1,red,T
3813,1,red,T
3816,1,red,T
3820,1,red,T
3822,1,red,T
3825,1,red,T
3826,1,red,T
3827,1,red,T
3828,1,red,T
3829,1,red,T
3832,1,red,T
3833,1,red,T
3835,1,red,T
3836,1,red,T
3838,1,red,T
3839,1,red,T
3841,1,red,T
3842,1,red,T
3844,1,red,T
3845,1,red,T
3846,1,red,T
3847,1,red,T
3848,1,red,T
3849,1,red,T
3852,1,red,T
3853,1,red,T
3855,1,red,T
3857,1,red,T
3858,1,red,T
3860,1,red,T
3862,1,red,T
3864,1,red,T
3865,1,red,T
3866,1,red,T
3867,1,red,T
3869,1,red,T
3873,1,red,T
3878,1,red,T
3880,1,red,T
3881,1,red,T
3882,1,red,T
3884,1,red,T
3886,1,red,T
3888,1,red,T
3889,1,red,T
3890,1,red,T
3892,1,red,T
3894,1,red,T
3896,1,red,T
3897,1,red,T
3899,1,red,T
3900,1,red,T
3901,1,red,T
3902,1,red,T
3906,1,red,T
3907,1,red,T
3908,1,red,T
3909,1,red,T
3912,1,red,T
3915,1,red,T
3917,1,red,T
3918,1,red,T
3921,1,red,T
3922,1,red,T
3923,1,red,T
3925,1,red,T
3927,1,red,T
3928,1,red,T
3929,1,red,T
3930,1,red,T
3934,1,red,T
3935,1,red,T
3936,1,red,T
3937,1,red,T
3938,1,red,T
3943,1,red,T
3946,1,red,T
3948,1,red,T
3949,1,red,T
3950,1,red,T
3952,1,red,T
3955,1,red,T
3956,1,red,T
3958,1,red,T
3961,1,red,T
3965,1,red,T
3969,1,red,T
3972,1,red,T
3974,1,red,T
3975,1,red,T
3976,1,red,T
3977,1,red,T
3978,1,red,T
3979,1,red,T
3983,1,red,T
3984,1,red,T
3985,1,red,T
3986,1,red,T
3987,1,red,T
3988,1,red,T
3989,1,red,T
3990,1,red,T
3991,1,red,T
3993,1,red,T
3994,1,red,T
3998,1,red,T
4003,1,red,T
4007,1,red,T
4010,1,red,T
4013,1,red,T
4014,1,red,T
4016,1,red,T
4018,1,red,T
4019,1,red,T
4020,1,red,T
4024,1,red,T
4028,1,red,T
4029,1,red,T
4030,1,red,T
4031,1,red,T
4033,1,red,T
4034,1,red,T
4035,1,red,T
4036,1,red,T
4037,1,red,T
4038,1,red,T
4040,1,red,T
4047,1,red,T
4048,1,red,T
4049,1,red,T
4050,1,red,T
4051,1,red,T
4053,1,red,T
4054,1,red,T
4056,1,red,T
4057,1,red,T
4058,1,red,T
4059,1,red,T
4060,1,red,T
4064,1,red,T
4068,1,red,T
4069,1,red,T
4071,1,red,T
4072,1,red,T
4073,1,red,T
4074,1,red,T
4075,1,red,T
4076,1,red,T
4077,1,red,T
4079,1,red,T
4080,1,red,T
4083,1,red,T
4084,1,red,T
4085,1,red,T
4087,1,red,T
4088,1,red,T
4089,1,red,T
4092,1,red,T
4093,1,red,T
4095,1,red,T
4097,1,red,T
4098,1,red,T
4101,1,red,T
4102,1,red,T
4104,1,red,T
4105,1,red,T
4106,1,red,T
4108,1,red,T
4110,1,red,T
4114,1,red,T
4115,1,red,T
4116,1,red,T
4122,1,red,T
4125,1,red,T
4126,1,red,T
4127,1,red,T
4130,1,red,T
4132,1,red,T
4134,1,red,T
4137,1,red,T
4140,1,red,T
4142,1,red,T
4144,1,red,T
4145,1,red,T
4146,1,red,T
4147,1,red,T
4153,1,red,T
4157,1,red,T
4160,1,red,T
4161,1,red,T
4162,1,red,T
4163,1,red,T
4164,1,red,T
4169,1,red,T
4171,1,red,T
4172,1,red,T
4173,1,red,T
4175,1,red,T
4177,1,red,T
4178,1,red,T
4180,1,red,T
4181,1,red,T
4184,1,red,T
4186,1,red,T
4189,1,red,T
4190,1,red,T
4191,1,red,T
4195,1,red,T
4196,1,red,T
4197,1,red,T
4199,1,red,T
4200,1,red,T
4201,1,red,T
4202,1,red,T
4203,1,red,T
4205,1,red,T
4208,1,red,T
4209,1,red,T
4210,1,red,T
4213,1,red,T
4218,1,red,T
4219,1,red,T
4220,1,red,T
4221,1,red,T
4224,1,red,T
4227,1,red,T
4228,1,red,T
4230,1,red,T
4231,1,red,T
4232,1,red,T
4236,1,red,T
4238,1,red,T
4239,1,red,T
4240,1,red,T
4246,1,red,T
4249,1,red,T
4251,1,red,T
4252,1,red,T
4255,1,red,T
4256,1,red,T
4258,1,red,T
4261,1,red,T
4262,1,red,T
4264,1,red,T
4265,1,red,T
4266,1,red,T
4267,1,red,T
4269,1,red,T
4271,1,red,T
4277,1,red,T
4278,1,red,T
4279,1,red,T
4280,1,red,T
4284,1,red,T
4285,1,red,T
4287,1,red,T
4289,1,red,T
4290,1,red,T
4291,1,red,T
4292,1,red,T
4296,1,red,T
4298,1,red,T
4301,1,red,T
4305,1,red,T
4309,1,red,T
4312,1,red,T
4314,1,red,T
4315,1,red,T
4316,1,red,T
4317,1,red,T
4318,1,red,T
4320,1,red,T
4321,1,red,T
4324,1,red,T
4325,1,red,T
4328,1,red,T
4329,1,red,T
4331,1,red,T
4332,1,red,T
4334,1,red,T
4335,1,red,T
4337,1,red,T
4338,1,red,T
4341,1,red,T
4343,1,red,T
4345,1,red,T
4346,1,red,T
4348,1,red,T
4349,1,red,T
4350,1,red,T
4352,1,red,T
4353,1,red,T
4355,1,red,T
4356,1,red,T
4358,1,red,T
4359,1,red,T
4361,1,red,T
4362,1,red,T
4369,1,red,T
4370,1,red,T
4375,1,red,T
4379,1,red,T
4381,1,red,T
4383,1,red,T
4384,1,red,T
4387,1,red,T
4388,1,red,T
4389,1,red,T
4393,1,red,T
4395,1,red,T
4396,1,red,T
4397,1,red,T
4399,1,red,T
4400,1,red,T
4401,1,red,T
4402,1,red,T
4411,1,red,T
4416,1,red,T
4417,1,red,T
4419,1,red,T
4420,1,red,T
4421,1,red,T
4422,1,red,T
4424,1,red,T
4425,1,red,T
4427,1,red,T
4430,1,red,T
4431,1,red,T
4432,1,red,T
4433,1,red,T
4435,1,red,T
4437,1,red,T
4438,1,red,T
4440,1,red,T
4444,1,red,T
4445,1,red,T
4451,1,red,T
4452,1,red,T
4453,1,red,T
4455,1,red,T
4456,1,red,T
4458,1,red,T
4460,1,red,T
4462,1,red,T
4464,1,red,T
4468,1,red,T
4470,1,red,T
4471,1,red,T
4474,1,red,T
4475,1,red,T
4476,1,red,T
4477,1,red,T
4478,1,red,T
4481,1,red,T
4485,1,red,T
4486,1,red,T
4487,1,red,T
4491,1,red,T
4492,1,red,T
4494,1,red,T
4495,1,red,T
4496,1,red,T
4501,1,red,T
4502,1,red,T
4504,1,red,T
4505,1,red,T
4507,1,red,T
4509,1,red,T
4513,1,red,T
4514,1,red,T
4516,1,red,T
4518,1,red,T
4523,1,red,T
4524,1,red,T
4525,1,red,T
4530,1,red,T
4531,1,red,T
4532,1,red,T
4533,1,red,T
4534,1,red,T
4537,1,red,T
4541,1,red,T
4542,1,red,T
4543,1,red,T
4545,1,red,T
4547,1,red,T
4548,1,red,T
4550,1,red,T
4551,1,red,T
4553,1,red,T
4554,1,red,T
4555,1,red,T
4556,1,red,T
4558,1,red,T
4561,1,red,T
4562,1,red,T
4563,1,red,T
4564,1,red,T
4568,1,red,T
4569,1,red,T
4570,1,red,T
4573,1,red,T
4575,1,red,T
4577,1,red,T
4580,1,red,T
4582,1,red,T
4586,1,red,T
4587,1,red,T
4588,1,red,T
4589,1,red,T
4591,1,red,T
4593,1,red,T
4594,1,red,T
4595,1,red,T
4597,1,red,T
4601,1,red,T
4602,1,red,T
4603,1,red,T
4605,1,red,T
4606,1,red,T
4607,1,red,T
4608,1,red,T
4609,1,red,T
4610,1,red,T
4615,1,red,T
4617,1,red,T
4618,1,red,T
4619,1,red,T
4622,1,red,T
4623,1,red,T
4624,1,red,T
4626,1,red,T
4630,1,red,T
4631,1,red,T
4632,1,red,T
4634,1,red,T
4635,1,red,T
4636,1,red,T
4639,1,red,T
4642,1,red,T
4646,1,red,T
4647,1,red,T
4652,1,red,T
4653,1,red,T
4654,1,red,T
4656,1,red,T
4657,1,red,T
4658,1,red,T
4659,1,red,T
4660,1,red,T
4661,1,red,T
4663,1,red,T
4664,1,red,T
4665,1,red,T
4670,1,red,T
4671,1,red,T
4672,1,red,T
4674,1,red,T
4675,1,red,T
4677,1,red,T
4680,1,red,T
4683,1,red,T
4687,1,red,T
4690,1,red,T
4692,1,red,T
4693,1,red,T
4694,1,red,T
4696,1,red,T
4698,1,red,T
4699,1,red,T
4700,1,red,T
4703,1,red,T
4704,1,red,T
4705,1,red,T
4706,1,red,T
4707,1,red,T
4710,1,red,T
4712,1,red,T
4713,1,red,T
4715,1,red,T
4719,1,red,T
4721,1,red,T
4724,1,red,T
4725,1,red,T
4726,1,red,T
4727,1,red,T
4729,1,red,T
4732,1,red,T
4733,1,red,T
4736,1,red,T
4737,1,red,T
4740,1,red,T
4743,1,red,T
4745,1,red,T
4746,1,red,T
4749,1,red,T
4750,1,red,T
4755,1,red,T
4756,1,red,T
4759,1,red,T
4766,1,red,T
4768,1,red,T
4769,1,red,T
4771,1,red,T
4772,1,red,T
4773,1,red,T
4774,1,red,T
4779,1,red,T
4780,1,red,T
4781,1,red,T
4784,1,red,T
4789,1,red,T
4791,1,red,T
4792,1,red,T
4793,1,red,T
4794,1,red,T
4798,1,red,T
4800,1,red,T
4801,1,red,T
4802,1,red,T
4804,1,red,T
4805,1,red,T
4806,1,red,T
4808,1,red,T
4813,1,red,T
4814,1,red,T
4815,1,red,T
4816,1,red,T
4818,1,red,T
4819,1,red,T
4822,1,red,T
4824,1,red,T
4827,1,red,T
4830,1,red,T
4831,1,red,T
4836,1,red,T
4837,1,red,T
4839,1,red,T
4840,1,red,T
4842,1,red,T
4845,1,red,T
4846,1,red,T
4851,1,red,T
4852,1,red,T
4854,1,red,T
4856,1,red,T
4860,1,red,T
4861,1,red,T
4863,1,red,T
4864,1,red,T
4865,1,red,T
4866,1,red,T
4867,1,red,T
4868,1,red,T
4869,1,red,T
4871,1,red,T
4872,1,red,T
4873,1,red,T
4874,1,red,T
4877,1,red,T
4883,1,red,T
4884,1,red,T
4890,1,red,T
4893,1,red,T
4895,1,red,T
4898,1,red,T
4901,1,red,T
4902,1,red,T
4905,1,red,T
4906,1,red,T
4907,1,red,T
4910,1,red,T
4911,1,red,T
4912,1,red,T
4914,1,red,T
4915,1,red,T
4916,1,red,T
4917,1,red,T
4919,1,red,T
4923,1,red,T
4924,1,red,T
4925,1,red,T
4926,1,red,T
4927,1,red,T
4928,1,red,T
4930,1,red,T
4932,1,red,T
4933,1,red,T
4934,1,red,T
4935,1,red,T
4938,1,red,T
4939,1,red,T
4940,1,red,T
4942,1,red,T
4943,1,red,T
4947,1,red,T
4948,1,red,T
4950,1,red,T
4952,1,red,T
4953,1,red,T
4957,1,red,T
4958,1,red,T
4960,1,red,T
4961,1,red,T
4964,1,red,T
4966,1,red,T
4968,1,red,T
4969,1,red,T
4971,1,red,T
4972,1,red,T
4976,1,red,T
4979,1,red,T
4980,1,red,T
4984,1,red,T
4986,1,red,T
4987,1,red,T
4988,1,red,T
4989,1,red,T
4992,1,red,T
4993,1,red,T
4995,1,red,T
4996,1,red,T
4997,1,red,T
4999,1,red,T
5000,1,red,T
5001,1,red,T
5003,1,red,T
5005,1,red,T
5006,1,red,T
5011,1,red,T
5012,1,red,T
5013,1,red,T
5016,1,red,T
5018,1,red,T
5021,1,red,T
5022,1,red,T
5024,1,red,T
5025,1,red,T
5027,1,red,T
5028,1,red,T
5032,1,red,T
5034,1,red,T
5038,1,red,T
5039,1,red,T
5041,1,red,T
5044,1,red,T
5045,1,red,T
5048,1,red,T
5050,1,red,T
5052,1,red,T
5059,1,red,T
5063,1,red,T
5065,1,red,T
5066,1,red,T
5067,1,red,T
5069,1,red,T
5071,1,red,T
5072,1,red,T
5074,1,red,T
5075,1,red,T
5076,1,red,T
5077,1,red,T
5078,1,red,T
5080,1,red,T
5083,1,red,T
5085,1,red,T
5086,1,red,T
5088,1,red,T
5089,1,red,T
5092,1,red,T
5093,1,red,T
5095,1,red,T
5096,1,red,T
5098,1,red,T
5102,1,red,T
5104,1,red,T
5108,1,red,T
5110,1,red,T
5111,1,red,T
5116,1,red,T
5117,1,red,T
5119,1,red,T
5121,1,red,T
5123,1,red,T
5125,1,red,T
5127,1,red,T
5128,1,red,T
5129,1,red,T
5130,1,red,T
5131,1,red,T
5133,1,red,T
5134,1,red,T
5137,1,red,T
5138,1,red,T
5139,1,red,T
5140,1,red,T
5141,1,red,T
5142,1,red,T
5144,1,red,T
5145,1,red,T
5146,1,red,T
5147,1,red,T
5150,1,red,T
5151,1,red,T
5154,1,red,T
5155,1,red,T
5157,1,red,T
5160,1,red,T
5161,1,red,T
5162,1,red,T
5163,1,red,T
5164,1,red,T
5166,1,red,T
5170,1,red,T
5173,1,red,T
5175,1,red,T
5176,1,red,T
5177,1,red,T
5178,1,red,T
5185,1,red,T
5188,1,red,T
5192,1,red,T
5193,1,red,T
5194,1,red,T
5198,1,red,T
5199,1,red,T
5200,1,red,T
5201,1,red,T
5202,1,red,T
5203,1,red,T
5204,1,red,T
5207,1,red,T
5208,1,red,T
5210,1,red,T
5212,1,red,T
5213,1,red,T
5216,1,red,T
5217,1,red,T
5218,1,red,T
5219,1,red,T
5221,1,red,T
5222,1,red,T
5223,1,red,T
5224,1,red,T
5227,1,red,T
5232,1,red,T
5233,1,red,T
5235,1,red,T
5236,1,red,T
5238,1,red,T
5243,1,red,T
5246,1,red,T
5247,1,red,T
5248,1,red,T
5249,1,red,T
5250,1,red,T
5251,1,red,T
5253,1,red,T
5254,1,red,T
5260,1,red,T
5266,1,red,T
5268,1,red,T
5272,1,red,T
5276,1,red,T
5277,1,red,T
5278,1,red,T
5279,1,red,T
5280,1,red,T
5281,1,red,T
5283,1,red,T
5284,1,red,T
5285,1,red,T
5287,1,red,T
5289,1,red,T
5297,1,red,T
5299,1,red,T
5300,1,red,T
5304,1,red,T
5305,1,red,T
5306,1,red,T
5308,1,red,T
5310,1,red,T
5311,1,red,T
5313,1,red,T
5314,1,red,T
5315,1,red,T
5316,1,red,T
5319,1,red,T
5321,1,red,T
5323,1,red,T
5324,1,red,T
5325,1,red,T
5326,1,red,T
5327,1,red,T
5328,1,red,T
5329,1,red,T
5331,1,red,T
5332,1,red,T
5335,1,red,T
5336,1,red,T
5338,1,red,T
5339,1,red,T
5341,1,red,T
5343,1,red,T
5345,1,red,T
5346,1,red,T
5347,1,red,T
5348,1,red,T
5349,1,red,T
5350,1,red,T
5354,1,red,T
5355,1,red,T
5356,1,red,T
5357,1,red,T
5358,1,red,T
5360,1,red,T
5366,1,red,T
5369,1,red,T
5370,1,red,T
5371,1,red,T
5374,1,red,T
5375,1,red,T
5378,1,red,T
5381,1,red,T
5382,1,red,T
5387,1,red,T
5388,1,red,T
5392,1,red,T
5395,1,red,T
5398,1,red,T
5399,1,red,T
5400,1,red,T
5403,1,red,T
5405,1,red,T
5406,1,red,T
5407,1,red,T
5411,1,red,T
5412,1,red,T
5417,1,red,T
5418,1,red,T
5423,1,red,T
5424,1,red,T
5427,1,red,T
5432,1,red,T
5433,1,red,T
5436,1,red,T
5439,1,red,T
5443,1,red,T
5445,1,red,T
5446,1,red,T
5450,1,red,T
5451,1,red,T
5452,1,red,T
5453,1,red,T
5454,1,red,T
5457,1,red,T
5459,1,red,T
5460,1,red,T
5461,1,red,T
5462,1,red,T
5463,1,red,T
5464,1,red,T
5470,1,red,T
5471,1,red,T
5472,1,red,T
5473,1,red,T
5476,1,red,T
5478,1,red,T
5480,1,red,T
5481,1,red,T
5482,1,red,T
5484,1,red,T
5485,1,red,T
5487,1,red,T
5488,1,red,T
5489,1,red,T
5490,1,red,T
5491,1,red,T
5492,1,red,T
5493,1,red,T
5495,1,red,T
5498,1,red,T
5499,1,red,T
5500,1,red,T
5502,1,red,T
5506,1,red,T
5508,1,red,T
5510,1,red,T
5512,1,red,T
5514,1,red,T
5516,1,red,T
5517,1,red,T
5519,1,red,T
5523,1,red,T
5525,1,red,T
5526,1,red,T
5527,1,red,T
5529,1,red,T
5530,1,red,T
5531,1,red,T
5532,1,red,T
5534,1,red,T
5540,1,red,T
5543,1,red,T
5545,1,red,T
5547,1,red,T
5548,1,red,T
5549,1,red,T
5551,1,red,T
5552,1,red,T
5556,1,red,T
5559,1,red,T
5562,1,red,T
5563,1,red,T
5574,1,red,T
5577,1,red,T
5579,1,red,T
5580,1,red,T
5581,1,red,T
5583,1,red,T
5585,1,red,T
5588,1,red,T
5589,1,red,T
5591,1,red,T
5592,1,red,T
5593,1,red,T
5594,1,red,T
5595,1,red,T
5596,1,red,T
5600,1,red,T
5602,1,red,T
5604,1,red,T
5605,1,red,T
5606,1,red,T
5607,1,red,T
5609,1,red,T
5610,1,red,T
5611,1,red,T
5612,1,red,T
5616,1,red,T
5618,1,red,T
5619,1,red,T
5622,1,red,T
5623,1,red,T
5624,1,red,T
5627,1,red,T
5628,1,red,T
5629,1,red,T
5632,1,red,T
5633,1,red,T
5634,1,red,T
5635,1,red,T
5636,1,red,T
5637,1,red,T
5638,1,red,T
5639,1,red,T
5640,1,red,T
5642,1,red,T
5649,1,red,T
5650,1,red,T
5651,1,red,T
5652,1,red,T
5653,1,red,T
5656,1,red,T
5660,1,red,T
5661,1,red,T
5663,1,red,T
5664,1,red,T
5666,1,red,T
5670,1,red,T
5672,1,red,T
5674,1,red,T
5676,1,red,T
5677,1,red,T
5679,1,red,T
5682,1,red,T
5683,1,red,T
5685,1,red,T
5686,1,red,T
5687,1,red,T
5689,1,red,T
5691,1,red,T
5692,1,red,T
5695,1,red,T
5696,1,red,T
5697,1,red,T
5701,1,red,T
5702,1,red,T
5704,1,red,T
5705,1,red,T
5707,1,red,T
5711,1,red,T
5712,1,red,T
5715,1,red,T
5716,1,red,T
5718,1,red,T
5719,1,red,T
5720,1,red,T
5721,1,red,T
5722,1,red,T
5723,1,red,T
5724,1,red,T
5731,1,red,T
5732,1,red,T
5735,1,red,T
5737,1,red,T
5739,1,red,T
5740,1,red,T
5741,1,red,T
5745,1,red,T
5750,1,red,T
5752,1,red,T
5754,1,red,T
5755,1,red,T
5757,1,red,T
5758,1,red,T
5760,1,red,T
5763,1,red,T
5764,1,red,T
5765,1,red,T
5766,1,red,T
5767,1,red,T
5769,1,red,T
5771,1,red,T
5775,1,red,T
5778,1,red,T
5779,1,red,T
5780,1,red,T
5783,1,red,T
5784,1,red,T
5786,1,red,T
5787,1,red,T
5788,1,red,T
5794,1,red,T
5795,1,red,T
5796,1,red,T
5798,1,red,T
5799,1,red,T
5802,1,red,T
5803,1,red,T
5804,1,red,T
5806,1,red,T
5808,1,red,T
5813,1,red,T
5819,1,red,T
5820,1,red,T
5821,1,red,T
5822,1,red,T
5823,1,red,T
5824,1,red,T
5825,1,red,T
5828,1,red,T
5829,1,red,T
5830,1,red,T
5831,1,red,T
5834,1,red,T
5837,1,red,T
5843,1,red,T
5844,1,red,T
5848,1,red,T
5852,1,red,T
5853,1,red,T
5857,1,red,T
5858,1,red,T
5860,1,red,T
5863,1,red,T
5866,1,red,T
5867,1,red,T
5868,1,red,T
5871,1,red,T
5872,1,red,T
5876,1,red,T
5877,1,red,T
5879,1,red,T
5884,1,red,T
5886,1,red,T
5890,1,red,T
5892,1,red,T
5894,1,red,T
5896,1,red,T
5898,1,red,T
5899,1,red,T
5900,1,red,T
5902,1,red,T
5903,1,red,T
5906,1,red,T
5908,1,red,T
5909,1,red,T
5910,1,red,T
5912,1,red,T
5913,1,red,T
5915,1,red,T
5918,1,red,T
5920,1,red,T
5921,1,red,T
5922,1,red,T
5925,1,red,T
5927,1,red,T
5928,1,red,T
5930,1,red,T
5931,1,red,T
5932,1,red,T
5933,1,red,T
5936,1,red,T
5937,1,red,T
5938,1,red,T
5939,1,red,T
5940,1,red,T
5943,1,red,T
5945,1,red,T
5947,1,red,T
5951,1,red,T
5952,1,red,T
5958,1,red,T
5959,1,red,T
5960,1,red,T
5961,1,red,T
5962,1,red,T
5963,1,red,T
5967,1,red,T
5968,1,red,T
5973,1,red,T
5974,1,red,T
5975,1,red,T
5979,1,red,T
5980,1,red,T
5981,1,red,T
5982,1,red,T
5983,1,red,T
5984,1,red,T
5986,1,red,T
5987,1,red,T
5988,1,red,T
5990,1,red,T
5992,1,red,T
5993,1,red,T
5994,1,red,T
5996,1,red,T
5998,1,red,T
5999,1,red,T
6000,1,red,T
6001,1,red,T
6005,1,red,T
6008,1,red,T
6009,1,red,T
6010,1,red,T
6012,1,red,T
6013,1,red,T
6014,1,red,T
6015,1,red,T
6016,1,red,T
6024,1,red,T
6026,1,red,T
6027,1,red,T
6029,1,red,T
6030,1,red,T
6031,1,red,T
6033,1,red,T
6034,1,red,T
6035,1,red,T
6036,1,red,T
6037,1,red,T
6038,1,red,T
6041,1,red,T
6043,1,red,T
6047,1,red,T
6048,1,red,T
6051,1,red,T
6052,1,red,T
6053,1,red,T
6054,1,red,T
6055,1,red,T
6057,1,red,T
6058,1,red,T
6059,1,red,T
6063,1,red,T
6065,1,red,T
6066,1,red,T
6068,1,red,T
6069,1,red,T
6071,1,red,T
6074,1,red,T
6075,1,red,T
6076,1,red,T
6077,1,red,T
6078,1,red,T
6079,1,red,T
6081,1,red,T
