SubjID,BlockNr,Sequence,Trial,Stability,MeanSize,MeanSizeDeg,SetSize,BuildOrTest,TargetOri,Response,ACC,RT,training
4,5,58,1,1,111,3,20,0,-45,-45,1,2082.42,0
4,5,58,2,1,111,3,20,0,-45,-45,1,4822.53,0
4,5,58,3,1,111,3,20,0,45,45,1,3533.98,0
4,5,58,4,1,111,3,20,1,-45,-45,1,12604.72,0
4,5,58,5,1,111,3,20,1,45,45,1,2227.9,0
4,5,58,6,1,111,3,20,1,45,45,1,3938.36,0
4,5,59,1,1,74,2,20,0,45,45,1,3876.79,0
4,5,59,2,1,74,2,20,0,45,45,1,1767.46,0
4,5,59,3,1,74,2,20,0,-45,-45,1,4783.6,0
4,5,59,4,1,74,2,20,1,45,45,1,2517.3,0
4,5,59,5,1,74,2,20,1,45,45,1,1944.23,0
4,5,59,6,1,74,2,20,1,45,45,1,2704.71,0
4,5,60,1,1,74,2,30,0,45,45,1,2541.24,0
4,5,60,2,1,74,2,30,0,45,45,1,4323.77,0
4,5,60,3,1,74,2,30,0,45,45,1,2633.82,0
4,5,60,4,1,74,2,30,1,-45,-45,1,10384.05,0
4,5,60,5,1,74,2,30,1,45,45,1,4390.35,0
4,5,60,6,1,74,2,30,1,-45,-45,1,17474.54,0
4,6,61,1,1,55.5,1.5,20,0,-45,-45,1,2020.07,0
4,6,61,2,1,55.5,1.5,20,0,-45,-45,1,1041.66,0
4,6,61,3,1,55.5,1.5,20,0,45,45,1,1439.65,0
4,6,61,4,1,55.5,1.5,20,1,45,45,1,1078.89,0
4,6,61,5,1,55.5,1.5,20,1,45,45,1,1238.83,0
4,6,61,6,1,55.5,1.5,20,1,-45,-45,1,993.2,0
4,6,62,1,1,55.5,1.5,30,0,45,45,1,2000.12,0
4,6,62,2,1,55.5,1.5,30,0,45,45,1,1397.48,0
4,6,62,3,1,55.5,1.5,30,0,-45,-45,1,1244.2,0
4,6,62,4,1,55.5,1.5,30,1,45,45,1,2232.48,0
4,6,62,5,1,55.5,1.5,30,1,45,45,1,1841.93,0
4,6,62,6,1,55.5,1.5,30,1,45,45,1,839.67,0
4,6,63,1,2,111,3,10,0,45,45,1,1993.08,0
4,6,63,2,2,111,3,10,0,-45,-45,1,2046.31,0
4,6,63,3,2,111,3,10,0,-45,-45,1,1816.99,0
4,6,63,4,2,74,2,10,1,45,45,1,2888.8,0
4,6,63,5,2,92.5,2.5,10,1,45,45,1,2989.51,0
4,6,63,6,2,111,3,10,1,-45,-45,1,2181.27,0
4,6,64,1,2,55.5,1.5,10,0,45,45,1,1522.88,0
4,6,64,2,2,55.5,1.5,10,0,-45,-45,1,975.69,0
4,6,64,3,2,55.5,1.5,10,0,45,45,1,814.59,0
4,6,64,4,2,111,3,10,1,45,45,1,2205.1,0
4,6,64,5,2,92.5,2.5,10,1,-45,-45,1,2795.32,0
4,6,64,6,2,55.5,1.5,10,1,-45,-45,1,1340.07,0
4,6,65,1,1,74,2,30,0,-45,-45,1,2893.16,0
4,6,65,2,1,74,2,30,0,-45,-45,1,5150.59,0
4,6,65,3,1,74,2,30,0,45,45,1,2422.71,0
4,6,65,4,1,74,2,30,1,-45,-45,1,1056.84,0
4,6,65,5,1,74,2,30,1,45,45,1,1489.35,0
4,6,65,6,1,74,2,30,1,45,45,1,3605.71,0
4,6,66,1,2,111,3,20,0,45,45,1,3664.68,0
4,6,66,2,2,111,3,20,0,-45,-45,1,4007.72,0
4,6,66,3,2,111,3,20,0,45,45,1,16265.79,0
4,6,66,4,2,74,2,20,1,-45,-45,1,2401.41,0
4,6,66,5,2,55.5,1.5,20,1,45,45,1,1565.1,0
4,6,66,6,2,92.5,2.5,20,1,-45,-45,1,1215.06,0
4,6,67,1,2,74,2,10,0,-45,-45,1,1190.74,0
4,6,67,2,2,74,2,10,0,-45,-45,1,2854.99,0
4,6,67,3,2,74,2,10,0,45,45,1,1550.82,0
4,6,67,4,2,55.5,1.5,10,1,-45,-45,1,1220.19,0
4,6,67,5,2,111,3,10,1,45,45,1,1304.03,0
4,6,67,6,2,92.5,2.5,10,1,45,45,1,1057.13,0
4,6,68,1,2,111,3,30,0,45,45,1,2695.25,0
4,6,68,2,2,111,3,30,0,45,45,1,3616.96,0
4,6,68,3,2,111,3,30,0,45,45,1,2614.76,0
4,6,68,4,2,92.5,2.5,30,1,45,45,1,2400.46,0
4,6,68,5,2,111,3,30,1,-45,-45,1,4669.79,0
4,6,68,6,2,74,2,30,1,45,45,1,3359.95,0
4,6,69,1,2,92.5,2.5,10,0,-45,-45,1,2064.42,0
4,6,69,2,2,92.5,2.5,10,0,-45,-45,1,2585.81,0
4,6,69,3,2,92.5,2.5,10,0,45,45,1,1956.79,0
4,6,69,4,2,55.5,1.5,10,1,-45,-45,1,1092.73,0
4,6,69,5,2,111,3,10,1,-45,-45,1,2067.02,0
4,6,69,6,2,92.5,2.5,10,1,45,45,1,2823.57,0
4,6,70,1,1,111,3,20,0,45,45,1,1870.9,0
4,6,70,2,1,111,3,20,0,45,45,1,3246.15,0
4,6,70,3,1,111,3,20,0,45,45,1,2556.43,0
4,6,70,4,1,111,3,20,1,-45,-45,1,2567.53,0
4,6,70,5,1,111,3,20,1,-45,-45,1,2564.05,0
4,6,70,6,1,111,3,20,1,-45,-45,1,3707.65,0
4,6,71,1,1,55.5,1.5,20,0,45,45,1,4368.36,0
4,6,71,2,1,55.5,1.5,20,0,-45,-45,1,1344.59,0
4,6,71,3,1,55.5,1.5,20,0,45,45,1,1058.29,0
4,6,71,4,1,55.5,1.5,20,1,45,45,1,907.34,0
4,6,71,5,1,55.5,1.5,20,1,-45,-45,1,959.5,0
4,6,71,6,1,55.5,1.5,20,1,-45,-45,1,1320.81,0
4,6,72,1,2,92.5,2.5,30,0,-45,-45,1,4403.7,0
4,6,72,2,2,92.5,2.5,30,0,-45,-45,1,3431.29,0
4,6,72,3,2,92.5,2.5,30,0,45,45,1,4127.79,0
4,6,72,4,2,111,3,30,1,45,45,1,5566.95,0
4,6,72,5,2,92.5,2.5,30,1,45,45,1,1469.28,0
4,6,72,6,2,74,2,30,1,-45,-45,1,1484.25,0
4,7,73,1,1,111,3,30,0,45,45,1,788.84,0
4,7,73,2,1,111,3,30,0,-45,-45,1,2531.31,0
4,7,73,3,1,111,3,30,0,-45,-45,1,4342.56,0
4,7,73,4,1,111,3,30,1,45,45,1,4433.31,0
4,7,73,5,1,111,3,30,1,45,45,1,1412.11,0
4,7,73,6,1,111,3,30,1,45,45,1,3491.96,0
4,7,74,1,2,55.5,1.5,10,0,-45,-45,1,1213.24,0
4,7,74,2,2,55.5,1.5,10,0,-45,-45,1,1226.96,0
4,7,74,3,2,55.5,1.5,10,0,-45,-45,1,2097.46,0
4,7,74,4,2,92.5,2.5,10,1,45,45,1,1397.97,0
4,7,74,5,2,55.5,1.5,10,1,-45,-45,1,1388.6,0
4,7,74,6,2,111,3,10,1,-45,-45,1,2508.9,0
4,7,75,1,2,74,2,30,0,-45,-45,1,4895.99,0
4,7,75,2,2,74,2,30,0,-45,-45,1,1704.21,0
4,7,75,3,2,74,2,30,0,45,45,1,1800.9,0
4,7,75,4,2,111,3,30,1,-45,-45,1,2345.76,0
4,7,75,5,2,74,2,30,1,45,45,1,1313.63,0
4,7,75,6,2,55.5,1.5,30,1,-45,-45,1,2396.96,0
4,7,76,1,1,92.5,2.5,10,0,-45,-45,1,957.44,0
4,7,76,2,1,92.5,2.5,10,0,45,45,1,949.92,0
4,7,76,3,1,92.5,2.5,10,0,45,45,1,1300.6,0
4,7,76,4,1,92.5,2.5,10,1,-45,-45,1,2816.63,0
4,7,76,5,1,92.5,2.5,10,1,45,45,1,1350.81,0
4,7,76,6,1,92.5,2.5,10,1,45,45,1,1831.46,0
4,7,77,1,2,74,2,20,0,45,45,1,1542.05,0
4,7,77,2,2,74,2,20,0,-45,-45,1,2798.72,0
4,7,77,3,2,74,2,20,0,-45,-45,1,2535.27,0
4,7,77,4,2,92.5,2.5,20,1,45,45,1,3253.34,0
4,7,77,5,2,55.5,1.5,20,1,45,45,1,867.74,0
4,7,77,6,2,111,3,20,1,-45,-45,1,1082.54,0
4,7,78,1,2,92.5,2.5,20,0,-45,-45,1,2177.27,0
4,7,78,2,2,92.5,2.5,20,0,45,45,1,3777.32,0
4,7,78,3,2,92.5,2.5,20,0,45,45,1,2621.16,0
4,7,78,4,2,74,2,20,1,45,45,1,786.07,0
4,7,78,5,2,55.5,1.5,20,1,-45,-45,1,2046.37,0
4,7,78,6,2,92.5,2.5,20,1,-45,-45,1,1510.03,0
4,7,79,1,2,111,3,30,0,-45,-45,1,3761.72,0
4,7,79,2,2,111,3,30,0,45,45,1,1591.4,0
4,7,79,3,2,111,3,30,0,45,45,1,4334.73,0
4,7,79,4,2,92.5,2.5,30,1,45,45,1,1047.43,0
4,7,79,5,2,74,2,30,1,45,45,1,3379.04,0
4,7,79,6,2,55.5,1.5,30,1,45,45,1,2308.04,0
4,7,80,1,2,92.5,2.5,20,0,45,45,1,2726.16,0
4,7,80,2,2,92.5,2.5,20,0,45,45,1,3917.2,0
4,7,80,3,2,92.5,2.5,20,0,-45,-45,1,3063.27,0
4,7,80,4,2,111,3,20,1,45,45,1,1653.16,0
4,7,80,5,2,74,2,20,1,-45,-45,1,1050.99,0
4,7,80,6,2,92.5,2.5,20,1,45,45,1,1988.65,0
4,7,81,1,2,92.5,2.5,20,0,45,45,1,1071.18,0
4,7,81,2,2,92.5,2.5,20,0,45,45,1,1096.54,0
4,7,81,3,2,92.5,2.5,20,0,-45,-45,1,2066.5,0
4,7,81,4,2,74,2,20,1,45,45,1,1511.21,0
4,7,81,5,2,92.5,2.5,20,1,-45,-45,1,3882.33,0
4,7,81,6,2,111,3,20,1,-45,-45,1,3163.92,0
4,7,82,1,1,92.5,2.5,10,0,45,45,1,2492.55,0
4,7,82,2,1,92.5,2.5,10,0,-45,-45,1,1455.83,0
4,7,82,3,1,92.5,2.5,10,0,-45,-45,1,1224.61,0
4,7,82,4,1,92.5,2.5,10,1,-45,-45,1,1438.12,0
4,7,82,5,1,92.5,2.5,10,1,-45,-45,1,1939.01,0
4,7,82,6,1,92.5,2.5,10,1,45,45,1,2393.24,0
4,7,83,1,2,111,3,30,0,45,45,1,1506.96,0
4,7,83,2,2,111,3,30,0,45,45,1,1003.44,0
4,7,83,3,2,111,3,30,0,45,45,1,1048.1,0
4,7,83,4,2,92.5,2.5,30,1,-45,-45,1,6672,0
4,7,83,5,2,111,3,30,1,-45,-45,1,1675,0
4,7,83,6,2,74,2,30,1,-45,-45,1,5575.42,0
4,7,84,1,1,92.5,2.5,30,0,45,45,1,4924.42,0
4,7,84,2,1,92.5,2.5,30,0,45,45,1,1590.07,0
4,7,84,3,1,92.5,2.5,30,0,-45,-45,1,2762.76,0
4,7,84,4,1,92.5,2.5,30,1,-45,-45,1,4035.58,0
4,7,84,5,1,92.5,2.5,30,1,45,45,1,1515.01,0
4,7,84,6,1,92.5,2.5,30,1,-45,-45,1,2865.89,0
4,8,85,1,2,74,2,10,0,45,-45,0,2063.63,0
4,8,85,2,2,74,2,10,0,45,45,1,1673.58,0
4,8,85,3,2,74,2,10,0,-45,-45,1,1779.56,0
4,8,85,4,2,111,3,10,1,-45,-45,1,1086.71,0
4,8,85,5,2,55.5,1.5,10,1,45,45,1,946.79,0
4,8,85,6,2,74,2,10,1,45,45,1,1252.33,0
4,8,86,1,1,55.5,1.5,20,0,45,45,1,845.75,0
4,8,86,2,1,55.5,1.5,20,0,-45,-45,1,780.22,0
4,8,86,3,1,55.5,1.5,20,0,45,45,1,700.65,0
4,8,86,4,1,55.5,1.5,20,1,45,45,1,1599.32,0
4,8,86,5,1,55.5,1.5,20,1,45,45,1,1723.75,0
4,8,86,6,1,55.5,1.5,20,1,45,45,1,852.57,0
4,8,87,1,1,55.5,1.5,10,0,45,45,1,692.13,0
4,8,87,2,1,55.5,1.5,10,0,-45,-45,1,656.86,0
4,8,87,3,1,55.5,1.5,10,0,-45,-45,1,1000.81,0
4,8,87,4,1,55.5,1.5,10,1,-45,-45,1,779.87,0
4,8,87,5,1,55.5,1.5,10,1,45,45,1,1531.21,0
4,8,87,6,1,55.5,1.5,10,1,-45,-45,1,1101.78,0
4,8,88,1,2,111,3,30,0,-45,-45,1,3767.52,0
4,8,88,2,2,111,3,30,0,45,45,1,2025.15,0
4,8,88,3,2,111,3,30,0,45,45,1,1461.3,0
4,8,88,4,2,74,2,30,1,-45,-45,1,4265.37,0
4,8,88,5,2,111,3,30,1,-45,-45,1,1252.87,0
4,8,88,6,2,92.5,2.5,30,1,45,45,1,7566.11,0
4,8,89,1,1,74,2,20,0,-45,-45,1,1617.22,0
4,8,89,2,1,74,2,20,0,-45,-45,1,891.91,0
4,8,89,3,1,74,2,20,0,45,45,1,1544.74,0
4,8,89,4,1,74,2,20,1,45,45,1,1092.22,0
4,8,89,5,1,74,2,20,1,45,45,1,2544.62,0
4,8,89,6,1,74,2,20,1,-45,-45,1,1096.77,0
4,8,90,1,1,74,2,20,0,-45,-45,1,1345.23,0
4,8,90,2,1,74,2,20,0,45,45,1,1283.17,0
4,8,90,3,1,74,2,20,0,-45,-45,1,1942.71,0
4,8,90,4,1,74,2,20,1,-45,-45,1,1373.64,0
4,8,90,5,1,74,2,20,1,45,45,1,730.27,0
4,8,90,6,1,74,2,20,1,-45,-45,1,730.06,0
4,8,91,1,1,92.5,2.5,10,0,45,45,1,1505.07,0
4,8,91,2,1,92.5,2.5,10,0,45,45,1,1382.59,0
4,8,91,3,1,92.5,2.5,10,0,45,45,1,762.78,0
4,8,91,4,1,92.5,2.5,10,1,45,45,1,1005.32,0
4,8,91,5,1,92.5,2.5,10,1,-45,-45,1,1078.64,0
4,8,91,6,1,92.5,2.5,10,1,-45,-45,1,921.69,0
4,8,92,1,2,55.5,1.5,20,0,45,45,1,4403.16,0
4,8,92,2,2,55.5,1.5,20,0,45,45,1,1208.5,0
4,8,92,3,2,55.5,1.5,20,0,45,45,1,808.36,0
4,8,92,4,2,92.5,2.5,20,1,45,45,1,1561.17,0
4,8,92,5,2,74,2,20,1,45,45,1,1868.43,0
4,8,92,6,2,55.5,1.5,20,1,-45,-45,1,1633.75,0
4,8,93,1,1,74,2,30,0,-45,-45,1,1527.36,0
4,8,93,2,1,74,2,30,0,-45,-45,1,2172.18,0
4,8,93,3,1,74,2,30,0,45,45,1,4456.97,0
4,8,93,4,1,74,2,30,1,45,45,1,1603.47,0
4,8,93,5,1,74,2,30,1,-45,-45,1,1137.18,0
4,8,93,6,1,74,2,30,1,-45,-45,1,4956.45,0
4,8,94,1,2,92.5,2.5,10,0,45,45,1,2294.82,0
4,8,94,2,2,92.5,2.5,10,0,-45,-45,1,1815.96,0
4,8,94,3,2,92.5,2.5,10,0,45,45,1,1917.26,0
4,8,94,4,2,55.5,1.5,10,1,45,45,1,1310.45,0
4,8,94,5,2,92.5,2.5,10,1,-45,-45,1,2468.15,0
4,8,94,6,2,111,3,10,1,-45,-45,1,2563.33,0
4,8,95,1,2,92.5,2.5,20,0,-45,-45,1,3454.79,0
4,8,95,2,2,92.5,2.5,20,0,-45,-45,1,6167.72,0
4,8,95,3,2,92.5,2.5,20,0,45,45,1,2277.15,0
4,8,95,4,2,111,3,20,1,45,45,1,1058.94,0
4,8,95,5,2,55.5,1.5,20,1,-45,-45,1,1747.89,0
4,8,95,6,2,92.5,2.5,20,1,45,45,1,7048.48,0
4,8,96,1,1,74,2,20,0,-45,-45,1,3857.94,0
4,8,96,2,1,74,2,20,0,45,45,1,2802.11,0
4,8,96,3,1,74,2,20,0,45,45,1,1678.73,0
4,8,96,4,1,74,2,20,1,45,45,1,1107.05,0
4,8,96,5,1,74,2,20,1,-45,-45,1,1219.65,0
4,8,96,6,1,74,2,20,1,45,45,1,1259.85,0
4,9,97,1,2,74,2,20,0,-45,-45,1,1968.36,0
4,9,97,2,2,74,2,20,0,-45,-45,1,3082.72,0
4,9,97,3,2,74,2,20,0,45,45,1,1168.52,0
4,9,97,4,2,92.5,2.5,20,1,45,45,1,2891.61,0
4,9,97,5,2,111,3,20,1,-45,-45,1,1769.58,0
4,9,97,6,2,74,2,20,1,-45,-45,1,1688.5,0
4,9,98,1,2,111,3,30,0,45,45,1,5242.86,0
4,9,98,2,2,111,3,30,0,45,45,1,1689.46,0
4,9,98,3,2,111,3,30,0,45,45,1,3274.77,0
4,9,98,4,2,74,2,30,1,45,45,1,2731.68,0
4,9,98,5,2,92.5,2.5,30,1,45,45,1,3647.41,0
4,9,98,6,2,111,3,30,1,-45,-45,1,1014.38,0
4,9,99,1,2,55.5,1.5,30,0,-45,-45,1,1050.59,0
4,9,99,2,2,55.5,1.5,30,0,45,45,1,1040.2,0
4,9,99,3,2,55.5,1.5,30,0,45,45,1,1402.7,0
4,9,99,4,2,74,2,30,1,45,45,1,2779.94,0
4,9,99,5,2,55.5,1.5,30,1,45,45,1,1462.44,0
4,9,99,6,2,111,3,30,1,-45,-45,1,975.25,0
4,9,100,1,1,111,3,30,0,45,45,1,1380.69,0
4,9,100,2,1,111,3,30,0,-45,-45,1,6737.29,0
4,9,100,3,1,111,3,30,0,-45,-45,1,1885.97,0
4,9,100,4,1,111,3,30,1,45,45,1,2129.79,0
4,9,100,5,1,111,3,30,1,45,45,1,1910.7,0
4,9,100,6,1,111,3,30,1,-45,-45,1,938.86,0
4,9,101,1,2,74,2,10,0,-45,-45,1,1436.67,0
4,9,101,2,2,74,2,10,0,45,45,1,3056.54,0
4,9,101,3,2,74,2,10,0,45,45,1,1590.18,0
4,9,101,4,2,111,3,10,1,45,45,1,1542.57,0
4,9,101,5,2,92.5,2.5,10,1,-45,-45,1,2577.44,0
4,9,101,6,2,74,2,10,1,-45,-45,1,2880.11,0
4,9,102,1,2,111,3,10,0,-45,-45,1,937.15,0
4,9,102,2,2,111,3,10,0,45,45,1,2629.4,0
4,9,102,3,2,111,3,10,0,-45,-45,1,1476.37,0
4,9,102,4,2,92.5,2.5,10,1,-45,-45,1,2091.97,0
4,9,102,5,2,55.5,1.5,10,1,-45,-45,1,1352.55,0
4,9,102,6,2,111,3,10,1,45,45,1,1597.19,0
4,9,103,1,2,92.5,2.5,10,0,-45,-45,1,2139.99,0
4,9,103,2,2,92.5,2.5,10,0,-45,-45,1,1396.6,0
4,9,103,3,2,92.5,2.5,10,0,-45,-45,1,1836.07,0
4,9,103,4,2,111,3,10,1,45,45,1,1441.09,0
4,9,103,5,2,74,2,10,1,-45,-45,1,3052.03,0
4,9,103,6,2,92.5,2.5,10,1,-45,-45,1,2612.74,0
4,9,104,1,2,111,3,10,0,-45,-45,1,1959.48,0
4,9,104,2,2,111,3,10,0,-45,-45,1,1448.24,0
4,9,104,3,2,111,3,10,0,45,45,1,797.32,0
4,9,104,4,2,55.5,1.5,10,1,45,45,1,1287.59,0
4,9,104,5,2,92.5,2.5,10,1,45,45,1,2459.48,0
4,9,104,6,2,74,2,10,1,-45,-45,1,1166.76,0
4,9,105,1,2,74,2,20,0,45,45,1,3063.34,0
4,9,105,2,2,74,2,20,0,-45,-45,1,3456.44,0
4,9,105,3,2,74,2,20,0,-45,-45,1,2062.45,0
4,9,105,4,2,111,3,20,1,45,45,1,2018.27,0
4,9,105,5,2,92.5,2.5,20,1,-45,-45,1,2600.17,0
4,9,105,6,2,74,2,20,1,45,45,1,1543.64,0
4,9,106,1,1,92.5,2.5,20,0,45,45,1,1838.22,0
4,9,106,2,1,92.5,2.5,20,0,45,45,1,1340.39,0
4,9,106,3,1,92.5,2.5,20,0,-45,-45,1,1517.86,0
4,9,106,4,1,92.5,2.5,20,1,45,45,1,1466.73,0
4,9,106,5,1,92.5,2.5,20,1,-45,-45,1,2007.51,0
4,9,106,6,1,92.5,2.5,20,1,45,45,1,2521.44,0
4,9,107,1,1,55.5,1.5,10,0,-45,-45,1,1071.82,0
4,9,107,2,1,55.5,1.5,10,0,45,45,1,771.8,0
4,9,107,3,1,55.5,1.5,10,0,45,45,1,1576.09,0
4,9,107,4,1,55.5,1.5,10,1,-45,-45,1,723.09,0
4,9,107,5,1,55.5,1.5,10,1,45,45,1,1492.73,0
4,9,107,6,1,55.5,1.5,10,1,45,45,1,2793.07,0
4,9,108,1,2,111,3,20,0,-45,-45,1,879.51,0
4,9,108,2,2,111,3,20,0,-45,-45,1,1571.69,0
4,9,108,3,2,111,3,20,0,-45,-45,1,2399.14,0
4,9,108,4,2,55.5,1.5,20,1,45,45,1,1135.08,0
4,9,108,5,2,92.5,2.5,20,1,-45,-45,1,4411.24,0
4,9,108,6,2,111,3,20,1,-45,-45,1,2989.61,0
4,10,109,1,2,92.5,2.5,30,0,-45,-45,1,4001.38,0
4,10,109,2,2,92.5,2.5,30,0,-45,-45,1,3174.98,0
4,10,109,3,2,92.5,2.5,30,0,45,45,1,1638.19,0
4,10,109,4,2,55.5,1.5,30,1,-45,-45,1,1137.18,0
4,10,109,5,2,92.5,2.5,30,1,-45,-45,1,3384.17,0
4,10,109,6,2,111,3,30,1,-45,-45,1,2265.37,0
4,10,110,1,1,55.5,1.5,30,0,45,45,1,852.2,0
4,10,110,2,1,55.5,1.5,30,0,45,45,1,4508.26,0
4,10,110,3,1,55.5,1.5,30,0,45,45,1,1598.33,0
4,10,110,4,1,55.5,1.5,30,1,-45,-45,1,1588.4,0
4,10,110,5,1,55.5,1.5,30,1,-45,-45,1,1479.89,0
4,10,110,6,1,55.5,1.5,30,1,45,45,1,1253.43,0
4,10,111,1,1,92.5,2.5,30,0,-45,-45,1,6274.73,0
4,10,111,2,1,92.5,2.5,30,0,-45,-45,1,2103.87,0
4,10,111,3,1,92.5,2.5,30,0,45,45,1,3574.7,0
4,10,111,4,1,92.5,2.5,30,1,45,45,1,1219.8,0
4,10,111,5,1,92.5,2.5,30,1,-45,-45,1,1358.92,0
4,10,111,6,1,92.5,2.5,30,1,-45,-45,1,1309.41,0
4,10,112,1,1,55.5,1.5,10,0,45,45,1,1606.72,0
4,10,112,2,1,55.5,1.5,10,0,-45,-45,1,771.37,0
4,10,112,3,1,55.5,1.5,10,0,-45,-45,1,987.01,0
4,10,112,4,1,55.5,1.5,10,1,45,45,1,763.68,0
4,10,112,5,1,55.5,1.5,10,1,45,45,1,750.98,0
4,10,112,6,1,55.5,1.5,10,1,-45,-45,1,686.49,0
4,10,113,1,2,74,2,10,0,-45,-45,1,1472.72,0
4,10,113,2,2,74,2,10,0,45,45,1,1071.88,0
4,10,113,3,2,74,2,10,0,45,45,1,1627.66,0
4,10,113,4,2,55.5,1.5,10,1,45,45,1,783.33,0
4,10,113,5,2,74,2,10,1,45,45,1,1624.85,0
4,10,113,6,2,92.5,2.5,10,1,-45,-45,1,1632.14,0
4,10,114,1,2,55.5,1.5,30,0,-45,-45,1,2012.41,0
4,10,114,2,2,55.5,1.5,30,0,-45,-45,1,815.12,0
4,10,114,3,2,55.5,1.5,30,0,-45,-45,1,935.94,0
4,10,114,4,2,92.5,2.5,30,1,45,45,1,4315.19,0
4,10,114,5,2,74,2,30,1,45,45,1,3503.16,0
4,10,114,6,2,55.5,1.5,30,1,-45,-45,1,910.55,0
4,10,115,1,1,111,3,10,0,45,45,1,2589.37,0
4,10,115,2,1,111,3,10,0,-45,-45,1,1152.1,0
4,10,115,3,1,111,3,10,0,45,45,1,2482.6,0
4,10,115,4,1,111,3,10,1,-45,-45,1,1600.61,0
4,10,115,5,1,111,3,10,1,45,45,1,2524.19,0
4,10,115,6,1,111,3,10,1,45,45,1,981.26,0
4,10,116,1,1,74,2,30,0,-45,-45,1,1646.27,0
4,10,116,2,1,74,2,30,0,-45,-45,1,3047.11,0
4,10,116,3,1,74,2,30,0,45,45,1,2775.21,0
4,10,116,4,1,74,2,30,1,45,45,1,931.01,0
4,10,116,5,1,74,2,30,1,45,45,1,3366.76,0
4,10,116,6,1,74,2,30,1,45,45,1,998.08,0
4,10,117,1,1,111,3,20,0,45,45,1,831.97,0
4,10,117,2,1,111,3,20,0,-45,-45,1,889.36,0
4,10,117,3,1,111,3,20,0,-45,-45,1,1396.83,0
4,10,117,4,1,111,3,20,1,-45,-45,1,1407.31,0
4,10,117,5,1,111,3,20,1,-45,-45,1,1540.84,0
4,10,117,6,1,111,3,20,1,45,45,1,2038.78,0
4,10,118,1,1,111,3,30,0,-45,-45,1,1778.39,0
4,10,118,2,1,111,3,30,0,-45,-45,1,1774.45,0
4,10,118,3,1,111,3,30,0,-45,-45,1,1576.9,0
4,10,118,4,1,111,3,30,1,-45,-45,1,5822.11,0
4,10,118,5,1,111,3,30,1,45,45,1,6294.23,0
4,10,118,6,1,111,3,30,1,45,45,1,3519.3,0
4,10,119,1,1,74,2,30,0,-45,-45,1,13987.22,0
4,10,119,2,1,74,2,30,0,45,45,1,3911.46,0
4,10,119,3,1,74,2,30,0,45,45,1,1328.74,0
4,10,119,4,1,74,2,30,1,45,45,1,5920.77,0
4,10,119,5,1,74,2,30,1,-45,-45,1,3003.62,0
4,10,119,6,1,74,2,30,1,-45,-45,1,1395.25,0
4,10,120,1,2,55.5,1.5,20,0,-45,-45,1,1147.83,0
4,10,120,2,2,55.5,1.5,20,0,45,45,1,1426.28,0
4,10,120,3,2,55.5,1.5,20,0,-45,-45,1,2006.5,0
4,10,120,4,2,74,2,20,1,-45,-45,1,2076.92,0
4,10,120,5,2,92.5,2.5,20,1,45,45,1,2163.58,0
4,10,120,6,2,55.5,1.5,20,1,-45,-45,1,1192.84,0
4,11,121,1,2,74,2,10,0,45,45,1,2231.06,0
4,11,121,2,2,74,2,10,0,45,45,1,2830.22,0
4,11,121,3,2,74,2,10,0,45,45,1,1391.43,0
4,11,121,4,2,92.5,2.5,10,1,45,45,1,1624.78,0
4,11,121,5,2,55.5,1.5,10,1,-45,-45,1,630.21,0
4,11,121,6,2,111,3,10,1,45,45,1,1441.48,0
4,11,122,1,2,74,2,20,0,45,45,1,2497.86,0
4,11,122,2,2,74,2,20,0,-45,-45,1,1741.71,0
4,11,122,3,2,74,2,20,0,-45,-45,1,1276.27,0
4,11,122,4,2,55.5,1.5,20,1,45,45,1,1504.62,0
4,11,122,5,2,74,2,20,1,45,45,1,2036.02,0
4,11,122,6,2,111,3,20,1,45,45,1,1929.82,0
4,11,123,1,1,74,2,10,0,45,-45,0,1749.22,0
4,11,123,2,1,74,2,10,0,-45,-45,1,1023.83,0
4,11,123,3,1,74,2,10,0,45,45,1,1645.38,0
4,11,123,4,1,74,2,10,1,45,45,1,1440.06,0
4,11,123,5,1,74,2,10,1,-45,-45,1,1183.56,0
4,11,123,6,1,74,2,10,1,45,45,1,1463.37,0
4,11,124,1,2,92.5,2.5,10,0,45,45,1,2473.17,0
4,11,124,2,2,92.5,2.5,10,0,-45,-45,1,1933.1,0
4,11,124,3,2,92.5,2.5,10,0,45,45,1,1216.05,0
4,11,124,4,2,111,3,10,1,45,45,1,2105.34,0
4,11,124,5,2,92.5,2.5,10,1,-45,-45,1,2320.19,0
4,11,124,6,2,74,2,10,1,-45,-45,1,2673.06,0
4,11,125,1,1,92.5,2.5,30,0,45,45,1,1822.92,0
4,11,125,2,1,92.5,2.5,30,0,-45,-45,1,1986.18,0
4,11,125,3,1,92.5,2.5,30,0,-45,-45,1,1553.71,0
4,11,125,4,1,92.5,2.5,30,1,45,45,1,1250.15,0
4,11,125,5,1,92.5,2.5,30,1,45,45,1,1127.6,0
4,11,125,6,1,92.5,2.5,30,1,-45,-45,1,6568.91,0
4,11,126,1,1,55.5,1.5,10,0,-45,-45,1,2331.48,0
4,11,126,2,1,55.5,1.5,10,0,-45,-45,1,750.81,0
4,11,126,3,1,55.5,1.5,10,0,45,45,1,815.71,0
4,11,126,4,1,55.5,1.5,10,1,45,45,1,642.66,0
