SubjID,BlockNr,Sequence,Trial,Stability,MeanSize,MeanSizeDeg,SetSize,BuildOrTest,TargetOri,Response,ACC,RT
5,6,72,2,1,55.5,1.5,10,0,45,45,1,1331.05
5,6,72,3,1,55.5,1.5,10,0,45,45,1,1501.7
5,6,72,4,1,55.5,1.5,10,1,45,45,1,1296.04
5,6,72,5,1,55.5,1.5,10,1,-45,-45,1,1567.91
5,6,72,6,1,55.5,1.5,10,1,-45,-45,1,1824.54
5,7,73,1,2,111,3,20,0,-45,-45,1,1869.07
5,7,73,2,2,111,3,20,0,45,45,1,2323.39
5,7,73,3,2,111,3,20,0,-45,-45,1,1170.41
5,7,73,4,2,55.5,1.5,20,1,-45,-45,1,3309.15
5,7,73,5,2,111,3,20,1,-45,-45,1,5064.82
5,7,73,6,2,74,2,20,1,45,45,1,3194.09
5,7,74,1,1,111,3,20,0,-45,-45,1,1050.16
5,7,74,2,1,111,3,20,0,-45,-45,1,1646.9
5,7,74,3,1,111,3,20,0,45,45,1,1824.85
5,7,74,4,1,111,3,20,1,45,45,1,1212.54
5,7,74,5,1,111,3,20,1,45,45,1,2651.58
5,7,74,6,1,111,3,20,1,-45,-45,1,2305.61
5,7,75,1,1,111,3,30,0,-45,-45,1,2364.55
5,7,75,2,1,111,3,30,0,45,45,1,3266.71
5,7,75,3,1,111,3,30,0,-45,-45,1,5110.34
5,7,75,4,1,111,3,30,1,45,45,1,1930.09
5,7,75,5,1,111,3,30,1,-45,-45,1,1874.11
5,7,75,6,1,111,3,30,1,45,45,1,3120.68
5,7,76,1,1,92.5,2.5,20,0,-45,-45,1,3729.29
5,7,76,2,1,92.5,2.5,20,0,45,45,1,5544.89
5,7,76,3,1,92.5,2.5,20,0,45,45,1,1054.55
5,7,76,4,1,92.5,2.5,20,1,-45,-45,1,5001.6
5,7,76,5,1,92.5,2.5,20,1,45,45,1,2437.75
5,7,76,6,1,92.5,2.5,20,1,-45,-45,1,3881.14
5,7,77,1,2,74,2,20,0,-45,-45,1,2568.67
5,7,77,2,2,74,2,20,0,45,45,1,2886.09
5,7,77,3,2,74,2,20,0,-45,-45,1,1724.93
5,7,77,4,2,92.5,2.5,20,1,45,-45,0,2741.81
5,7,77,5,2,55.5,1.5,20,1,-45,-45,1,2532.61
5,7,77,6,2,74,2,20,1,45,45,1,12179.99
5,7,78,1,2,92.5,2.5,30,0,45,45,1,2413.38
5,7,78,2,2,92.5,2.5,30,0,-45,-45,1,3116.5
5,7,78,3,2,92.5,2.5,30,0,45,45,1,3861.41
5,7,78,4,2,111,3,30,1,45,45,1,1237.65
5,7,78,5,2,92.5,2.5,30,1,-45,-45,1,5260.57
5,7,78,6,2,74,2,30,1,45,45,1,10363.37
5,7,79,1,1,74,2,30,0,45,45,1,6947.45
5,7,79,2,1,74,2,30,0,-45,-45,1,1304.92
5,7,79,3,1,74,2,30,0,-45,-45,1,1292.42
5,7,79,4,1,74,2,30,1,-45,-45,1,4304.7
5,7,79,5,1,74,2,30,1,45,45,1,3795.65
5,7,79,6,1,74,2,30,1,45,45,1,984.4
5,7,80,1,1,55.5,1.5,30,0,-45,-45,1,981.78
5,7,80,2,1,55.5,1.5,30,0,45,45,1,941.55
5,7,80,3,1,55.5,1.5,30,0,45,45,1,905.26
5,7,80,4,1,55.5,1.5,30,1,-45,-45,1,1608.66
5,7,80,5,1,55.5,1.5,30,1,-45,-45,1,3519.82
5,7,80,6,1,55.5,1.5,30,1,-45,-45,1,1577.79
5,7,81,1,2,92.5,2.5,10,0,45,45,1,2433.19
5,7,81,2,2,92.5,2.5,10,0,-45,-45,1,1153.4
5,7,81,3,2,92.5,2.5,10,0,45,45,1,2432.32
5,7,81,4,2,74,2,10,1,45,45,1,1092.47
5,7,81,5,2,111,3,10,1,45,45,1,1011.11
5,7,81,6,2,92.5,2.5,10,1,-45,-45,1,2305.71
5,7,82,1,2,92.5,2.5,20,0,-45,-45,1,6456.9
5,7,82,2,2,92.5,2.5,20,0,-45,-45,1,3069.52
5,7,82,3,2,92.5,2.5,20,0,-45,-45,1,1896.32
5,7,82,4,2,55.5,1.5,20,1,-45,-45,1,1642.8
5,7,82,5,2,74,2,20,1,-45,-45,1,1117.19
5,7,82,6,2,111,3,20,1,45,45,1,1150.56
5,7,83,1,2,55.5,1.5,20,0,-45,-45,1,1207.85
5,7,83,2,2,55.5,1.5,20,0,-45,-45,1,1212.71
5,7,83,3,2,55.5,1.5,20,0,45,45,1,1146.94
5,7,83,4,2,92.5,2.5,20,1,45,45,1,4985.24
5,7,83,5,2,55.5,1.5,20,1,-45,-45,1,2411.85
5,7,83,6,2,74,2,20,1,-45,-45,1,2095.93
5,7,84,1,1,55.5,1.5,30,0,45,45,1,2045.14
5,7,84,2,1,55.5,1.5,30,0,45,45,1,1376.81
5,7,84,3,1,55.5,1.5,30,0,-45,-45,1,1273.6
5,7,84,4,1,55.5,1.5,30,1,45,45,1,1469.77
5,7,84,5,1,55.5,1.5,30,1,45,45,1,1135.01
5,7,84,6,1,55.5,1.5,30,1,45,45,1,1136.37
5,8,85,1,1,55.5,1.5,30,0,45,45,1,4278.91
5,8,85,2,1,55.5,1.5,30,0,-45,-45,1,1576.81
5,8,85,3,1,55.5,1.5,30,0,45,45,1,1014.99
5,8,85,4,1,55.5,1.5,30,1,45,45,1,1798.55
5,8,85,5,1,55.5,1.5,30,1,45,45,1,2065.38
5,8,85,6,1,55.5,1.5,30,1,45,45,1,1728.07
5,8,86,1,2,92.5,2.5,30,0,-45,-45,1,1526.95
5,8,86,2,2,92.5,2.5,30,0,45,45,1,5299.13
5,8,86,3,2,92.5,2.5,30,0,45,45,1,15210.96
5,8,86,4,2,74,2,30,1,45,45,1,5525.12
5,8,86,5,2,92.5,2.5,30,1,45,45,1,6462.27
5,8,86,6,2,55.5,1.5,30,1,-45,-45,1,1087.44
5,8,87,1,1,111,3,10,0,-45,-45,1,1098.22
5,8,87,2,1,111,3,10,0,-45,-45,1,1126.1
5,8,87,3,1,111,3,10,0,45,45,1,4090.27
5,8,87,4,1,111,3,10,1,45,45,1,1146.69
5,8,87,5,1,111,3,10,1,-45,-45,1,1287.28
5,8,87,6,1,111,3,10,1,45,45,1,3487.35
5,8,88,1,1,55.5,1.5,10,0,45,45,1,2070.86
5,8,88,2,1,55.5,1.5,10,0,45,45,1,1457.93
5,8,88,3,1,55.5,1.5,10,0,-45,-45,1,940.75
5,8,88,4,1,55.5,1.5,10,1,-45,-45,1,1179.17
5,8,88,5,1,55.5,1.5,10,1,-45,-45,1,1291.82
5,8,88,6,1,55.5,1.5,10,1,-45,-45,1,1065.45
5,8,89,1,1,92.5,2.5,30,0,-45,-45,1,3890.4
5,8,89,2,1,92.5,2.5,30,0,45,45,1,2937.79
5,8,89,3,1,92.5,2.5,30,0,-45,-45,1,3112.95
5,8,89,4,1,92.5,2.5,30,1,-45,-45,1,1160.99
5,8,89,5,1,92.5,2.5,30,1,45,45,1,2826.88
5,8,89,6,1,92.5,2.5,30,1,45,45,1,10440
5,8,90,1,2,74,2,20,0,-45,-45,1,4788.59
5,8,90,2,2,74,2,20,0,45,45,1,1977.84
5,8,90,3,2,74,2,20,0,45,45,1,3050.44
5,8,90,4,2,92.5,2.5,20,1,45,45,1,2094.24
5,8,90,5,2,111,3,20,1,-45,-45,1,1397.68
5,8,90,6,2,74,2,20,1,45,45,1,2040.34
5,8,91,1,2,74,2,20,0,45,45,1,1759
5,8,91,2,2,74,2,20,0,-45,-45,1,2105.94
5,8,91,3,2,74,2,20,0,45,45,1,2756.51
5,8,91,4,2,92.5,2.5,20,1,-45,-45,1,2297.38
5,8,91,5,2,74,2,20,1,-45,-45,1,966.06
5,8,91,6,2,111,3,20,1,45,45,1,1136.54
5,8,92,1,2,74,2,10,0,-45,-45,1,1541.78
5,8,92,2,2,74,2,10,0,45,45,1,1014.53
5,8,92,3,2,74,2,10,0,45,-45,0,2008.95
5,8,92,4,2,111,3,10,1,-45,-45,1,5068.39
5,8,92,5,2,55.5,1.5,10,1,-45,-45,1,1569.65
5,8,92,6,2,74,2,10,1,45,45,1,961.87
5,8,93,1,1,92.5,2.5,20,0,-45,-45,1,1858.12
5,8,93,2,1,92.5,2.5,20,0,-45,-45,1,2552.75
5,8,93,3,1,92.5,2.5,20,0,-45,-45,1,1450.3
5,8,93,4,1,92.5,2.5,20,1,-45,-45,1,3306.89
5,8,93,5,1,92.5,2.5,20,1,-45,-45,1,1213.58
5,8,93,6,1,92.5,2.5,20,1,45,45,1,2588.66
5,8,94,1,2,55.5,1.5,30,0,45,45,1,1027.61
5,8,94,2,2,55.5,1.5,30,0,-45,-45,1,1064.66
5,8,94,3,2,55.5,1.5,30,0,-45,-45,1,1261.27
5,8,94,4,2,74,2,30,1,45,45,1,4055.34
5,8,94,5,2,55.5,1.5,30,1,45,45,1,4059.59
5,8,94,6,2,92.5,2.5,30,1,45,45,1,5105.2
5,8,95,1,2,74,2,30,0,-45,-45,1,4645.07
5,8,95,2,2,74,2,30,0,-45,-45,1,2677.2
5,8,95,3,2,74,2,30,0,45,45,1,1881.77
5,8,95,4,2,55.5,1.5,30,1,45,45,1,1772.48
5,8,95,5,2,74,2,30,1,-45,-45,1,4043.62
5,8,95,6,2,111,3,30,1,45,45,1,3876.2
5,8,96,1,2,92.5,2.5,10,0,45,45,1,798.24
5,8,96,2,2,92.5,2.5,10,0,-45,45,0,1441.47
5,8,96,3,2,92.5,2.5,10,0,45,45,1,3629.5
5,8,96,4,2,55.5,1.5,10,1,-45,-45,1,1254.6
5,8,96,5,2,92.5,2.5,10,1,45,45,1,1174.79
5,8,96,6,2,111,3,10,1,45,45,1,3389.09
5,9,97,1,1,74,2,30,0,45,45,1,6136.43
5,9,97,2,1,74,2,30,0,45,45,1,936.71
5,9,97,3,1,74,2,30,0,-45,-45,1,8721.02
5,9,97,4,1,74,2,30,1,-45,-45,1,2941.43
5,9,97,5,1,74,2,30,1,45,45,1,1496.87
5,9,97,6,1,74,2,30,1,45,45,1,4320.27
5,9,98,1,2,55.5,1.5,30,0,-45,-45,1,1433.88
5,9,98,2,2,55.5,1.5,30,0,-45,-45,1,780.44
5,9,98,3,2,55.5,1.5,30,0,45,45,1,796.85
5,9,98,4,2,111,3,30,1,45,45,1,2997.84
5,9,98,5,2,92.5,2.5,30,1,45,45,1,1220.04
5,9,98,6,2,55.5,1.5,30,1,45,45,1,793.48
5,9,99,1,1,92.5,2.5,30,0,45,45,1,2148.03
5,9,99,2,1,92.5,2.5,30,0,45,45,1,8070.33
5,9,99,3,1,92.5,2.5,30,0,45,45,1,3397.01
5,9,99,4,1,92.5,2.5,30,1,-45,-45,1,1560.39
5,9,99,5,1,92.5,2.5,30,1,-45,-45,1,5233.61
5,9,99,6,1,92.5,2.5,30,1,-45,-45,1,2861.94
5,9,100,1,1,111,3,30,0,45,45,1,2717.1
5,9,100,2,1,111,3,30,0,45,45,1,2487.19
5,9,100,3,1,111,3,30,0,45,45,1,1638.93
5,9,100,4,1,111,3,30,1,45,45,1,3725.83
5,9,100,5,1,111,3,30,1,-45,-45,1,6643.49
5,9,100,6,1,111,3,30,1,45,45,1,3196.79
5,9,101,1,2,111,3,10,0,-45,-45,1,1010.77
5,9,101,2,2,111,3,10,0,45,45,1,993.43
5,9,101,3,2,111,3,10,0,-45,-45,1,767.1
5,9,101,4,2,74,2,10,1,-45,-45,1,2311.06
5,9,101,5,2,92.5,2.5,10,1,45,45,1,3012.01
5,9,101,6,2,111,3,10,1,-45,-45,1,4202.89
5,9,102,1,2,92.5,2.5,20,0,45,45,1,5352.56
5,9,102,2,2,92.5,2.5,20,0,-45,-45,1,2334.27
5,9,102,3,2,92.5,2.5,20,0,45,45,1,1967.54
5,9,102,4,2,111,3,20,1,45,45,1,1777.63
5,9,102,5,2,55.5,1.5,20,1,45,45,1,3520.33
5,9,102,6,2,92.5,2.5,20,1,-45,-45,1,2210.99
5,9,103,1,2,74,2,20,0,-45,-45,1,1777.76
5,9,103,2,2,74,2,20,0,-45,-45,1,6299.63
5,9,103,3,2,74,2,20,0,-45,-45,1,2237.8
5,9,103,4,2,92.5,2.5,20,1,-45,-45,1,1466.84
5,9,103,5,2,55.5,1.5,20,1,45,45,1,871.19
5,9,103,6,2,74,2,20,1,45,45,1,1673.38
5,9,104,1,2,55.5,1.5,30,0,-45,-45,1,1389.99
5,9,104,2,2,55.5,1.5,30,0,-45,-45,1,1017.86
5,9,104,3,2,55.5,1.5,30,0,45,45,1,1003.98
5,9,104,4,2,92.5,2.5,30,1,-45,-45,1,4128.86
5,9,104,5,2,74,2,30,1,-45,-45,1,3922.9
5,9,104,6,2,111,3,30,1,45,45,1,1458.4
5,9,105,1,1,111,3,20,0,45,45,1,1897.95
5,9,105,2,1,111,3,20,0,-45,-45,1,2995.84
5,9,105,3,1,111,3,20,0,45,45,1,1266.79
5,9,105,4,1,111,3,20,1,45,45,1,3806.76
5,9,105,5,1,111,3,20,1,45,45,1,2049.03
5,9,105,6,1,111,3,20,1,-45,-45,1,1518.67
5,9,106,1,2,74,2,30,0,45,45,1,6467.17
5,9,106,2,2,74,2,30,0,-45,-45,1,1807.09
5,9,106,3,2,74,2,30,0,45,45,1,3269.95
5,9,106,4,2,111,3,30,1,45,45,1,3897.02
5,9,106,5,2,92.5,2.5,30,1,-45,-45,1,4532.05
5,9,106,6,2,74,2,30,1,45,45,1,1475.07
5,9,107,1,1,74,2,20,0,45,45,1,2389.34
5,9,107,2,1,74,2,20,0,45,45,1,1477.36
5,9,107,3,1,74,2,20,0,-45,-45,1,3556.93
5,9,107,4,1,74,2,20,1,45,45,1,1400.74
5,9,107,5,1,74,2,20,1,-45,-45,1,2691.63
5,9,107,6,1,74,2,20,1,-45,-45,1,1575.02
5,9,108,1,1,92.5,2.5,20,0,45,45,1,3063.62
5,9,108,2,1,92.5,2.5,20,0,-45,-45,1,3329.17
5,9,108,3,1,92.5,2.5,20,0,-45,-45,1,3789.25
5,9,108,4,1,92.5,2.5,20,1,-45,-45,1,997.08
5,9,108,5,1,92.5,2.5,20,1,45,45,1,3019.29
5,9,108,6,1,92.5,2.5,20,1,45,45,1,1761.52
5,10,109,1,1,74,2,30,0,45,45,1,5651.85
5,10,109,2,1,74,2,30,0,-45,-45,1,16495.29
5,10,109,3,1,74,2,30,0,45,45,1,1048.23
5,10,109,4,1,74,2,30,1,-45,-45,1,4705
5,10,109,5,1,74,2,30,1,-45,-45,1,3839.76
5,10,109,6,1,74,2,30,1,45,45,1,2404.65
5,10,110,1,2,92.5,2.5,10,0,-45,-45,1,2122.73
5,10,110,2,2,92.5,2.5,10,0,-45,-45,1,1774.72
5,10,110,3,2,92.5,2.5,10,0,45,45,1,1172.99
5,10,110,4,2,55.5,1.5,10,1,-45,-45,1,2846.92
5,10,110,5,2,111,3,10,1,45,45,1,2090.56
5,10,110,6,2,92.5,2.5,10,1,-45,-45,1,3238.27
5,10,111,1,2,74,2,20,0,-45,-45,1,1351.74
5,10,111,2,2,74,2,20,0,45,45,1,2505.01
5,10,111,3,2,74,2,20,0,45,45,1,2204.31
5,10,111,4,2,92.5,2.5,20,1,-45,-45,1,3828.57
5,10,111,5,2,55.5,1.5,20,1,45,45,1,2237.59
5,10,111,6,2,111,3,20,1,45,45,1,1733.31
5,10,112,1,1,55.5,1.5,20,0,-45,-45,1,3117.33
5,10,112,2,1,55.5,1.5,20,0,-45,-45,1,1426.77
5,10,112,3,1,55.5,1.5,20,0,45,45,1,1218.32
5,10,112,4,1,55.5,1.5,20,1,45,45,1,1149.58
5,10,112,5,1,55.5,1.5,20,1,-45,-45,1,1504.99
5,10,112,6,1,55.5,1.5,20,1,45,45,1,1569.36
5,10,113,1,1,111,3,20,0,-45,-45,1,1747.3
5,10,113,2,1,111,3,20,0,-45,-45,1,1753.59
5,10,113,3,1,111,3,20,0,45,45,1,5713.87
5,10,113,4,1,111,3,20,1,-45,-45,1,1270.6
5,10,113,5,1,111,3,20,1,-45,-45,1,3407.5
5,10,113,6,1,111,3,20,1,45,45,1,5172.42
5,10,114,1,1,92.5,2.5,30,0,-45,-45,1,10294.04
5,10,114,2,1,92.5,2.5,30,0,45,45,1,1174.23
5,10,114,3,1,92.5,2.5,30,0,45,45,1,7952.31
5,10,114,4,1,92.5,2.5,30,1,-45,-45,1,3961.98
5,10,114,5,1,92.5,2.5,30,1,-45,-45,1,903.58
5,10,114,6,1,92.5,2.5,30,1,-45,-45,1,3505.82
5,10,115,1,2,111,3,30,0,-45,-45,1,1814.53
5,10,115,2,2,111,3,30,0,-45,-45,1,1057.63
5,10,115,3,2,111,3,30,0,45,45,1,1508.25
5,10,115,4,2,74,2,30,1,-45,-45,1,3600.27
5,10,115,5,2,111,3,30,1,45,45,1,1317.59
5,10,115,6,2,92.5,2.5,30,1,45,45,1,2560.82
5,10,116,1,1,92.5,2.5,10,0,45,45,1,1371.97
5,10,116,2,1,92.5,2.5,10,0,-45,-45,1,2001.35
5,10,116,3,1,92.5,2.5,10,0,45,45,1,2390.58
5,10,116,4,1,92.5,2.5,10,1,-45,-45,1,1282.3
5,10,116,5,1,92.5,2.5,10,1,-45,-45,1,3507.65
5,10,116,6,1,92.5,2.5,10,1,45,45,1,1096.06
5,10,117,1,2,111,3,10,0,45,45,1,1705.28
5,10,117,2,2,111,3,10,0,45,45,1,2668.95
5,10,117,3,2,111,3,10,0,45,45,1,1879.24
5,10,117,4,2,92.5,2.5,10,1,45,45,1,2750.42
5,10,117,5,2,55.5,1.5,10,1,45,45,1,1411.99
5,10,117,6,2,111,3,10,1,45,45,1,1747.98
5,10,118,1,1,74,2,30,0,45,45,1,3659.58
5,10,118,2,1,74,2,30,0,-45,-45,1,3791.09
5,10,118,3,1,74,2,30,0,-45,-45,1,2839.28
5,10,118,4,1,74,2,30,1,-45,-45,1,1517.15
5,10,118,5,1,74,2,30,1,45,45,1,4428.78
5,10,118,6,1,74,2,30,1,-45,-45,1,1124.75
5,10,119,1,1,74,2,10,0,45,45,1,1494.71
5,10,119,2,1,74,2,10,0,-45,-45,1,888.05
5,10,119,3,1,74,2,10,0,-45,-45,1,1102.2
5,10,119,4,1,74,2,10,1,45,45,1,1856.46
5,10,119,5,1,74,2,10,1,45,45,1,924.19
5,10,119,6,1,74,2,10,1,-45,-45,1,2056.29
5,10,120,1,2,111,3,30,0,-45,-45,1,3963.85
5,10,120,2,2,111,3,30,0,45,45,1,2252.18
5,10,120,3,2,111,3,30,0,45,45,1,14606.34
5,10,120,4,2,74,2,30,1,45,45,1,1938.76
5,10,120,5,2,55.5,1.5,30,1,45,45,1,962.48
5,10,120,6,2,92.5,2.5,30,1,45,45,1,1965.55
5,11,121,1,1,111,3,10,0,-45,-45,1,1165.15
5,11,121,2,1,111,3,10,0,-45,-45,1,2762.81
5,11,121,3,1,111,3,10,0,45,45,1,1216.7
5,11,121,4,1,111,3,10,1,-45,-45,1,2313.66
5,11,121,5,1,111,3,10,1,-45,-45,1,1094.01
5,11,121,6,1,111,3,10,1,45,45,1,1504.38
5,11,122,1,1,55.5,1.5,10,0,45,45,1,1241.28
5,11,122,2,1,55.5,1.5,10,0,45,45,1,1345.76
5,11,122,3,1,55.5,1.5,10,0,45,45,1,752.79
5,11,122,4,1,55.5,1.5,10,1,-45,-45,1,744.38
5,11,122,5,1,55.5,1.5,10,1,-45,-45,1,1125.92
5,11,122,6,1,55.5,1.5,10,1,45,45,1,957.66
5,11,123,1,2,111,3,10,0,-45,-45,1,3532.94
5,11,123,2,2,111,3,10,0,-45,-45,1,1462.74
5,11,123,3,2,111,3,10,0,45,45,1,2023.39
5,11,123,4,2,74,2,10,1,45,45,1,1929.02
5,11,123,5,2,111,3,10,1,45,45,1,1215.01
5,11,123,6,2,92.5,2.5,10,1,-45,-45,1,1834.1
5,11,124,1,2,92.5,2.5,20,0,-45,-45,1,2734.74
5,11,124,2,2,92.5,2.5,20,0,45,45,1,1127.97
5,11,124,3,2,92.5,2.5,20,0,45,45,1,1497.41
5,11,124,4,2,74,2,20,1,-45,-45,1,1682.53
5,11,124,5,2,55.5,1.5,20,1,-45,-45,1,2060.07
5,11,124,6,2,92.5,2.5,20,1,-45,-45,1,1296.76
5,11,125,1,2,74,2,20,0,-45,-45,1,982.87
5,11,125,2,2,74,2,20,0,45,45,1,2056.42
5,11,125,3,2,74,2,20,0,-45,-45,1,2928.86
5,11,125,4,2,111,3,20,1,-45,-45,1,2308.6
5,11,125,5,2,74,2,20,1,-45,-45,1,1746.82
5,11,125,6,2,92.5,2.5,20,1,-45,-45,1,3776.33
5,11,126,1,1,111,3,30,0,-45,-45,1,4484.11
5,11,126,2,1,111,3,30,0,45,45,1,5543.3
5,11,126,3,1,111,3,30,0,45,45,1,2356.19
5,11,126,4,1,111,3,30,1,-45,-45,1,909.21
5,11,126,5,1,111,3,30,1,-45,-45,1,1880.63
5,11,126,6,1,111,3,30,1,-45,-45,1,3348.58
5,11,127,1,2,111,3,30,0,45,45,1,2747.61
5,11,127,2,2,111,3,30,0,45,45,1,2804.25
5,11,127,3,2,111,3,30,0,45,45,1,4031.95
5,11,127,4,2,92.5,2.5,30,1,-45,-45,1,2745.52
5,11,127,5,2,55.5,1.5,30,1,-45,-45,1,935.79
5,11,127,6,2,74,2,30,1,-45,-45,1,2623.83
5,11,128,1,1,74,2,10,0,-45,-45,1,2229.75
5,11,128,2,1,74,2,10,0,45,45,1,988.47
5,11,128,3,1,74,2,10,0,-45,-45,1,3286.17
5,11,128,4,1,74,2,10,1,45,45,1,2336.53
5,11,128,5,1,74,2,10,1,-45,-45,1,1071.46
5,11,128,6,1,74,2,10,1,-45,-45,1,938.39
5,11,129,1,1,55.5,1.5,30,0,-45,-45,1,1958.94
5,11,129,2,1,55.5,1.5,30,0,-45,-45,1,1339.15
5,11,129,3,1,55.5,1.5,30,0,-45,-45,1,2024.44
5,11,129,4,1,55.5,1.5,30,1,-45,-45,1,1659.96
5,11,129,5,1,55.5,1.5,30,1,-45,-45,1,1463.7
5,11,129,6,1,55.5,1.5,30,1,-45,-45,1,3084
5,11,130,1,1,55.5,1.5,30,0,-45,-45,1,1350.89
5,11,130,2,1,55.5,1.5,30,0,45,45,1,1609
5,11,130,3,1,55.5,1.5,30,0,45,45,1,1511.94
5,11,130,4,1,55.5,1.5,30,1,-45,-45,1,1717.74
5,11,130,5,1,55.5,1.5,30,1,-45,-45,1,1538.99
5,11,130,6,1,55.5,1.5,30,1,45,45,1,2104.35
5,11,131,1,2,92.5,2.5,20,0,-45,-45,1,1486.13
5,11,131,2,2,92.5,2.5,20,0,45,45,1,1642.41
5,11,131,3,2,92.5,2.5,20,0,-45,-45,1,1127.52
5,11,131,4,2,55.5,1.5,20,1,45,45,1,1445.24
5,11,131,5,2,74,2,20,1,45,45,1,4330.02
5,11,131,6,2,92.5,2.5,20,1,45,45,1,2614.08
5,11,132,1,2,111,3,30,0,45,45,1,4390.56
5,11,132,2,2,111,3,30,0,45,45,1,7991.72
5,11,132,3,2,111,3,30,0,45,45,1,2015.27
5,11,132,4,2,74,2,30,1,45,45,1,4565.21
5,11,132,5,2,111,3,30,1,45,45,1,6895.3
5,11,132,6,2,92.5,2.5,30,1,-45,-45,1,2187.7
5,12,133,1,2,111,3,10,0,45,45,1,1726.46
5,12,133,2,2,111,3,10,0,-45,-45,1,1311.82
5,12,133,3,2,111,3,10,0,-45,-45,1,1627.9
5,12,133,4,2,74,2,10,1,45,45,1,735.97
5,12,133,5,2,111,3,10,1,45,45,1,800.98
5,12,133,6,2,55.5,1.5,10,1,-45,-45,1,2040.36
5,12,134,1,2,55.5,1.5,10,0,45,45,1,1159.23
5,12,134,2,2,55.5,1.5,10,0,-45,-45,1,777.5
5,12,134,3,2,55.5,1.5,10,0,45,45,1,774.39
5,12,134,4,2,111,3,10,1,-45,-45,1,853.41
5,12,134,5,2,92.5,2.5,10,1,-45,-45,1,1622.24
5,12,134,6,2,55.5,1.5,10,1,45,45,1,1140.92
5,12,135,1,1,92.5,2.5,10,0,45,45,1,1033.21
5,12,135,2,1,92.5,2.5,10,0,45,45,1,1040.41
5,12,135,3,1,92.5,2.5,10,0,45,45,1,796.46
5,12,135,4,1,92.5,2.5,10,1,45,45,1,1359.56
5,12,135,5,1,92.5,2.5,10,1,45,45,1,1748.79
5,12,135,6,1,92.5,2.5,10,1,45,45,1,2745.2
5,12,136,1,2,55.5,1.5,10,0,-45,-45,1,1457.16
5,12,136,2,2,55.5,1.5,10,0,-45,-45,1,660.69
5,12,136,3,2,55.5,1.5,10,0,-45,-45,1,625.71
5,12,136,4,2,74,2,10,1,-45,-45,1,1297.5
5,12,136,5,2,55.5,1.5,10,1,45,45,1,866.39
5,12,136,6,2,92.5,2.5,10,1,-45,-45,1,1335.17
5,12,137,1,2,92.5,2.5,30,0,45,45,1,1960.02
5,12,137,2,2,92.5,2.5,30,0,-45,-45,1,8471.11
5,12,137,3,2,92.5,2.5,30,0,45,45,1,3598.93
5,12,137,4,2,111,3,30,1,-45,-45,1,3885.23
5,12,137,5,2,74,2,30,1,45,45,1,1389.43
5,12,137,6,2,92.5,2.5,30,1,-45,-45,1,11595.45
5,12,138,1,2,92.5,2.5,30,0,-45,-45,1,4488.65
5,12,138,2,2,92.5,2.5,30,0,-45,-45,1,4325.08
5,12,138,3,2,92.5,2.5,30,0,45,45,1,3101.55
5,12,138,4,2,111,3,30,1,-45,-45,1,9112.65
5,12,138,5,2,74,2,30,1,-45,-45,1,2188.28
5,12,138,6,2,92.5,2.5,30,1,-45,-45,1,3385.53
5,12,139,1,2,74,2,30,0,-45,-45,1,1483.99
5,12,139,2,2,74,2,30,0,45,45,1,1613.25
5,12,139,3,2,74,2,30,0,45,45,1,4009.03
5,12,139,4,2,111,3,30,1,45,45,1,1047.62
5,12,139,5,2,55.5,1.5,30,1,45,45,1,775.74
5,12,139,6,2,92.5,2.5,30,1,45,45,1,2293.01
5,12,140,1,2,55.5,1.5,20,0,-45,-45,1,1450.91
5,12,140,2,2,55.5,1.5,20,0,45,45,1,866.81
5,12,140,3,2,55.5,1.5,20,0,-45,-45,1,754.43
5,12,140,4,2,74,2,20,1,-45,-45,1,1587
5,12,140,5,2,55.5,1.5,20,1,-45,-45,1,1465.83
5,12,140,6,2,92.5,2.5,20,1,-45,-45,1,2094.49
5,12,141,1,2,92.5,2.5,10,0,-45,-45,1,1480.9
5,12,141,2,2,92.5,2.5,10,0,-45,-45,1,2146.16
5,12,141,3,2,92.5,2.5,10,0,45,45,1,1363.33
5,12,141,4,2,74,2,10,1,45,45,1,1398.92
5,12,141,5,2,55.5,1.5,10,1,45,45,1,1139.43
5,12,141,6,2,111,3,10,1,45,45,1,1928.7
5,12,142,1,2,92.5,2.5,10,0,-45,-45,1,2879.48
5,12,142,2,2,92.5,2.5,10,0,45,45,1,1452.44
5,12,142,3,2,92.5,2.5,10,0,-45,-45,1,2682.4
5,12,142,4,2,111,3,10,1,45,45,1,2004.74
5,12,142,5,2,74,2,10,1,-45,-45,1,1367.17
5,12,142,6,2,92.5,2.5,10,1,45,45,1,1428.24
5,12,143,1,1,111,3,10,0,45,45,1,1786.04
5,12,143,2,1,111,3,10,0,-45,-45,1,1417.61
5,12,143,3,1,111,3,10,0,-45,-45,1,1566.69
5,12,143,4,1,111,3,10,1,-45,-45,1,1495.73
5,12,143,5,1,111,3,10,1,-45,-45,1,1341.99
5,12,143,6,1,111,3,10,1,45,45,1,2166.95
5,12,144,1,1,111,3,20,0,-45,-45,1,1436.03
5,12,144,2,1,111,3,20,0,45,45,1,1513.08
5,12,144,3,1,111,3,20,0,45,45,1,1279.39
5,12,144,4,1,111,3,20,1,-45,-45,1,1689.67
5,12,144,5,1,111,3,20,1,45,45,1,1436.49
5,12,144,6,1,111,3,20,1,-45,-45,1,1735.43
