trial_id,target_pos_x,target_pos_y,target_color_hsv,is_target
101,-1.5,0,"HSV 360,1,1",1
102,7.5,0,"HSV 300,1,1",1
103,-4.5,0,"HSV 240,1,1",1
104,-4.5,0,"HSV 360,1,1",1
105,-4.5,0,"HSV 300,1,1",1
106,-7.5,0,"HSV 240,1,1",1
107,1.5,0,"HSV 360,1,1",1
108,4.5,0,"HSV 300,1,1",1
109,-4.5,0,"HSV 240,1,1",1
110,-7.5,0,"HSV 360,1,1",1
111,-1.5,0,"HSV 300,1,1",1
112,-7.5,0,"HSV 240,1,1",1
113,1.5,0,"HSV 360,1,1",1
114,4.5,0,"HSV 300,1,1",1
115,-4.5,0,"HSV 240,1,1",1
116,-4.5,0,"HSV 360,1,1",1
117,1.5,0,"HSV 300,1,1",1
118,-7.5,0,"HSV 240,1,1",1
119,-1.5,0,"HSV 360,1,1",1
120,-7.5,0,"HSV 300,1,1",1
121,-7.5,0,"HSV 240,1,1",1
122,-1.5,0,"HSV 360,1,1",1
123,-4.5,0,"HSV 300,1,1",1
124,-4.5,0,"HSV 240,1,1",1
125,-7.5,0,"HSV 360,1,1",1
126,7.5,0,"HSV 300,1,1",1
127,-7.5,0,"HSV 240,1,1",1
128,1.5,0,"HSV 360,1,1",1
129,1.5,0,"HSV 300,1,1",1
130,-4.5,0,"HSV 240,1,1",1
131,-4.5,0,"HSV 360,1,1",1
132,-4.5,0,"HSV 300,1,1",1
133,-7.5,0,"HSV 240,1,1",1
134,1.5,0,"HSV 360,1,1",1
135,-7.5,0,"HSV 300,1,1",1
136,-4.5,0,"HSV 240,1,1",1
137,-1.5,0,"HSV 360,1,1",1
138,7.5,0,"HSV 300,1,1",1
139,-4.5,0,"HSV 240,1,1",1
140,-4.5,0,"HSV 360,1,1",1
141,4.5,0,"HSV 300,1,1",1
142,-7.5,0,"HSV 240,1,1",1
143,-7.5,0,"HSV 360,1,1",1
144,-1.5,0,"HSV 300,1,1",1
145,-7.5,0,"HSV 60,1,1",1
146,-7.5,0,"HSV 300,1,1",1
147,7.5,0,"HSV 60,1,1",1
148,-4.5,0,"HSV 60,1,1",1
149,1.5,0,"HSV 300,1,1",1
150,-1.5,0,"HSV 60,1,1",1
151,-7.5,0,"HSV 60,1,1",1
152,-4.5,0,"HSV 300,1,1",1
153,1.5,0,"HSV 60,1,1",1
154,-4.5,0,"HSV 60,1,1",1
155,-1.5,0,"HSV 300,1,1",1
156,-4.5,0,"HSV 60,1,1",1
157,-7.5,0,"HSV 60,1,1",1
158,1.5,0,"HSV 300,1,1",1
159,-7.5,0,"HSV 60,1,1",1
160,-4.5,0,"HSV 60,1,1",1
161,-1.5,0,"HSV 300,1,1",1
162,4.5,0,"HSV 60,1,1",1
163,-7.5,0,"HSV 60,1,1",1
164,-4.5,0,"HSV 300,1,1",1
165,-1.5,0,"HSV 60,1,1",1
166,-4.5,0,"HSV 60,1,1",1
167,-7.5,0,"HSV 300,1,1",1
168,7.5,0,"HSV 60,1,1",1
169,-7.5,0,"HSV 60,1,1",1
170,1.5,0,"HSV 300,1,1",1
171,-4.5,0,"HSV 60,1,1",1
172,-4.5,0,"HSV 60,1,1",1
173,-1.5,0,"HSV 300,1,1",1
174,1.5,0,"HSV 60,1,1",1
175,-4.5,0,"HSV 60,1,1",1
176,-4.5,0,"HSV 300,1,1",1
177,-7.5,0,"HSV 60,1,1",1
178,-7.5,0,"HSV 60,1,1",1
179,-7.5,0,"HSV 300,1,1",1
180,4.5,0,"HSV 60,1,1",1
181,-4.5,0,"HSV 60,1,1",1
182,-1.5,0,"HSV 300,1,1",1
183,7.5,0,"HSV 60,1,1",1
184,-7.5,0,"HSV 60,1,1",1
185,1.5,0,"HSV 300,1,1",1
186,-1.5,0,"HSV 60,1,1",1
187,-7.5,0,"HSV 60,1,1",1
188,-4.5,0,"HSV 300,1,1",1
189,4.5,0,"HSV 60,1,1",1
190,-4.5,0,"HSV 60,1,1",1
191,-7.5,0,"HSV 300,1,1",1
192,-4.5,0,"HSV 60,1,1",1
193,-4.5,0,"HSV 60,1,1",1
194,-7.5,0,"HSV 300,1,1",1
195,-7.5,0,"HSV 60,1,1",1
196,-7.5,0,"HSV 60,1,1",1
197,-4.5,0,"HSV 300,1,1",1
198,1.5,0,"HSV 60,1,1",1
199,-7.5,0,"HSV 60,1,1",1
200,-1.5,0,"HSV 300,1,1",1
201,1.5,0,"HSV 60,1,1",1
202,-4.5,0,"HSV 60,1,1",1
203,1.5,0,"HSV 300,1,1",1
204,-1.5,0,"HSV 60,1,1",1
205,-7.5,0,"HSV 60,1,1",1
206,-7.5,0,"HSV 300,1,1",1
207,-4.5,0,"HSV 60,1,1",1
208,-4.5,0,"HSV 60,1,1",1
209,-4.5,0,"HSV 300,1,1",1
210,7.5,0,"HSV 60,1,1",1
211,-7.5,0,"HSV 60,1,1",1
212,1.5,0,"HSV 300,1,1",1
213,4.5,0,"HSV 60,1,1",1
214,-4.5,0,"HSV 60,1,1",1
215,-1.5,0,"HSV 300,1,1",1
216,-7.5,0,"HSV 60,1,1",1
217,-4.5,0,"HSV 360,1,1",1
218,-1.5,0,"HSV 180,1,1",1
219,-4.5,0,"HSV 120,1,1",1
220,-7.5,0,"HSV 360,1,1",1
221,-7.5,0,"HSV 180,1,1",1
222,-1.5,0,"HSV 120,1,1",1
223,-7.5,0,"HSV 360,1,1",1
224,1.5,0,"HSV 180,1,1",1
225,-7.5,0,"HSV 120,1,1",1
226,-4.5,0,"HSV 360,1,1",1
227,-4.5,0,"HSV 180,1,1",1
228,4.5,0,"HSV 120,1,1",1
229,-4.5,0,"HSV 360,1,1",1
230,-7.5,0,"HSV 180,1,1",1
231,1.5,0,"HSV 120,1,1",1
232,-7.5,0,"HSV 360,1,1",1
233,-4.5,0,"HSV 180,1,1",1
234,7.5,0,"HSV 120,1,1",1
235,-4.5,0,"HSV 360,1,1",1
236,1.5,0,"HSV 180,1,1",1
237,4.5,0,"HSV 120,1,1",1
238,-7.5,0,"HSV 360,1,1",1
239,-1.5,0,"HSV 180,1,1",1
240,-7.5,0,"HSV 120,1,1",1
241,-7.5,0,"HSV 360,1,1",1
242,-7.5,0,"HSV 180,1,1",1
243,1.5,0,"HSV 120,1,1",1
244,-4.5,0,"HSV 360,1,1",1
245,-4.5,0,"HSV 180,1,1",1
246,-4.5,0,"HSV 120,1,1",1
247,-4.5,0,"HSV 360,1,1",1
248,1.5,0,"HSV 180,1,1",1
249,-1.5,0,"HSV 120,1,1",1
250,-7.5,0,"HSV 360,1,1",1
251,-1.5,0,"HSV 180,1,1",1
252,7.5,0,"HSV 120,1,1",1
253,-4.5,0,"HSV 360,1,1",1
254,-7.5,0,"HSV 180,1,1",1
255,-1.5,0,"HSV 120,1,1",1
256,-7.5,0,"HSV 360,1,1",1
257,-1.5,0,"HSV 180,1,1",1
258,-4.5,0,"HSV 120,1,1",1
259,-7.5,0,"HSV 360,1,1",1
260,-4.5,0,"HSV 180,1,1",1
261,4.5,0,"HSV 120,1,1",1
262,-4.5,0,"HSV 360,1,1",1
263,1.5,0,"HSV 180,1,1",1
264,7.5,0,"HSV 120,1,1",1
265,-4.5,0,"HSV 360,1,1",1
266,-4.5,0,"HSV 180,1,1",1
267,-7.5,0,"HSV 120,1,1",1
268,-7.5,0,"HSV 360,1,1",1
269,-1.5,0,"HSV 180,1,1",1
270,1.5,0,"HSV 120,1,1",1
271,-4.5,0,"HSV 360,1,1",1
272,1.5,0,"HSV 180,1,1",1
273,-1.5,0,"HSV 120,1,1",1
274,-7.5,0,"HSV 360,1,1",1
275,-7.5,0,"HSV 180,1,1",1
276,7.5,0,"HSV 120,1,1",1
277,-7.5,0,"HSV 360,1,1",1
278,-4.5,0,"HSV 180,1,1",1
279,4.5,0,"HSV 120,1,1",1
280,-4.5,0,"HSV 360,1,1",1
281,-1.5,0,"HSV 180,1,1",1
282,-4.5,0,"HSV 120,1,1",1
283,-4.5,0,"HSV 360,1,1",1
284,-7.5,0,"HSV 180,1,1",1
285,1.5,0,"HSV 120,1,1",1
286,-7.5,0,"HSV 360,1,1",1
287,1.5,0,"HSV 180,1,1",1
288,-7.5,0,"HSV 120,1,1",1
289,-7.5,0,"HSV 300,1,1",1
290,1.5,0,"HSV 240,1,1",1
291,4.5,0,"HSV 360,1,1",1
292,-4.5,0,"HSV 300,1,1",1
293,-7.5,0,"HSV 240,1,1",1
294,-1.5,0,"HSV 360,1,1",1
295,-4.5,0,"HSV 300,1,1",1
296,-1.5,0,"HSV 240,1,1",1
297,1.5,0,"HSV 360,1,1",1
298,-7.5,0,"HSV 300,1,1",1
299,-4.5,0,"HSV 240,1,1",1
300,7.5,0,"HSV 360,1,1",1
301,-7.5,0,"HSV 300,1,1",1
302,1.5,0,"HSV 240,1,1",1
303,-7.5,0,"HSV 360,1,1",1
304,-4.5,0,"HSV 300,1,1",1
305,-1.5,0,"HSV 240,1,1",1
306,-4.5,0,"HSV 360,1,1",1
307,-7.5,0,"HSV 300,1,1",1
308,-4.5,0,"HSV 240,1,1",1
309,-7.5,0,"HSV 360,1,1",1
310,-4.5,0,"HSV 300,1,1",1
311,-7.5,0,"HSV 240,1,1",1
312,-1.5,0,"HSV 360,1,1",1
313,-7.5,0,"HSV 300,1,1",1
314,-1.5,0,"HSV 240,1,1",1
315,4.5,0,"HSV 360,1,1",1
316,-4.5,0,"HSV 300,1,1",1
317,-7.5,0,"HSV 240,1,1",1
318,7.5,0,"HSV 360,1,1",1
319,-4.5,0,"HSV 300,1,1",1
320,1.5,0,"HSV 240,1,1",1
321,-4.5,0,"HSV 360,1,1",1
322,-7.5,0,"HSV 300,1,1",1
323,-4.5,0,"HSV 240,1,1",1
324,1.5,0,"HSV 360,1,1",1
325,-4.5,0,"HSV 300,1,1",1
326,-4.5,0,"HSV 240,1,1",1
327,-4.5,0,"HSV 360,1,1",1
328,-7.5,0,"HSV 300,1,1",1
329,1.5,0,"HSV 240,1,1",1
330,4.5,0,"HSV 360,1,1",1
331,-4.5,0,"HSV 300,1,1",1
332,-1.5,0,"HSV 240,1,1",1
333,7.5,0,"HSV 360,1,1",1
334,-7.5,0,"HSV 300,1,1",1
335,-7.5,0,"HSV 240,1,1",1
336,-7.5,0,"HSV 360,1,1",1
337,-7.5,0,"HSV 300,1,1",1
338,-1.5,0,"HSV 240,1,1",1
339,-1.5,0,"HSV 360,1,1",1
340,-4.5,0,"HSV 300,1,1",1
341,-4.5,0,"HSV 240,1,1",1
342,1.5,0,"HSV 360,1,1",1
343,-7.5,0,"HSV 300,1,1",1
344,-7.5,0,"HSV 240,1,1",1
345,-1.5,0,"HSV 360,1,1",1
346,-4.5,0,"HSV 300,1,1",1
347,1.5,0,"HSV 240,1,1",1
348,1.5,0,"HSV 360,1,1",1
349,-4.5,0,"HSV 300,1,1",1
350,-4.5,0,"HSV 240,1,1",1
351,4.5,0,"HSV 360,1,1",1
352,-7.5,0,"HSV 300,1,1",1
353,1.5,0,"HSV 240,1,1",1
354,7.5,0,"HSV 360,1,1",1
355,-4.5,0,"HSV 300,1,1",1
356,-7.5,0,"HSV 240,1,1",1
357,-4.5,0,"HSV 360,1,1",1
358,-7.5,0,"HSV 300,1,1",1
359,-1.5,0,"HSV 240,1,1",1
360,-7.5,0,"HSV 360,1,1",1
361,-7.5,0,"HSV 120,1,1",1
362,-7.5,0,"HSV 120,1,1",1
363,-7.5,0,"HSV 240,1,1",1
364,-4.5,0,"HSV 120,1,1",1
365,-4.5,0,"HSV 120,1,1",1
366,7.5,0,"HSV 240,1,1",1
367,-7.5,0,"HSV 120,1,1",1
368,1.5,0,"HSV 120,1,1",1
369,-1.5,0,"HSV 240,1,1",1
370,-4.5,0,"HSV 120,1,1",1
371,-1.5,0,"HSV 120,1,1",1
372,1.5,0,"HSV 240,1,1",1
373,-7.5,0,"HSV 120,1,1",1
374,1.5,0,"HSV 120,1,1",1
375,-4.5,0,"HSV 240,1,1",1
376,-4.5,0,"HSV 120,1,1",1
377,-7.5,0,"HSV 120,1,1",1
378,4.5,0,"HSV 240,1,1",1
379,-7.5,0,"HSV 120,1,1",1
380,-4.5,0,"HSV 120,1,1",1
381,7.5,0,"HSV 240,1,1",1
382,-4.5,0,"HSV 120,1,1",1
383,-1.5,0,"HSV 120,1,1",1
384,4.5,0,"HSV 240,1,1",1
385,-7.5,0,"HSV 120,1,1",1
386,-1.5,0,"HSV 120,1,1",1
387,-1.5,0,"HSV 240,1,1",1
388,-4.5,0,"HSV 120,1,1",1
389,-7.5,0,"HSV 120,1,1",1
390,1.5,0,"HSV 240,1,1",1
391,-7.5,0,"HSV 120,1,1",1
392,-4.5,0,"HSV 120,1,1",1
393,-7.5,0,"HSV 240,1,1",1
394,-4.5,0,"HSV 120,1,1",1
395,1.5,0,"HSV 120,1,1",1
396,-4.5,0,"HSV 240,1,1",1
397,-7.5,0,"HSV 120,1,1",1
398,-1.5,0,"HSV 120,1,1",1
399,-7.5,0,"HSV 240,1,1",1
400,-4.5,0,"HSV 120,1,1",1
401,1.5,0,"HSV 120,1,1",1
402,-1.5,0,"HSV 240,1,1",1
403,-4.5,0,"HSV 120,1,1",1
404,-7.5,0,"HSV 120,1,1",1
405,1.5,0,"HSV 240,1,1",1
406,-7.5,0,"HSV 120,1,1",1
407,-4.5,0,"HSV 120,1,1",1
408,4.5,0,"HSV 240,1,1",1
409,-7.5,0,"HSV 120,1,1",1
410,-7.5,0,"HSV 120,1,1",1
411,-4.5,0,"HSV 240,1,1",1
412,-4.5,0,"HSV 120,1,1",1
413,-1.5,0,"HSV 120,1,1",1
414,7.5,0,"HSV 240,1,1",1
415,-4.5,0,"HSV 120,1,1",1
416,1.5,0,"HSV 120,1,1",1
417,4.5,0,"HSV 240,1,1",1
418,-7.5,0,"HSV 120,1,1",1
419,-4.5,0,"HSV 120,1,1",1
420,7.5,0,"HSV 240,1,1",1
421,-7.5,0,"HSV 120,1,1",1
422,1.5,0,"HSV 120,1,1",1
423,-1.5,0,"HSV 240,1,1",1
424,-4.5,0,"HSV 120,1,1",1
425,-7.5,0,"HSV 120,1,1",1
426,-7.5,0,"HSV 240,1,1",1
427,-7.5,0,"HSV 120,1,1",1
428,-1.5,0,"HSV 120,1,1",1
429,-4.5,0,"HSV 240,1,1",1
430,-4.5,0,"HSV 120,1,1",1
431,-4.5,0,"HSV 120,1,1",1
432,1.5,0,"HSV 240,1,1",1
433,-4.5,0,"HSV 120,1,1",1
434,-7.5,0,"HSV 120,1,1",1
435,-4.5,0,"HSV 60,1,1",1
436,-7.5,0,"HSV 120,1,1",1
437,-1.5,0,"HSV 120,1,1",1
438,1.5,0,"HSV 60,1,1",1
439,-7.5,0,"HSV 120,1,1",1
440,-4.5,0,"HSV 120,1,1",1
441,7.5,0,"HSV 60,1,1",1
442,-4.5,0,"HSV 120,1,1",1
443,1.5,0,"HSV 120,1,1",1
444,-1.5,0,"HSV 60,1,1",1
445,-7.5,0,"HSV 120,1,1",1
446,-4.5,0,"HSV 120,1,1",1
447,4.5,0,"HSV 60,1,1",1
448,-4.5,0,"HSV 120,1,1",1
449,-7.5,0,"HSV 120,1,1",1
450,-7.5,0,"HSV 60,1,1",1
451,-7.5,0,"HSV 120,1,1",1
452,-1.5,0,"HSV 120,1,1",1
453,-4.5,0,"HSV 60,1,1",1
454,-4.5,0,"HSV 120,1,1",1
455,1.5,0,"HSV 120,1,1",1
456,1.5,0,"HSV 60,1,1",1
457,-7.5,0,"HSV 120,1,1",1
458,-4.5,0,"HSV 120,1,1",1
459,4.5,0,"HSV 60,1,1",1
460,-4.5,0,"HSV 120,1,1",1
461,-7.5,0,"HSV 120,1,1",1
462,-7.5,0,"HSV 60,1,1",1
463,-7.5,0,"HSV 120,1,1",1
464,-1.5,0,"HSV 120,1,1",1
465,7.5,0,"HSV 60,1,1",1
466,-4.5,0,"HSV 120,1,1",1
467,1.5,0,"HSV 120,1,1",1
468,-1.5,0,"HSV 60,1,1",1
469,-7.5,0,"HSV 120,1,1",1
470,-4.5,0,"HSV 120,1,1",1
471,4.5,0,"HSV 60,1,1",1
472,-4.5,0,"HSV 120,1,1",1
473,1.5,0,"HSV 120,1,1",1
474,1.5,0,"HSV 60,1,1",1
475,-7.5,0,"HSV 120,1,1",1
476,-1.5,0,"HSV 120,1,1",1
477,7.5,0,"HSV 60,1,1",1
478,-4.5,0,"HSV 120,1,1",1
479,-7.5,0,"HSV 120,1,1",1
480,-4.5,0,"HSV 60,1,1",1
481,-4.5,0,"HSV 120,1,1",1
482,1.5,0,"HSV 120,1,1",1
483,-1.5,0,"HSV 60,1,1",1
484,-7.5,0,"HSV 120,1,1",1
485,-4.5,0,"HSV 120,1,1",1
486,-7.5,0,"HSV 60,1,1",1
487,-4.5,0,"HSV 120,1,1",1
488,-7.5,0,"HSV 120,1,1",1
489,1.5,0,"HSV 60,1,1",1
490,-7.5,0,"HSV 120,1,1",1
491,-1.5,0,"HSV 120,1,1",1
492,4.5,0,"HSV 60,1,1",1
493,-7.5,0,"HSV 120,1,1",1
494,1.5,0,"HSV 120,1,1",1
495,-4.5,0,"HSV 60,1,1",1
496,-4.5,0,"HSV 120,1,1",1
497,-1.5,0,"HSV 120,1,1",1
498,-7.5,0,"HSV 60,1,1",1
499,-4.5,0,"HSV 120,1,1",1
500,-4.5,0,"HSV 120,1,1",1
501,7.5,0,"HSV 60,1,1",1
502,-7.5,0,"HSV 120,1,1",1
503,-7.5,0,"HSV 120,1,1",1
504,-1.5,0,"HSV 60,1,1",1
505,-4.5,0,"HSV 180,1,1",1
506,-4.5,0,"HSV 60,1,1",1
507,4.5,0,"HSV 300,1,1",1
508,-7.5,0,"HSV 180,1,1",1
509,-7.5,0,"HSV 60,1,1",1
510,7.5,0,"HSV 300,1,1",1
511,-7.5,0,"HSV 180,1,1",1
512,1.5,0,"HSV 60,1,1",1
513,1.5,0,"HSV 300,1,1",1
514,-4.5,0,"HSV 180,1,1",1
515,-1.5,0,"HSV 60,1,1",1
516,-7.5,0,"HSV 300,1,1",1
517,-4.5,0,"HSV 180,1,1",1
518,-7.5,0,"HSV 60,1,1",1
519,-4.5,0,"HSV 300,1,1",1
520,-7.5,0,"HSV 180,1,1",1
521,1.5,0,"HSV 60,1,1",1
522,-1.5,0,"HSV 300,1,1",1
523,-7.5,0,"HSV 180,1,1",1
524,-1.5,0,"HSV 60,1,1",1
525,7.5,0,"HSV 300,1,1",1
526,-4.5,0,"HSV 180,1,1",1
527,-4.5,0,"HSV 60,1,1",1
528,4.5,0,"HSV 300,1,1",1
529,-7.5,0,"HSV 180,1,1",1
530,-4.5,0,"HSV 60,1,1",1
531,1.5,0,"HSV 300,1,1",1
532,-4.5,0,"HSV 180,1,1",1
533,-7.5,0,"HSV 60,1,1",1
534,-4.5,0,"HSV 300,1,1",1
535,-4.5,0,"HSV 180,1,1",1
536,-1.5,0,"HSV 60,1,1",1
537,-1.5,0,"HSV 300,1,1",1
538,-7.5,0,"HSV 180,1,1",1
539,1.5,0,"HSV 60,1,1",1
540,-7.5,0,"HSV 300,1,1",1
541,-4.5,0,"HSV 180,1,1",1
542,-1.5,0,"HSV 60,1,1",1
543,4.5,0,"HSV 300,1,1",1
544,-7.5,0,"HSV 180,1,1",1
545,-7.5,0,"HSV 60,1,1",1
546,-1.5,0,"HSV 300,1,1",1
547,-4.5,0,"HSV 180,1,1",1
548,1.5,0,"HSV 60,1,1",1
549,-4.5,0,"HSV 300,1,1",1
550,-7.5,0,"HSV 180,1,1",1
551,-4.5,0,"HSV 60,1,1",1
552,1.5,0,"HSV 300,1,1",1
553,-4.5,0,"HSV 180,1,1",1
554,-1.5,0,"HSV 60,1,1",1
555,-7.5,0,"HSV 300,1,1",1
556,-7.5,0,"HSV 180,1,1",1
557,-4.5,0,"HSV 60,1,1",1
558,7.5,0,"HSV 300,1,1",1
559,-4.5,0,"HSV 180,1,1",1
560,1.5,0,"HSV 60,1,1",1
561,7.5,0,"HSV 300,1,1",1
562,-7.5,0,"HSV 180,1,1",1
563,-7.5,0,"HSV 60,1,1",1
564,4.5,0,"HSV 300,1,1",1
565,-7.5,0,"HSV 180,1,1",1
566,-4.5,0,"HSV 60,1,1",1
567,-1.5,0,"HSV 300,1,1",1
568,-4.5,0,"HSV 180,1,1",1
569,-1.5,0,"HSV 60,1,1",1
570,-4.5,0,"HSV 300,1,1",1
571,-7.5,0,"HSV 180,1,1",1
572,-7.5,0,"HSV 60,1,1",1
573,1.5,0,"HSV 300,1,1",1
574,-4.5,0,"HSV 180,1,1",1
575,1.5,0,"HSV 60,1,1",1
576,-7.5,0,"HSV 300,1,1",1
577,-4.5,0,"HSV 300,1,1",1
578,1.5,0,"HSV 360,1,1",1
579,1.5,0,"HSV 360,1,1",1
580,-7.5,0,"HSV 300,1,1",1
581,-1.5,0,"HSV 360,1,1",1
582,-4.5,0,"HSV 360,1,1",1
583,-4.5,0,"HSV 300,1,1",1
584,-4.5,0,"HSV 360,1,1",1
585,7.5,0,"HSV 360,1,1",1
586,-7.5,0,"HSV 300,1,1",1
587,-7.5,0,"HSV 360,1,1",1
588,-7.5,0,"HSV 360,1,1",1
589,-7.5,0,"HSV 300,1,1",1
590,-1.5,0,"HSV 360,1,1",1
591,-1.5,0,"HSV 360,1,1",1
592,-4.5,0,"HSV 300,1,1",1
593,-7.5,0,"HSV 360,1,1",1
594,4.5,0,"HSV 360,1,1",1
595,-4.5,0,"HSV 300,1,1",1
596,1.5,0,"HSV 360,1,1",1
597,4.5,0,"HSV 360,1,1",1
598,-7.5,0,"HSV 300,1,1",1
599,-4.5,0,"HSV 360,1,1",1
600,-4.5,0,"HSV 360,1,1",1
601,-4.5,0,"HSV 300,1,1",1
602,1.5,0,"HSV 360,1,1",1
603,-1.5,0,"HSV 360,1,1",1
604,-7.5,0,"HSV 300,1,1",1
605,-7.5,0,"HSV 360,1,1",1
606,-7.5,0,"HSV 360,1,1",1
607,-4.5,0,"HSV 300,1,1",1
608,-4.5,0,"HSV 360,1,1",1
609,1.5,0,"HSV 360,1,1",1
610,-7.5,0,"HSV 300,1,1",1
611,-1.5,0,"HSV 360,1,1",1
612,7.5,0,"HSV 360,1,1",1
613,-7.5,0,"HSV 300,1,1",1
614,-7.5,0,"HSV 360,1,1",1
615,4.5,0,"HSV 360,1,1",1
616,-4.5,0,"HSV 300,1,1",1
617,1.5,0,"HSV 360,1,1",1
618,-4.5,0,"HSV 360,1,1",1
619,-4.5,0,"HSV 300,1,1",1
620,-4.5,0,"HSV 360,1,1",1
621,1.5,0,"HSV 360,1,1",1
622,-7.5,0,"HSV 300,1,1",1
623,-1.5,0,"HSV 360,1,1",1
624,-7.5,0,"HSV 360,1,1",1
625,-4.5,0,"HSV 300,1,1",1
626,-1.5,0,"HSV 360,1,1",1
627,-1.5,0,"HSV 360,1,1",1
628,-7.5,0,"HSV 300,1,1",1
629,1.5,0,"HSV 360,1,1",1
630,7.5,0,"HSV 360,1,1",1
631,-4.5,0,"HSV 300,1,1",1
632,-7.5,0,"HSV 360,1,1",1
633,1.5,0,"HSV 360,1,1",1
634,-7.5,0,"HSV 300,1,1",1
635,-4.5,0,"HSV 360,1,1",1
636,7.5,0,"HSV 360,1,1",1
637,-7.5,0,"HSV 300,1,1",1
638,1.5,0,"HSV 360,1,1",1
639,-1.5,0,"HSV 360,1,1",1
640,-4.5,0,"HSV 300,1,1",1
