manip subject session order mm tm trialType iti fixDur stimDur nBlock nTrial alpha present targType nItems resp acc rt confidence estNItems estTime confidenceRT estNItemsRT estTimeRT
vs12 dossantos 2 None 22Dec2010 1432 mixed 500 693 200 4 25 3.11139052665 False L 8 a 1 883 10 0 495 1266 2506 3288
vs12 dossantos 2 None 22Dec2010 1432 mixed 500 679 200 4 26 4.99477016226 False L 8 a 1 1068 9 0 1001 1366 2534 3859
vs12 dossantos 2 None 22Dec2010 1432 mixed 500 628 200 4 27 3.95860351075 False X 12 a 1 670 9 0 418 1563 2588 4326
vs12 dossantos 2 None 22Dec2010 1432 mixed 500 497 200 4 28 3.59252285909 True L 4 z 1 1013 9 2 695 1109 2959 4885
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 536 200 4 29 1.65090051963 True L 12 a 0 655 4 1 693 2777 1952 4169
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 486 200 4 30 4.95329545069 True X 12 z 1 428 10 0 536 824 2678 3816
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 644 200 4 31 3.95808642457 True L 8 z 1 1123 10 0 796 1023 2077 3246
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 635 200 4 32 0.983252571978 False L 4 z 0 985 10 1 802 895 1849 3111
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 644 200 4 33 4.01495510208 True X 8 z 1 426 10 0 392 851 1848 2574
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 636 200 4 34 1.54988563392 False L 2 a 1 628 9 0 526 823 2087 2900
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 604 200 4 35 1.08624370659 False L 4 z 0 484 4 0 485 2919 1550 4058
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 582 200 4 36 1.06350008151 False X 8 a 1 584 9 0 467 1267 2149 3160
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 425 200 4 37 2.65994337999 True X 8 z 1 527 10 2 641 924 1976 2702
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 426 200 4 38 0.498757025441 True X 4 z 1 441 10 0 412 951 2291 3045
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 625 200 4 39 4.24805049366 False X 4 z 0 771 9 1 461 1604 2816 4055
vs12 dossantos 2 None 22Dec2010 1433 mixed 500 406 200 4 40 4.08530953279 False X 2 z 0 641 0 0 451 2858 1750 4026
vs12 dossantos 2 None 22Dec2010 1434 mixed 500 679 200 4 41 2.89768366012 True X 2 z 1 513 10 1 407 1066 2348 3146
vs12 dossantos 2 None 22Dec2010 1434 mixed 500 657 200 4 42 3.41513842521 True L 2 a 0 608 5 1 541 2206 1166 3160
vs12 dossantos 2 None 22Dec2010 1434 mixed 500 682 200 4 43 2.04914000263 True X 4 z 1 443 10 1 481 951 1862 2546
vs12 dossantos 2 None 22Dec2010 1434 mixed 500 442 200 4 44 0.683977093441 False L 8 z 0 470 10 1 548 1280 2234 3259
vs12 dossantos 2 None 22Dec2010 1434 mixed 500 469 200 4 45 3.83901758369 False L 12 z 0 542 10 1 541 867 2061 2729
vs12 dossantos 2 None 22Dec2010 1434 mixed 500 676 200 4 46 5.59084432509 False X 8 a 1 813 10 1 480 880 1806 2503
vs12 dossantos 2 None 22Dec2010 1434 mixed 500 472 200 4 47 3.31911758763 True X 2 z 1 513 10 1 465 735 1633 2602
vs12 dossantos 2 None 22Dec2010 1434 mixed 500 586 200 4 48 0.569752826979 True L 12 z 1 642 0 0 615 1923 2991 4044
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 699 200 5 1 0.115776292195 True L 8 z 1 992 10 1 573 895 2276 3260
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 636 200 5 2 3.4047441528 True L 2 z 1 485 10 1 435 580 1435 2075
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 511 200 5 3 1.63113572323 True X 2 z 1 471 10 0 506 922 2219 3117
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 592 200 5 4 0.248802494567 True L 4 z 1 499 10 1 501 909 2245 3528
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 447 200 5 5 3.47919832551 True L 8 z 1 669 9 1 607 1094 2448 4245
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 505 200 5 6 4.62211874818 False L 4 a 1 742 9 0 698 1564 2775 5314
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 635 200 5 7 1.87421996551 True X 2 z 1 514 10 1 562 1607 3004 3787
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 560 200 5 8 0.402467808406 False L 2 a 1 670 9 0 597 1108 2429 3485
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 419 200 5 9 1.59927439371 False X 12 a 1 614 10 0 601 1138 2720 5638
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 455 200 5 10 2.94532235334 False X 12 a 1 570 9 0 497 1010 2264 3246
vs12 dossantos 2 None 22Dec2010 1435 mixed 500 668 200 5 11 1.37661839194 False X 8 a 1 639 9 0 486 1023 2320 3503
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 442 200 5 12 4.72478233415 True X 8 z 1 498 10 2 556 838 2278 3197
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 582 200 5 13 4.78341052156 False X 2 a 1 1070 10 0 1010 1194 2790 4216
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 676 200 5 14 3.43134982099 False X 4 a 1 870 9 0 806 937 2034 3673
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 514 200 5 15 2.81609556392 True X 12 z 1 456 10 1 596 1010 2146 2942
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 400 200 5 16 3.83634150383 True L 12 a 0 684 9 0 478 1010 2035 2988
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 645 200 5 17 4.36858666681 True L 12 z 1 733 10 1 560 753 2905 4130
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 676 200 5 18 5.00592669777 True L 4 z 1 1356 10 1 1011 1078 2589 4828
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 482 200 5 19 0.285810672953 False L 8 a 1 913 10 0 550 1251 2289 3500
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 408 200 5 20 3.15273967791 False X 2 a 1 870 10 0 601 1051 3046 4740
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 496 200 5 21 0.11978973531 False L 12 a 1 812 10 0 400 1438 2991 3916
vs12 dossantos 2 None 22Dec2010 1436 mixed 500 611 200 5 22 4.50068159209 True L 2 z 1 893 10 1 647 1279 2162 3031
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 498 200 5 23 1.99146954058 True X 4 z 1 469 10 1 511 709 1734 2589
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 469 200 5 24 0.868904864703 False X 12 a 1 641 9 0 500 781 1635 2560
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 672 200 5 25 1.09029512012 False L 4 z 0 1241 9 1 797 823 1804 2758
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 588 200 5 26 4.49981931876 True X 12 z 1 456 10 2 713 1652 2621 3273
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 435 200 5 27 5.50806114959 True L 8 z 1 743 10 1 605 763 1916 2842
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 621 200 5 28 1.21314066854 False X 4 a 1 770 10 0 546 938 2777 3555
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 495 200 5 29 3.12543745783 False X 4 z 0 799 0 0 693 3076 2036 4244
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 583 200 5 30 5.62507877341 False L 2 a 1 992 9 0 992 1122 2661 3688
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 599 200 5 31 2.82645548003 False L 2 a 1 612 10 0 485 1009 2175 3015
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 478 200 5 32 3.7812685307 True X 2 z 1 455 9 1 438 894 2819 3660
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 633 200 5 33 1.13522126165 True X 8 z 1 451 10 1 395 937 2177 3117
vs12 dossantos 2 None 22Dec2010 1437 mixed 500 567 200 5 34 5.54594653521 True X 4 z 1 370 10 0 348 752 1863 2817
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 656 200 5 35 3.57206428658 True X 12 z 1 398 10 2 396 1180 2663 4714
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 591 200 5 36 5.69935573857 False L 4 a 1 848 10 0 596 1009 2533 3916
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 460 200 5 37 0.525948013454 True L 12 a 0 899 5 0 805 2105 4086 6209
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 459 200 5 38 1.73388808033 False L 8 a 1 898 10 0 500 1024 2060 2956
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 689 200 5 39 5.84571117036 True L 2 z 1 756 10 0 705 1108 2875 4001
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 446 200 5 40 2.05125505806 True X 8 z 1 885 10 2 798 1123 2149 3075
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 455 200 5 41 3.70227248858 False X 8 a 1 840 9 0 597 1108 2555 3709
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 484 200 5 42 1.1203527298 False L 12 a 1 855 10 0 501 966 2278 3173
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 515 200 5 43 2.96618747674 True X 4 z 1 499 10 1 453 923 1905 2660
vs12 dossantos 2 None 22Dec2010 1438 mixed 500 511 200 5 44 3.27083453403 False L 8 a 1 569 10 0 608 1937 3659 4799
vs12 dossantos 2 None 22Dec2010 1439 mixed 500 585 200 5 45 1.22100102148 True L 4 z 1 441 10 1 446 1437 2734 3727
vs12 dossantos 2 None 22Dec2010 1439 mixed 500 552 200 5 46 2.72591029982 False L 12 a 1 642 10 0 615 1581 2878 3618
vs12 dossantos 2 None 22Dec2010 1439 mixed 500 569 200 5 47 2.94121671826 False X 2 a 1 670 10 0 597 1160 2757 5352
vs12 dossantos 2 None 22Dec2010 1439 mixed 500 613 200 5 48 5.91612144466 False X 8 a 1 926 10 0 593 1320 2431 4099
vs12 dossantos 2 None 22Dec2010 1439 mixed 500 463 200 6 1 0.257404795571 True X 2 z 1 484 10 1 506 1437 2419 3703
vs12 dossantos 2 None 22Dec2010 1439 mixed 500 621 200 6 2 1.91337828909 True X 8 z 1 471 10 2 496 666 1821 2646
vs12 dossantos 2 None 22Dec2010 1439 mixed 500 443 200 6 3 5.58859011773 True L 8 a 0 683 10 0 597 837 3173 4356
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 409 200 6 4 3.40001658492 True L 2 z 1 684 10 0 600 1009 1877 2832
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 512 200 6 5 2.92918610038 False L 4 a 1 794 10 0 587 1094 2334 4044
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 666 200 6 6 1.49827487906 False X 12 a 1 470 9 0 507 1025 2061 3128
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 402 200 6 7 3.47551116899 False L 12 a 1 656 10 0 496 1081 2250 3173
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 421 200 6 8 1.08895503369 False L 2 z 0 612 0 0 497 3900 1889 5553
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 417 200 6 9 4.08643724215 True X 4 z 1 441 10 1 491 1008 2303 4128
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 645 200 6 10 3.63813913036 True X 12 z 1 427 10 1 551 1153 2364 3131
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 463 200 6 11 2.33114167016 True X 4 z 1 441 9 1 427 1236 2304 3116
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 551 200 6 12 4.70864229694 True L 12 a 0 584 10 0 458 1081 2201 3011
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 661 200 6 13 2.66330529382 False L 12 a 1 698 10 0 447 1024 2792 3488
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 550 200 6 14 0.910276984428 True L 8 z 1 711 10 1 560 894 2191 2874
vs12 dossantos 2 None 22Dec2010 1440 mixed 500 541 200 6 15 3.28397912997 False L 4 z 0 471 10 1 458 781 2077 3798
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 637 200 6 16 3.95641682849 False L 2 a 1 769 9 0 598 1080 2633 3502
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 691 200 6 17 0.0622956192387 False X 8 a 1 738 10 0 597 838 2105 3402
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 468 200 6 18 2.74939232309 True X 2 z 1 641 9 0 695 951 1776 3014
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 632 200 6 19 3.85847682298 False L 8 a 1 1083 10 0 1007 1023 2349 3402
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 586 200 6 20 4.9561784598 False L 2 a 1 924 9 0 793 1152 2533 3873
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 583 200 6 21 5.34714167335 False X 4 a 1 728 5 1 615 2415 1602 3840
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 438 200 6 22 6.13342956703 True X 12 z 1 498 9 1 606 825 2107 3360
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 498 200 6 23 5.58202851516 False X 4 z 0 642 0 0 561 2022 2861 4259
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 492 200 6 24 1.40304798805 True X 8 z 1 441 10 1 395 1123 2333 3316
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 595 200 6 25 5.82680217321 False X 4 z 0 542 0 0 485 3090 2264 3998
vs12 dossantos 2 None 22Dec2010 1441 mixed 500 693 200 6 26 5.54382049376 False X 2 a 1 698 10 0 498 880 2519 3360
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 537 200 6 27 4.01029087753 False X 2 a 1 684 10 0 463 792 1788 2516
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 629 200 6 28 2.57240951887 True L 2 z 1 699 10 1 508 880 1834 2489
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 684 200 6 29 3.48991144367 True L 8 z 1 609 9 1 515 881 2292 3061
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 686 200 6 30 4.30588883282 False X 12 a 1 1268 10 0 797 981 1887 2941
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 408 200 6 31 5.62271071461 False X 2 z 0 656 0 0 705 2449 1495 3517
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 604 200 6 32 4.93119268199 True L 4 z 1 1835 10 1 1200 1223 2562 3859
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 628 200 6 33 0.386929467978 True L 4 z 1 626 10 1 500 1348 2773 3871
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 438 200 6 34 1.93060154678 True X 12 z 1 998 10 2 805 1124 2578 4141
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 694 200 6 35 5.12028028567 False X 8 a 1 798 5 1 543 2662 1723 3816
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 598 200 6 36 4.14613795666 True X 8 z 1 498 10 0 412 1080 2020 3116
vs12 dossantos 2 None 22Dec2010 1442 mixed 500 570 200 6 37 2.17491450327 True L 12 a 0 670 10 0 448 953 2161 2842
vs12 dossantos 2 None 22Dec2010 1443 mixed 500 405 200 6 38 6.10394723783 True L 2 z 1 556 10 1 500 895 1763 2932
vs12 dossantos 2 None 22Dec2010 1443 mixed 500 457 200 6 39 4.72992518185 False L 8 a 1 941 10 0 397 749 2089 2829
vs12 dossantos 2 None 22Dec2010 1443 mixed 500 544 200 6 40 0.105755185737 False X 8 a 1 885 10 0 430 1537 2862 4228
vs12 dossantos 2 None 22Dec2010 1443 mixed 500 648 200 6 41 1.50335785098 True L 12 z 1 726 10 1 607 1024 2149 3059
vs12 dossantos 2 None 22Dec2010 1443 mixed 500 538 200 6 42 4.5819210708 True X 2 z 1 526 10 0 405 792 1674 2486
vs12 dossantos 2 None 22Dec2010 1443 mixed 500 540 200 6 43 2.54537117042 False L 4 a 1 670 10 0 606 880 2362 3588
vs12 dossantos 2 None 22Dec2010 1443 mixed 500 517 200 6 44 0.433897200171 False L 12 a 1 812 9 0 511 910 2135 3159
vs12 dossantos 2 None 22Dec2010 1443 mixed 500 466 200 6 45 0.411724438759 False X 12 a 1 699 10 0 498 1038 2245 3312
vs12 dossantos 2 None 22Dec2010 1443 mixed 500 674 200 6 46 1.36148153908 True X 4 z 1 640 9 0 403 1350 3517 4467
vs12 dossantos 2 None 22Dec2010 1444 mixed 500 443 200 6 47 2.42594418178 True L 4 z 1 24420 4 1 1200 2435 3118 4387
vs12 dossantos 2 None 22Dec2010 1444 mixed 500 610 200 6 48 5.80154286525 False L 8 a 1 726 10 0 692 1152 2577 4815
vs12 dossantos 2 None 22Dec2010 1444 mixed 500 639 200 7 1 0.979448668965 True X 8 z 1 527 10 1 697 1352 2931 4428
vs12 dossantos 2 None 22Dec2010 1444 mixed 500 657 200 7 2 1.97603912394 True X 4 z 1 470 10 1 755 1166 2591 3560
vs12 dossantos 2 None 22Dec2010 1444 mixed 500 415 200 7 3 4.65227256451 False X 2 a 1 699 9 0 457 1022 2104 2831
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 419 200 7 4 1.84807317022 False X 12 a 1 684 10 0 507 782 1836 2787
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 404 200 7 5 2.5540243111 False L 8 a 1 670 9 0 391 781 1664 2290
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 519 200 7 6 1.35826723252 True X 8 z 1 569 10 0 487 852 1890 2587
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 591 200 7 7 4.80962502348 True L 2 z 1 670 10 1 532 752 1463 2104
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 627 200 7 8 1.86651440125 False L 4 a 1 569 10 0 462 709 1470 2126
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 470 200 7 9 6.06236199245 False L 4 a 1 571 10 0 481 1380 2733 3374
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 536 200 7 10 0.541230834609 False L 8 a 1 654 10 0 422 596 1565 2332
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 431 200 7 11 0.194103880967 True X 8 z 1 413 10 1 448 809 1877 2602
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 638 200 7 12 5.8594859904 True X 2 z 1 439 10 1 392 694 1548 2332
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 470 200 7 13 5.70568284253 False L 4 a 1 656 10 0 405 1007 2076 2945
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 433 200 7 14 5.78543561844 True L 4 z 1 614 9 1 448 1922 2733 3331
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 556 200 7 15 1.26669045821 True L 12 z 1 684 10 1 455 1025 1991 2786
vs12 dossantos 2 None 22Dec2010 1445 mixed 500 697 200 7 16 3.30956171266 False L 12 z 0 785 5 0 447 2280 3320 4615
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 532 200 7 17 0.397599689878 True X 12 z 1 470 10 2 545 939 3120 4073
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 442 200 7 18 3.60671391778 True L 4 z 1 456 9 1 415 1178 2474 3571
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 431 200 7 19 4.26000447287 False X 8 a 1 756 10 0 445 781 1805 2645
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 560 200 7 20 3.61004040084 True L 8 z 1 713 9 0 545 795 1635 2518
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 683 200 7 21 5.64031766786 False L 12 z 0 542 9 1 500 1095 2492 3140
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 631 200 7 22 2.34505430006 True L 4 z 1 469 10 0 400 994 1848 2802
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 419 200 7 23 3.46226391431 True X 12 z 1 641 9 0 416 881 2061 2814
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 620 200 7 24 4.89428650368 True X 2 z 1 456 10 1 440 724 1606 2433
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 548 200 7 25 5.24286215983 False X 8 z 0 527 0 0 428 1992 2804 3629
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 522 200 7 26 4.92116897804 True L 8 z 1 685 9 2 418 1009 1877 2546
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 462 200 7 27 0.203399280813 True X 4 z 1 428 9 1 397 765 1734 2489
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 523 200 7 28 3.82623377606 True L 2 a 0 542 0 0 442 3329 1023 4383
vs12 dossantos 2 None 22Dec2010 1446 mixed 500 684 200 7 29 1.5182069116 False L 8 a 1 870 9 0 418 1010 2049 2646
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 449 200 7 30 5.49558941085 True L 12 z 1 966 10 1 541 1154 2022 2632
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 569 200 7 31 2.26327793462 False X 12 a 1 813 10 0 408 925 1878 3029
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 520 200 7 32 0.102281436929 False X 12 a 1 841 9 0 367 881 1864 2418
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 682 200 7 33 2.30925034321 True L 8 a 0 941 9 0 467 1106 1974 2629
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 638 200 7 34 1.91582022025 False L 2 a 1 1098 10 0 710 1251 2219 2975
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 596 200 7 35 3.73027462801 False X 2 a 1 756 9 0 597 780 2077 2960
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 425 200 7 36 4.90847440054 True L 2 z 1 712 10 0 515 680 1448 2075
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 449 200 7 37 0.265966292425 True L 12 z 1 799 10 1 483 682 1807 2632
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 617 200 7 38 0.539623697393 True X 2 z 1 398 10 1 368 752 1578 2500
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 648 200 7 39 1.12549031181 False X 2 a 1 584 10 0 558 1222 2490 3074
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 672 200 7 40 0.375600782815 False X 4 z 0 514 10 1 505 806 1661 2401
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 568 200 7 41 2.5113812886 False X 4 z 0 483 10 1 481 979 1719 2246
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 584 200 7 42 4.80139781323 True X 4 z 1 470 9 1 466 666 1517 2058
vs12 dossantos 2 None 22Dec2010 1447 mixed 500 402 200 7 43 1.80929586186 False L 12 a 1 598 9 0 415 1424 2449 3016
vs12 dossantos 2 None 22Dec2010 1448 mixed 500 599 200 7 44 4.62264320261 False X 4 z 0 584 0 0 471 2161 1335 3030
vs12 dossantos 2 None 22Dec2010 1448 mixed 500 566 200 7 45 6.15587546303 True X 12 z 1 457 10 2 502 895 1806 2789
vs12 dossantos 2 None 22Dec2010 1448 mixed 500 649 200 7 46 1.4794763475 False X 8 a 1 627 9 0 517 1038 2177 3845
vs12 dossantos 2 None 22Dec2010 1448 mixed 500 634 200 7 47 0.387585317759 False L 2 z 0 584 0 0 470 1774 2770 4953
vs12 dossantos 2 None 22Dec2010 1448 mixed 500 522 200 7 48 0.349843544585 False L 2 a 1 641 10 0 805 1236 3101 4027
vs12 dossantos 2 None 22Dec2010 1448 mixed 500 634 200 8 1 2.21241882058 True L 4 z 1 810 10 0 505 1208 2590 3202
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 428 200 8 2 1.14734820889 False X 12 a 1 641 10 2 407 1053 2249 3942
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 624 200 8 3 1.22748926143 False X 2 a 1 770 10 0 451 894 2134 2847
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 657 200 8 4 3.42322176112 True L 12 z 1 894 9 0 531 1396 2792 3631
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 439 200 8 5 4.85987074321 False L 8 a 1 799 9 0 447 823 1802 3327
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 424 200 8 6 1.81994962757 True X 8 z 1 571 10 2 467 967 2092 2874
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 697 200 8 7 1.90753498964 False X 8 a 1 556 10 0 422 1162 2358 3084
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 434 200 8 8 5.27803464518 False L 2 z 0 599 0 0 461 2420 1394 3415
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 555 200 8 9 2.79020542091 True X 4 z 1 456 10 1 446 908 2205 2788
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 400 200 8 10 4.20545925911 False L 12 z 0 512 10 1 478 910 2702 3428
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 550 200 8 11 3.3528681956 True X 12 z 1 527 10 2 498 981 2207 2674
vs12 dossantos 2 None 22Dec2010 1449 mixed 500 543 200 8 12 4.91681557851 False X 4 z 0 484 0 0 401 4542 2617 5825
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 600 200 8 13 3.1142645881 False L 2 a 1 655 9 0 416 905 2258 3041
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 485 200 8 14 1.46244235672 True L 4 z 1 726 10 1 471 2263 1508 3216
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 445 200 8 15 0.859360521792 True L 8 z 1 599 9 0 512 881 1992 2518
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 644 200 8 16 5.25916090055 True L 8 z 1 527 10 0 427 653 1850 2319
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 637 200 8 17 4.13405466727 False L 12 a 1 599 10 0 426 1210 1993 2761
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 648 200 8 18 4.57732647068 False L 4 a 1 927 10 0 688 837 2261 3258
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 496 200 8 19 1.98718490861 False X 8 a 1 670 9 0 598 709 1734 3487
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 552 200 8 20 0.941969191052 True X 4 z 1 512 10 1 721 708 1619 2203
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 415 200 8 21 1.86220130893 True X 2 z 1 514 10 1 418 1079 2718 3583
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 482 200 8 22 2.49766173023 True L 8 a 0 683 10 0 442 753 2021 2718
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 641 200 8 23 0.640953274261 True X 4 z 1 456 10 1 511 724 1747 2616
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 499 200 8 24 0.462861246384 False X 12 z 0 556 10 1 583 1453 2863 3503
vs12 dossantos 2 None 22Dec2010 1450 mixed 500 660 200 8 25 3.26942622073 True L 4 z 1 595 10 0 445 937 2177 2760
vs12 dossantos 2 None 22Dec2010 1451 mixed 500 500 200 8 26 4.37485912648 True X 12 z 1 655 10 1 445 925 2322 3472
vs12 dossantos 2 None 22Dec2010 1451 mixed 500 532 200 8 27 6.11655939151 True L 12 a 0 655 10 0 447 954 1865 2561
vs12 dossantos 2 None 22Dec2010 1451 mixed 500 471 200 8 28 2.18044795009 False X 2 a 1 642 10 0 496 937 1870 2511
vs12 dossantos 2 None 22Dec2010 1451 mixed 500 427 200 8 29 5.11557539507 True X 2 z 1 499 10 1 527 865 2462 3059
vs12 dossantos 2 None 22Dec2010 1451 mixed 500 696 200 8 30 2.48984312366 False L 4 a 1 951 10 0 692 837 2019 2988
vs12 dossantos 2 None 22Dec2010 1451 mixed 500 660 200 8 31 0.654672266038 False L 4 a 1 598 10 0 661 851 2804 3556
