manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT
vs12;benlakhal;2;None;20Dec2010;1421;mixed;500;599;200;9;8;2.299233304;False;L;2;a;1;814;3;1;673;2092;1494;3049
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;412;200;9;9;3.7761674;False;L;12;z;0;756;9;3;661;4167;1994;5250
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;675;200;9;10;5.433325967;False;X;8;z;0;641;9;3;627;1864;1063;3136
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;509;200;9;11;4.186489374;False;X;8;z;0;657;9;3;637;1576;592;2520
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;609;200;9;12;4.019704281;False;X;8;z;0;599;9;3;602;892;2007;3323
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;472;200;9;13;4.658175676;False;X;12;z;0;543;9;4;662;850;2308;3180
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;500;200;9;14;3.904048459;True;X;4;z;1;527;9;1;671;1921;949;3091
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;695;200;9;15;0.934339827;True;L;4;z;1;585;9;1;681;1363;592;2364
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;499;200;9;16;4.584787229;False;X;2;a;1;729;9;1;696;1358;678;2617
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;486;200;9;17;1.702026898;False;X;12;z;0;614;9;6;595;1449;577;3666
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;541;200;9;18;2.749063682;False;X;2;a;1;555;9;1;615;1592;535;2593
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;406;200;9;19;4.02508863;True;X;12;z;1;543;9;4;612;2222;1278;3065
vs12;benlakhal;2;None;20Dec2010;1422;mixed;500;518;200;9;20;3.841729877;False;L;8;z;0;599;9;3;618;1049;2322;3752
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;471;200;9;21;2.518413805;True;X;12;z;1;499;9;3;541;1877;1077;2649
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;679;200;9;22;2.897702425;False;L;4;z;0;456;9;2;490;949;1779;3509
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;637;200;9;23;1.762779082;True;X;4;z;1;528;9;2;635;1135;2693;4567
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;631;200;9;24;1.531102954;True;X;8;z;1;556;9;3;717;1376;2263;3048
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;647;200;9;25;1.498099638;False;X;4;z;0;1056;9;2;602;906;2035;2878
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;554;200;9;26;2.896146517;False;L;2;a;1;613;9;1;698;964;1908;2894
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;447;200;9;27;6.197798429;True;L;12;z;1;685;9;4;617;1006;2291;3420
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;626;200;9;28;3.473778128;False;X;4;z;0;528;9;3;606;1177;2665;5306
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;465;200;9;29;2.672079339;True;X;8;z;1;671;9;2;586;1736;4382;5226
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;466;200;9;30;1.581333027;False;L;2;a;1;671;9;1;612;2108;1350;2879
vs12;benlakhal;2;None;20Dec2010;1423;mixed;500;585;200;9;31;6.275616345;True;L;2;z;1;785;9;2;697;2147;1235;3862
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;464;200;9;32;0.260765512;False;L;12;z;0;499;9;3;672;2293;1236;3322
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;647;200;9;33;0.604015694;True;L;8;z;1;514;9;3;575;1707;1021;2421
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;414;200;9;34;4.706440581;False;L;8;z;0;484;9;2;578;1893;1264;2808
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;494;200;9;35;0.835080139;True;X;4;z;1;556;9;1;622;2479;1593;3422
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;541;200;9;36;4.510154771;False;L;8;z;0;456;9;3;702;1719;849;2576
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;422;200;9;37;2.654083885;True;L;8;z;1;557;9;3;640;2007;921;3079
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;471;200;9;38;2.571703232;False;X;4;z;0;542;9;2;612;889;1703;3548
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;671;200;9;39;0.235389833;True;L;2;z;1;500;9;1;625;1620;762;2750
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;463;200;9;40;2.037989003;False;L;12;z;0;571;10;6;716;1792;764;2722
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;661;200;9;41;4.584165882;False;X;2;z;0;599;9;1;741;1092;1663;3217
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;575;200;9;42;4.326597838;False;L;4;z;0;513;10;2;656;1706;864;2879
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;465;200;9;43;6.031310831;True;L;4;z;1;542;9;3;778;1719;1090;3307
vs12;benlakhal;2;None;20Dec2010;1424;mixed;500;411;200;9;44;4.311925052;True;L;12;z;1;529;9;5;697;1164;3964;5450
vs12;benlakhal;2;None;20Dec2010;1425;mixed;500;480;200;9;45;0.952985164;True;X;8;z;1;514;9;3;748;1335;2365;3208
vs12;benlakhal;2;None;20Dec2010;1425;mixed;500;415;200;9;46;2.434103621;False;X;12;z;0;469;9;6;707;1121;2093;4095
vs12;benlakhal;2;None;20Dec2010;1425;mixed;500;469;200;9;47;3.494005123;False;L;4;z;0;613;9;3;707;1292;2732;6193
vs12;benlakhal;2;None;20Dec2010;1425;mixed;500;668;200;9;48;4.729018351;True;X;2;z;1;701;9;1;725;2063;1149;3148
vs12;benlakhal;2;None;20Dec2010;1425;mixed;500;444;200;10;1;5.249401824;False;L;2;a;1;799;9;1;612;2278;1635;3451
vs12;benlakhal;2;None;20Dec2010;1425;mixed;500;422;200;10;2;4.877127196;True;X;8;z;1;528;9;4;633;1233;2562;3520
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;599;200;10;3;3.138155098;False;X;12;z;0;470;9;3;603;2165;1021;3191
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;524;200;10;4;3.588777013;False;L;8;z;0;699;9;3;612;962;1677;2578
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;486;200;10;5;5.466269694;True;X;8;z;1;456;9;3;625;964;2018;3033
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;587;200;10;6;2.688142764;False;X;2;a;1;527;9;1;583;935;1892;3666
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;588;200;10;7;6.250389427;True;X;4;z;1;454;9;1;625;2036;805;3193
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;615;200;10;8;3.607038142;True;X;4;a;0;484;9;2;580;1235;1849;2478
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;448;200;10;9;6.079207968;False;X;8;z;0;728;9;4;516;1464;2293;3107
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;634;200;10;10;4.6770587;True;X;4;z;1;443;9;2;771;1672;906;2287
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;598;200;10;11;4.383873019;False;X;4;z;0;843;9;1;710;1907;1121;2921
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;439;200;10;12;0.56626323;True;L;4;z;1;643;9;2;670;1776;1132;3778
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;612;200;10;13;5.729076237;True;L;2;z;1;427;9;1;672;1621;848;2549
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;664;200;10;14;3.843241771;False;L;12;z;0;757;9;3;711;936;1765;2522
vs12;benlakhal;2;None;20Dec2010;1426;mixed;500;578;200;10;15;0.638038225;False;L;12;z;0;471;9;5;602;1093;2179;3061
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;679;200;10;16;2.871943141;True;X;12;z;1;656;9;2;606;993;2151;3050
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;512;200;10;17;2.302109193;False;L;8;z;0;542;9;3;622;1146;2761;3719
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;699;200;10;18;4.685649975;False;X;12;z;0;470;9;4;598;1178;2307;3262
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;468;200;10;19;2.55724679;False;L;4;z;0;642;9;1;618;1621;749;2779
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;630;200;10;20;3.707903815;False;L;4;z;0;485;9;1;606;949;1631;2488
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;573;200;10;21;1.24759834;False;X;2;a;1;814;9;1;575;1863;863;4553
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;419;200;10;22;0.008859326;False;L;8;z;0;571;9;3;626;1206;2079;3394
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;612;200;10;23;3.724744169;False;X;12;z;0;542;9;6;622;949;2590;3847
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;534;200;10;24;2.315052355;True;X;2;z;1;628;9;1;588;1193;1907;3692
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;493;200;10;25;4.527561306;False;L;2;a;1;744;9;1;613;1106;1949;3036
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;414;200;10;26;3.616305461;True;L;8;z;1;841;9;3;582;1974;2974;4219
vs12;benlakhal;2;None;20Dec2010;1427;mixed;500;400;200;10;27;2.789637787;False;X;2;z;0;542;9;1;601;1478;2235;3307
vs12;benlakhal;2;None;20Dec2010;1428;mixed;500;572;200;10;28;3.598302788;True;L;4;a;0;756;9;2;637;1250;2951;3623
vs12;benlakhal;2;None;20Dec2010;1428;mixed;500;558;200;10;29;2.276392177;True;X;2;z;1;628;9;1;635;945;2990;13732
vs12;benlakhal;2;None;20Dec2010;1428;mixed;500;457;200;10;30;5.993474123;True;L;12;z;1;529;8;2;671;3593;5566;6495
vs12;benlakhal;2;None;20Dec2010;1428;mixed;500;585;200;10;31;0.058815413;False;L;12;z;0;684;6;2;740;1991;3593;5766
vs12;benlakhal;2;None;20Dec2010;1428;mixed;500;449;200;10;32;3.620753372;True;L;2;z;1;800;3;1;530;2833;1646;3919
vs12;benlakhal;2;None;20Dec2010;1428;mixed;500;514;200;10;33;3.638215952;False;X;8;z;0;657;9;1;687;1707;3292;3949
vs12;benlakhal;2;None;20Dec2010;1428;mixed;500;647;200;10;34;1.066614523;False;X;4;z;0;527;9;1;593;3252;1692;4638
vs12;benlakhal;2;None;20Dec2010;1428;mixed;500;418;200;10;35;0.249906659;True;L;12;z;1;585;9;2;788;2508;1394;3509
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;596;200;10;36;5.196948276;False;X;4;z;0;514;9;1;655;2217;877;3274
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;427;200;10;37;4.880817617;True;L;12;z;1;528;8;2;602;2465;1050;3366
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;567;200;10;38;2.090808757;False;L;2;a;1;696;10;2;711;2566;1694;3853
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;524;200;10;39;0.151765875;True;L;8;z;1;499;9;1;608;3162;2476;4220
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;427;200;10;40;2.523177153;True;X;12;z;1;714;9;0;707;2981;1323;4466
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;497;200;10;41;2.383834155;True;X;2;z;1;642;10;2;736;1849;1120;2965
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;645;200;10;42;3.062642106;False;X;8;z;0;614;9;1;723;1790;960;2804
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;599;200;10;43;0.829408611;True;L;2;z;1;542;10;2;735;1807;977;3080
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;572;200;10;44;5.270757412;False;L;4;z;0;570;9;3;695;1750;978;2737
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;510;200;10;45;4.840824201;True;L;8;z;1;499;10;2;651;2065;1022;2990
vs12;benlakhal;2;None;20Dec2010;1429;mixed;500;574;200;10;46;6.044214541;True;X;12;z;1;486;10;3;606;4483;3195;6496
vs12;benlakhal;2;None;20Dec2010;1430;mixed;500;542;200;10;47;6.246602564;True;L;4;z;1;514;10;2;610;2093;620;3193
vs12;benlakhal;2;None;20Dec2010;1430;mixed;500;419;200;10;48;5.535129686;True;X;8;z;1;500;9;3;595;1390;2705;3835
vs12;blandine;1;0;20Dec2010;1441;pTSer;500;516;200;1;1;4.350579101;True;L;12;z;1;3413;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1441;pTSer;500;646;200;1;2;1.868371656;True;L;8;a;0;2016;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1441;pTSer;500;658;200;1;3;4.293585092;False;L;12;a;1;2783;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1441;pTSer;500;538;200;1;4;6.141157401;True;L;2;z;1;2016;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;622;200;1;5;5.946112087;True;L;2;z;1;2013;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;653;200;1;6;2.108207525;True;L;8;z;1;2016;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;650;200;1;7;1.889200988;False;L;8;a;1;2015;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;509;200;1;8;3.804117388;True;L;12;z;1;2012;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;665;200;1;9;2.574421171;False;L;2;a;1;2015;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;507;200;1;10;3.146911021;False;L;8;a;1;2024;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;580;200;1;11;5.675190067;False;L;12;a;1;2016;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;446;200;1;12;3.680723302;False;L;4;a;1;2015;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;425;200;1;13;4.402321161;True;L;4;z;1;2013;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;507;200;1;14;4.762336041;True;L;4;z;1;2015;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;422;200;1;15;1.377058523;False;L;2;a;1;2017;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1442;pTSer;500;549;200;1;16;0.762310716;False;L;4;a;1;2016;None;None;None;None;None;None
vs12;blandine;1;0;20Dec2010;1445;tSerial;500;489;200;1;1;1.217033494;True;L;8;z;1;1759;3;12.472;898;5427;10316;21043
vs12;blandine;1;0;20Dec2010;1446;tSerial;500;498;200;1;2;4.211522078;True;L;4;a;0;2888;10;10.752;1187;16266;22742;25603
vs12;blandine;1;0;20Dec2010;1446;tSerial;500;549;200;1;3;2.166927182;False;L;12;z;0;1300;4;13.2;1200;2696;6112;12262
vs12;blandine;1;0;20Dec2010;1446;tSerial;500;420;200;1;4;2.391236355;True;L;12;z;1;785;7;7.02;997;2552;5442;9128
vs12;blandine;1;0;20Dec2010;1446;tSerial;500;545;200;1;5;6.230279891;True;L;4;a;0;885;0;2.74;796;2033;5209;8470
vs12;blandine;1;0;20Dec2010;1447;tSerial;500;588;200;1;6;4.445945787;False;L;4;z;0;858;10;2.632;897;4983;8212;12145
vs12;blandine;1;0;20Dec2010;1447;tSerial;500;528;200;1;7;1.803878621;False;L;4;z;0;927;4;2.908;798;2737;7453;11960
vs12;blandine;1;0;20Dec2010;1447;tSerial;500;485;200;1;8;5.460346347;True;L;12;z;1;968;6;9.216;941;1551;4440;7669
vs12;blandine;1;0;20Dec2010;1447;tSerial;500;633;200;1;9;4.440499327;True;L;8;a;0;699;3;3.992;778;1493;3009;5236
vs12;blandine;1;0;20Dec2010;1447;tSerial;500;674;200;1;10;5.817120356;False;L;2;z;0;1071;1;1.742;882;1993;5135;8468
vs12;blandine;1;0;20Dec2010;1447;tSerial;500;632;200;1;11;6.275947122;False;L;2;a;1;999;10;1.598;861;1702;2646;4505
vs12;blandine;1;0;20Dec2010;1448;tSerial;500;440;200;1;12;4.022534521;True;L;2;a;0;885;0;1.37;1011;1891;3822;5953
vs12;blandine;1;0;20Dec2010;1448;tSerial;500;582;200;1;13;2.105341813;True;L;2;z;1;982;10;1.564;1122;2523;3824;6070
vs12;blandine;1;0;20Dec2010;1448;tSerial;500;533;200;1;14;2.843354787;False;L;12;z;0;914;4;8.568;890;1578;3924;6679
vs12;blandine;1;0;20Dec2010;1448;tSerial;500;433;200;1;15;5.452836622;False;L;8;z;0;757;5;4.456;715;1823;3467;7655
vs12;blandine;1;0;20Dec2010;1448;tSerial;500;428;200;1;16;4.368909229;False;L;8;z;0;757;1;4.456;701;2933;4778;7767
vs12;blandine;1;0;20Dec2010;1449;serial;500;549;200;1;1;5.272504361;True;L;12;z;1;1372;6;1;793;1848;3035;4851
vs12;blandine;1;0;20Dec2010;1449;serial;500;593;200;1;2;5.385405047;True;L;8;z;1;914;5;1;791;3609;4867;6698
vs12;blandine;1;0;20Dec2010;1450;serial;500;602;200;1;3;2.054755892;False;L;4;a;1;972;7;2;880;1361;5052;9040
vs12;blandine;1;0;20Dec2010;1450;serial;500;573;200;1;4;0.718700859;False;L;8;a;1;1301;1;3;893;1479;3280;5535
vs12;blandine;1;0;20Dec2010;1450;serial;500;462;200;1;5;0.758733346;False;L;8;z;0;1014;6;2;890;4483;7327;9544
vs12;blandine;1;0;20Dec2010;1450;serial;500;472;200;1;6;4.648133363;False;L;8;z;0;899;5;2;855;1717;5307;7466
vs12;blandine;1;0;20Dec2010;1450;serial;500;537;200;1;7;1.777710267;True;L;12;z;1;652;8;2;935;1608;3223;5411
vs12;blandine;1;0;20Dec2010;1450;serial;500;673;200;1;8;5.541863657;False;L;2;a;1;1327;10;2;877;1664;2622;5082
vs12;blandine;1;0;20Dec2010;1450;serial;500;529;200;1;9;5.233049119;False;L;8;a;1;1172;6;1;891;2351;6942;8313
vs12;blandine;1;0;20Dec2010;1451;serial;500;518;200;1;10;4.11777539;False;L;8;a;1;1028;7;0;835;2122;7451;11985
vs12;blandine;1;0;20Dec2010;1451;serial;500;419;200;1;11;3.313144731;True;L;8;a;0;711;0;3;797;1721;3766;6655
vs12;blandine;1;0;20Dec2010;1451;serial;500;453;200;1;12;1.199042262;False;L;4;a;1;914;4;1;870;4239;6782;8383
vs12;blandine;1;0;20Dec2010;1451;serial;500;614;200;1;13;5.149203385;False;L;12;a;1;842;2;0;868;4152;5453;10417
vs12;blandine;1;0;20Dec2010;1451;serial;500;475;200;1;14;0.11660559;False;L;2;a;1;1167;2;0;806;5298;7925;11916
vs12;blandine;1;0;20Dec2010;1452;serial;500;449;200;1;15;5.351562413;False;L;4;z;0;1129;9;1;872;10925;3107;5581
vs12;blandine;1;0;20Dec2010;1452;serial;500;667;200;1;16;1.902837104;True;L;12;z;1;1214;7;1;897;1594;3708;5996
vs12;blandine;1;0;20Dec2010;1452;serial;500;638;200;1;17;1.758311938;False;L;12;z;0;943;6;0;1200;9198;7353;3264
vs12;blandine;1;0;20Dec2010;1452;serial;500;638;200;1;18;2.877073337;True;L;8;z;1;812;8;0;876;1579;3424;6613
vs12;blandine;1;0;20Dec2010;1452;serial;500;425;200;1;19;0.228825497;True;L;4;z;1;914;10;1;742;1737;2880;5626
vs12;blandine;1;0;20Dec2010;1452;serial;500;537;200;1;20;2.801384992;True;L;2;z;1;671;9;1;776;1621;3180;6084
vs12;blandine;1;0;20Dec2010;1452;serial;500;462;200;1;21;3.14146301;True;L;2;z;1;598;10;2;700;1478;4224;6227
vs12;blandine;1;0;20Dec2010;1453;serial;500;623;200;1;22;4.146268456;False;L;12;z;0;800;7;1;860;1650;2980;7055
vs12;blandine;1;0;20Dec2010;1453;serial;500;632;200;1;23;5.062777103;True;L;4;a;0;972;0;1;880;2909;3853;7124
vs12;blandine;1;0;20Dec2010;1453;serial;500;481;200;1;24;1.687140303;True;L;12;z;1;1157;10;1;1200;1536;8068;2666
vs12;blandine;1;0;20Dec2010;1453;serial;500;474;200;1;25;2.825366168;True;L;4;z;1;942;9;1;922;1206;3177;4636
vs12;blandine;1;0;20Dec2010;1453;serial;500;406;200;1;26;6.021994939;True;L;2;z;1;643;10;2;950;1879;3905;7080
vs12;blandine;1;0;20Dec2010;1453;serial;500;518;200;1;27;2.577953509;False;L;4;a;1;828;7;1;920;2935;5839;9029
vs12;blandine;1;0;20Dec2010;1453;serial;500;534;200;1;28;3.491392966;False;L;2;a;1;756;9;2;848;1435;2422;3694
vs12;blandine;1;0;20Dec2010;1454;serial;500;469;200;1;29;2.798168693;False;L;12;z;0;929;2;2;787;2132;5179;12728
vs12;blandine;1;0;20Dec2010;1454;serial;500;430;200;1;30;6.144332112;True;L;2;z;1;1085;10;1;1098;1520;2761;4864
vs12;blandine;1;0;20Dec2010;1454;serial;500;457;200;1;31;3.365278819;True;L;8;z;1;628;10;1;840;1349;2894;4232
vs12;blandine;1;0;20Dec2010;1454;serial;500;480;200;1;32;4.04130167;True;L;4;z;1;686;10;1;837;1235;3009;4968
vs12;blandine;1;0;20Dec2010;1454;serial;500;625;200;1;33;6.211796873;False;L;12;z;0;642;4;3;700;1594;3983;6968
vs12;blandine;1;0;20Dec2010;1454;serial;500;596;200;1;34;5.356364715;True;L;12;z;1;614;6;0;987;1522;4683;8227
vs12;blandine;1;0;20Dec2010;1454;serial;500;688;200;1;35;3.130930349;False;L;2;a;1;1099;10;2;1080;1507;2507;4291
vs12;blandine;1;0;20Dec2010;1455;serial;500;673;200;1;36;1.219138099;True;L;8;z;1;858;7;2;988;4652;7227;10159
vs12;blandine;1;0;20Dec2010;1455;serial;500;521;200;1;37;0.453547223;True;L;4;z;1;879;10;1;975;1365;2637;7229
vs12;blandine;1;0;20Dec2010;1455;serial;500;608;200;1;38;5.740410904;False;L;4;a;1;885;10;4;977;1649;2636;4639
vs12;blandine;1;0;20Dec2010;1455;serial;500;508;200;1;39;3.037091317;False;L;2;z;0;849;0;1;900;2022;3810;6642
vs12;blandine;1;0;20Dec2010;1455;serial;500;651;200;1;40;4.143505436;True;L;2;z;1;699;9;2;886;1363;2393;3938
vs12;blandine;1;0;20Dec2010;1456;serial;500;641;200;2;1;5.289113883;False;L;2;a;1;1029;10;1;1102;1791;2992;5152
vs12;blandine;1;0;20Dec2010;1456;serial;500;535;200;2;2;3.838440638;False;L;12;z;0;756;4;1;1071;1889;5608;7524
vs12;blandine;1;0;20Dec2010;1456;serial;500;496;200;2;3;1.421365862;True;L;8;z;1;1198;10;0;1048;1350;3094;5869
vs12;blandine;1;0;20Dec2010;1456;serial;500;530;200;2;4;4.86343047;False;L;8;a;1;710;2;2;942;1350;5512;7200
vs12;blandine;1;0;20Dec2010;1456;serial;500;424;200;2;5;6.01476877;True;L;4;z;1;1129;10;2;1023;1550;2909;5970
vs12;blandine;1;0;20Dec2010;1456;serial;500;465;200;2;6;2.950650711;True;L;2;a;0;928;0;0;803;1692;5382;7050
vs12;blandine;1;0;20Dec2010;1457;serial;500;445;200;2;7;5.658063285;False;L;2;z;0;1015;0;0;801;3024;4410;6827
vs12;blandine;1;0;20Dec2010;1457;serial;500;588;200;2;8;1.388037679;False;L;4;a;1;1128;6;2;870;1421;5737;8840
vs12;blandine;1;0;20Dec2010;1457;serial;500;609;200;2;9;1.932433486;False;L;12;a;1;829;4;0;908;6382;11528;15532
vs12;blandine;1;0;20Dec2010;1457;serial;500;496;200;2;10;3.796457853;True;L;8;a;0;786;0;1;836;2866;6227;8723
vs12;blandine;1;0;20Dec2010;1457;serial;500;553;200;2;11;1.330941035;True;L;4;z;1;1185;10;2;1038;3362;4692;7853
vs12;blandine;1;0;20Dec2010;1458;serial;500;453;200;2;12;1.364126149;False;L;8;a;1;914;7;3;1008;1364;4738;7484
vs12;blandine;1;0;20Dec2010;1458;serial;500;530;200;2;13;6.251687043;False;L;2;a;1;1095;10;2;1050;1364;2336;3680
vs12;blandine;1;0;20Dec2010;1458;serial;500;672;200;2;14;0.98372326;True;L;2;z;1;1043;10;2;1108;1446;2690;4435
vs12;blandine;1;0;20Dec2010;1458;serial;500;600;200;2;15;3.73673422;False;L;2;a;1;929;10;2;1200;1307;2207;3262
vs12;blandine;1;0;20Dec2010;1458;serial;500;658;200;2;16;4.707566126;False;L;4;a;1;1185;10;2;1095;1106;2192;5921
vs12;blandine;1;0;20Dec2010;1458;serial;500;609;200;2;17;4.404173808;False;L;12;z;0;1257;4;2;1108;1537;7539;9097
vs12;blandine;1;0;20Dec2010;1458;serial;500;663;200;2;18;2.342046334;False;L;2;a;1;828;9;2;1042;992;1691;2448
vs12;blandine;1;0;20Dec2010;1458;serial;500;543;200;2;19;5.901858442;True;L;8;z;1;714;10;1;1008;964;2222;4467
vs12;blandine;1;0;20Dec2010;1459;serial;500;647;200;2;20;1.268598113;True;L;4;z;1;800;10;1;871;892;5440;8871
vs12;blandine;1;0;20Dec2010;1459;serial;500;697;200;2;21;3.958999485;False;L;8;a;1;1028;4;2;971;1721;6824;9155
vs12;blandine;1;0;20Dec2010;1459;serial;500;406;200;2;22;4.492094362;False;L;4;a;1;898;10;4;910;1378;2193;3953
vs12;blandine;1;0;20Dec2010;1459;serial;500;543;200;2;23;5.233276531;True;L;4;z;1;843;10;1;916;835;1830;4247
vs12;blandine;1;0;20Dec2010;1459;serial;500;403;200;2;24;5.879569793;False;L;4;a;1;985;3;2;916;1507;3177;5222
vs12;blandine;1;0;20Dec2010;1459;serial;500;455;200;2;25;6.204915997;False;L;8;z;0;885;10;1;853;1064;5216;7762
vs12;blandine;1;0;20Dec2010;1459;serial;500;604;200;2;26;4.557631907;True;L;2;z;1;928;9;2;1031;1078;1974;3762
vs12;blandine;1;0;20Dec2010;1459;serial;500;502;200;2;27;1.781646788;True;L;2;z;1;671;10;2;953;1079;1908;2823
vs12;blandine;1;0;20Dec2010;1500;serial;500;672;200;2;28;4.143360848;True;L;12;z;1;594;10;4;865;1065;3295;6556
vs12;blandine;1;0;20Dec2010;1500;serial;500;608;200;2;29;5.308225739;True;L;12;z;1;585;9;0;726;936;3553;8169
vs12;blandine;1;0;20Dec2010;1500;serial;500;553;200;2;30;2.636786674;True;L;2;z;1;714;10;2;732;962;1849;3107
vs12;blandine;1;0;20Dec2010;1500;serial;500;640;200;2;31;0.250222559;True;L;4;z;1;626;9;0;841;777;1678;3151
vs12;blandine;1;0;20Dec2010;1500;serial;500;608;200;2;32;4.756333822;True;L;12;z;1;700;9;2;691;907;3333;4748
vs12;blandine;1;0;20Dec2010;1500;serial;500;578;200;2;33;4.467621029;True;L;8;z;1;628;10;0;698;1078;2279;4492
vs12;blandine;1;0;20Dec2010;1500;serial;500;601;200;2;34;4.475810776;True;L;8;z;1;528;10;1;716;1064;4225;7308
vs12;blandine;1;0;20Dec2010;1500;serial;500;542;200;2;35;5.410481188;False;L;8;a;1;1114;8;2;827;2580;5324;7527
vs12;blandine;1;0;20Dec2010;1501;serial;500;618;200;2;36;2.450515896;True;L;12;z;1;714;3;1;853;2152;4650;7238
vs12;blandine;1;0;20Dec2010;1501;serial;500;423;200;2;37;0.1543206;False;L;4;a;1;886;10;4;856;1062;1776;3092
vs12;blandine;1;0;20Dec2010;1501;serial;500;409;200;2;38;3.171551493;False;L;12;a;1;986;7;2;900;1994;5465;11029
