trialId,targType,couleur,is_target
1315,X,Rouge,1
1316,L,Vert,1
1317,L,Rouge,1
1318,X,Vert,1
1319,L,Rouge,1
1320,X,Rouge,1
1321,L,Rouge,1
1322,L,Rouge,1
1323,L,Rouge,1
1324,L,Rouge,1
1325,L,Vert,1
1326,L,Rouge,1
1327,L,Rouge,1
1328,X,Rouge,1
1329,L,Vert,1
1330,L,Rouge,1
1331,X,Vert,1
1332,X,Vert,1
1333,L,Rouge,1
1334,L,Rouge,1
1335,X,Vert,1
1336,L,Vert,1
1337,L,Rouge,1
1338,X,Rouge,1
1339,L,Rouge,1
1340,L,Rouge,1
1341,X,Vert,1
1342,L,Vert,1
1343,X,Vert,1
1344,X,Rouge,1
1345,L,Rouge,1
1346,X,Rouge,1
1347,X,Vert,1
1348,X,Vert,1
1349,X,Vert,1
1350,X,Vert,1
1351,X,Rouge,1
1352,L,Vert,1
1353,L,Vert,1
1354,X,Rouge,1
1355,L,Rouge,1
1356,X,Rouge,1
1357,X,Vert,1
1358,L,Vert,1
1359,X,Rouge,1
1360,L,Vert,1
1361,X,Rouge,1
1362,X,Rouge,1
1363,L,Vert,1
1364,L,Vert,1
1365,L,Vert,1
1366,X,Rouge,1
1367,L,Vert,1
1368,L,Vert,1
1369,L,Vert,1
1370,L,Vert,1
1371,L,Vert,1
1372,X,Vert,1
1373,X,Vert,1
1374,L,Vert,1
1375,L,Rouge,1
1376,L,Vert,1
1377,L,Vert,1
1378,X,Rouge,1
1379,X,Rouge,1
1380,L,Rouge,1
1381,X,Vert,1
1382,L,Vert,1
1383,L,Vert,1
1384,X,Rouge,1
1385,X,Vert,1
1386,X,Vert,1
1387,X,Vert,1
1388,X,Rouge,1
1389,L,Vert,1
1390,L,Vert,1
1391,L,Vert,1
1392,X,Vert,1
1393,L,Rouge,1
1394,X,Vert,1
1395,L,Vert,1
1396,L,Rouge,1
1397,X,Vert,1
1398,X,Vert,1
1399,L,Rouge,1
1400,L,Rouge,1
1401,X,Rouge,1
1402,X,Vert,1
1403,L,Rouge,1
1404,L,Rouge,1
1405,L,Rouge,1
1406,L,Rouge,1
1407,X,Rouge,1
1408,X,Rouge,1
1409,L,Vert,1
1410,L,Vert,1
1411,X,Rouge,1
1412,X,Vert,1
1413,X,Vert,1
1414,X,Rouge,1
1415,L,Rouge,1
1416,X,Rouge,1
1417,L,Rouge,1
1418,X,Vert,1
1419,X,Vert,1
1420,X,Vert,1
1421,X,Rouge,1
1422,L,Vert,1
1423,L,Vert,1
1424,X,Vert,1
1425,X,Rouge,1
1426,L,Rouge,1
1427,X,Rouge,1
1428,L,Vert,1
1429,L,Rouge,1
1430,X,Rouge,1
1431,L,Rouge,1
1432,X,Rouge,1
1433,L,Vert,1
1434,X,Vert,1
1435,L,Rouge,1
1436,L,Rouge,1
1437,L,Vert,1
1438,L,Vert,1
1439,X,Vert,1
1440,X,Vert,1
1441,X,Rouge,1
1442,X,Rouge,1
1443,L,Vert,1
1444,L,Rouge,1
1445,X,Vert,1
1446,X,Rouge,1
1447,X,Rouge,1
1448,L,Vert,1
1449,L,Rouge,1
1450,X,Vert,1
1451,L,Rouge,1
1452,X,Rouge,1
1453,L,Rouge,1
1454,L,Rouge,1
1455,L,Rouge,1
1456,L,Rouge,1
1457,X,Rouge,1
1458,X,Vert,1
1459,L,Rouge,1
1460,L,Vert,1
1461,X,Rouge,1
1462,L,Rouge,1
1463,L,Vert,1
1464,X,Vert,1
1465,L,Rouge,1
1466,L,Vert,1
1467,L,Vert,1
1468,L,Vert,1
1469,X,Rouge,1
1470,X,Vert,1
1471,L,Vert,1
1472,X,Vert,1
1473,L,0,1
1474,X,0,1
1475,X,Vert,1
1476,L,Vert,1
1477,X,Vert,1
1478,L,Vert,1
1479,X,Rouge,1
1480,X,Vert,1
1481,L,Vert,1
1482,X,Rouge,1
1483,X,Rouge,1
1484,X,Vert,1
1485,X,Vert,1
1486,L,Vert,1
1487,L,Vert,1
1488,X,Vert,1
1489,L,Vert,1
1490,X,Vert,1
1491,X,Rouge,1
1492,L,Rouge,1
1493,X,Vert,1
1494,L,Vert,1
1495,L,Vert,1
1496,L,Rouge,1
1497,L,Rouge,1
1498,L,Vert,1
1499,L,Rouge,1
1500,X,Rouge,1
1501,X,Rouge,1
1502,L,Vert,1
1503,L,Vert,1
1504,X,Rouge,1
1505,X,Vert,1
1506,X,Vert,1
1507,X,Rouge,1
1508,X,Rouge,1
1509,L,Rouge,1
1510,L,Vert,1
1511,L,Vert,1
1512,X,Rouge,1
1513,X,Vert,1
1514,L,Rouge,1
1515,L,Rouge,1
1516,L,Rouge,1
1517,X,Vert,1
1518,X,Vert,1
1519,L,Rouge,1
1520,L,Rouge,1
1521,L,Vert,1
1522,X,Vert,1
1523,X,Rouge,1
1524,X,Rouge,1
1525,L,Vert,1
1526,L,Vert,1
1527,X,Rouge,1
1528,X,Vert,1
1529,X,Rouge,1
1530,X,Rouge,1
1531,X,Vert,1
1532,X,Vert,1
1533,X,Vert,1
1534,X,Vert,1
1535,X,Vert,1
1536,L,Vert,1
1537,L,Vert,1
1538,X,Rouge,1
1539,X,Vert,1
1540,X,Vert,1
1541,L,Rouge,1
1542,X,Rouge,1
1543,L,Rouge,1
1544,X,Rouge,1
1545,X,Rouge,1
1546,L,Rouge,1
1547,X,Vert,1
1548,X,Vert,1
1549,X,Rouge,1
1550,X,Rouge,1
1551,L,0,1
1552,L,0,1
1553,X,Vert,1
1554,X,Vert,1
1555,L,Rouge,1
1556,L,Rouge,1
1557,L,Rouge,1
1558,X,Rouge,1
1559,X,Vert,1
1560,X,Vert,1
1561,L,Rouge,1
1562,X,Vert,1
1563,L,Rouge,1
1564,L,0,1
1565,L,Rouge,1
1566,L,Rouge,1
1567,L,Rouge,1
1568,L,Vert,1
1569,X,Rouge,1
1570,X,Vert,1
1571,X,Rouge,1
1572,X,Vert,1
1573,X,Vert,1
1574,X,Rouge,1
1575,X,Rouge,1
1576,X,Rouge,1
1577,L,Vert,1
1578,L,Rouge,1
1579,L,Rouge,1
1580,L,Vert,1
1581,X,Rouge,1
1582,L,Vert,1
1583,L,Rouge,1
1584,X,Rouge,1
1585,X,Rouge,1
1586,L,Vert,1
1587,L,Rouge,1
1588,X,Vert,1
1589,X,Vert,1
1590,L,Vert,1
1591,L,Vert,1
1592,L,Rouge,1
1593,L,Vert,1
1594,L,Vert,1
1595,L,Vert,1
1596,L,Vert,1
1597,X,Rouge,1
1598,X,Rouge,1
1599,L,Rouge,1
1600,L,Rouge,1
1601,L,Rouge,1
1602,L,Vert,1
1603,L,Vert,1
1604,L,Rouge,1
1605,L,Vert,1
1606,X,Rouge,1
1607,L,Vert,1
1608,X,Rouge,1
1609,X,Vert,1
1610,L,Rouge,1
1611,L,Vert,1
1612,L,Rouge,1
1613,L,Vert,1
1614,X,Vert,1
1615,L,Vert,1
1616,L,Vert,1
1617,X,Vert,1
1618,X,Vert,1
1619,X,Rouge,1
1620,L,Rouge,1
1621,L,Vert,1
1622,X,Rouge,1
1623,X,Rouge,1
1624,X,Rouge,1
1625,X,Vert,1
1626,L,Rouge,1
1627,X,Vert,1
1628,L,Rouge,1
1629,X,Rouge,1
1630,L,Rouge,1
1631,L,Rouge,1
1632,L,Rouge,1
1633,X,Rouge,1
1634,L,Vert,1
1635,X,Rouge,1
1636,L,Vert,1
1637,X,Rouge,1
1638,X,Vert,1
1639,X,Rouge,1
1640,L,Vert,1
1641,L,Rouge,1
1642,X,Rouge,1
1643,L,Rouge,1
1644,L,Rouge,1
1645,X,Vert,1
1646,X,Vert,1
1647,L,Rouge,1
1648,X,Vert,1
1649,X,Rouge,1
1650,X,Vert,1
1651,L,Rouge,1
1652,X,Rouge,1
1653,X,Rouge,1
1654,X,Vert,1
1655,L,Rouge,1
1656,X,Vert,1
1657,L,Vert,1
1658,X,Rouge,1
1659,L,Vert,1
1660,L,Vert,1
1661,X,Vert,1
1662,X,Vert,1
1663,X,Vert,1
1664,X,Vert,1
1665,X,Rouge,1
1666,X,Vert,1
1667,L,Rouge,1
1668,X,Vert,1
1669,X,Rouge,1
1670,L,Vert,1
1671,L,Vert,1
1672,X,Vert,1
1673,L,Rouge,1
1674,X,Vert,1
1675,X,Rouge,1
1676,L,Vert,1
1677,L,Vert,1
1678,L,Vert,1
1679,X,Rouge,1
1680,X,Vert,1
1681,L,Rouge,1
1682,L,Vert,1
1683,L,Rouge,1
1684,X,Vert,1
1685,L,Vert,1
1686,X,Vert,1
1687,L,Vert,1
1688,X,Vert,1
1689,L,Vert,1
1690,X,Vert,1
1691,X,Vert,1
1692,X,Vert,1
1693,X,Vert,1
1694,X,Rouge,1
1695,X,Vert,1
1696,L,Rouge,1
1697,X,Rouge,1
1698,L,Vert,1
1699,L,Rouge,1
1700,L,Rouge,1
1701,L,Rouge,1
1702,X,Vert,1
1703,X,Rouge,1
1704,L,Rouge,1
1705,L,Vert,1
1706,L,Rouge,1
1707,X,Vert,1
1708,X,Rouge,1
1709,X,Vert,1
1710,X,Vert,1
1711,L,Vert,1
1712,L,Vert,1
1713,L,Vert,1
1714,L,Vert,1
1715,X,Rouge,1
1716,L,Vert,1
1717,L,Rouge,1
1718,L,Vert,1
1719,X,Vert,1
1720,X,Rouge,1
1721,L,Rouge,1
1722,X,Vert,1
1723,L,Rouge,1
1724,X,Vert,1
1725,X,Vert,1
1726,X,Rouge,1
1727,L,Vert,1
1728,L,Rouge,1
1729,L,Vert,1
1730,L,Rouge,1
1731,L,Rouge,1
1732,L,Vert,1
1733,X,Rouge,1
1734,X,Rouge,1
1735,X,Rouge,1
1736,L,Vert,1
1737,X,Rouge,1
1738,X,Rouge,1
1739,L,Vert,1
1740,X,Rouge,1
1741,L,Rouge,1
1742,L,Rouge,1
1743,X,Vert,1
1744,X,Vert,1
1745,L,Vert,1
1746,X,Rouge,1
1747,X,Vert,1
1748,L,Rouge,1
1749,X,Vert,1
1750,X,Vert,1
1751,X,Rouge,1
1752,L,Vert,1
1753,L,Rouge,1
1754,X,Rouge,1
1755,L,Rouge,1
1756,L,Rouge,1
1757,X,Rouge,1
1758,L,Vert,1
1759,L,Rouge,1
1760,L,Vert,1
1761,X,Vert,1
1762,X,Vert,1
1763,X,Vert,1
1764,L,0,1
1765,X,Rouge,1
1766,X,Rouge,1
1767,X,Vert,1
1768,X,Rouge,1
1769,X,Vert,1
1770,L,Rouge,1
1771,X,Rouge,1
1772,X,Vert,1
1773,L,Rouge,1
1774,X,Vert,1
1775,X,Vert,1
1776,L,Rouge,1
1777,L,Rouge,1
1778,L,Rouge,1
1779,L,Rouge,1
1780,L,Rouge,1
1781,L,Vert,1
1782,L,Rouge,1
1783,X,Rouge,1
1784,L,Vert,1
1785,L,Rouge,1
1786,X,Vert,1
1787,L,Rouge,1
1788,X,Rouge,1
1789,L,Vert,1
1790,L,Vert,1
1791,X,Vert,1
1792,X,Rouge,1
1793,X,Vert,1
1794,L,Rouge,1
1795,L,Vert,1
1796,X,Vert,1
1797,X,Vert,1
1798,X,Vert,1
1799,X,Vert,1
1800,X,Vert,1
1801,X,Vert,1
1802,X,Vert,1
1803,L,Vert,1
1804,X,Vert,1
1805,L,Rouge,1
1806,L,Rouge,1
1807,L,Vert,1
1808,L,Vert,1
1809,X,Rouge,1
1810,X,Vert,1
1811,L,Vert,1
1812,X,Vert,1
1813,L,Rouge,1
1814,X,Vert,1
1815,L,Vert,1
1816,X,Rouge,1
1817,L,Vert,1
1818,X,Vert,1
1819,X,Rouge,1
1820,X,Vert,1
1821,L,Vert,1
1822,X,Vert,1
1823,L,Vert,1
1824,X,Vert,1
1825,L,Rouge,1
1826,L,Rouge,1
1827,X,Rouge,1
1828,X,Vert,1
1829,X,Rouge,1
1830,X,Rouge,1
1831,L,Rouge,1
1832,X,Rouge,1
1833,X,Vert,1
1834,L,Rouge,1
1835,L,Rouge,1
1836,L,Rouge,1
1837,L,Vert,1
1838,X,Rouge,1
1839,L,Vert,1
1840,X,Vert,1
1841,L,Vert,1
1842,L,Rouge,1
1843,L,Rouge,1
1844,X,Rouge,1
1845,X,Vert,1
1846,X,Rouge,1
1847,X,Vert,1
1848,X,Rouge,1
1849,L,Rouge,1
1850,X,Vert,1
1851,L,Rouge,1
1852,L,Rouge,1
1853,L,Rouge,1
1854,X,Rouge,1
1855,X,Rouge,1
1856,L,Rouge,1
1857,L,Rouge,1
1858,X,Rouge,1
1859,L,Rouge,1
1860,L,Vert,1
1861,L,Vert,1
1862,X,Vert,1
1863,L,Vert,1
1864,L,Vert,1
1865,L,Vert,1
1866,X,Rouge,1
1867,X,Rouge,1
1868,L,Rouge,1
1869,X,Rouge,1
1870,X,Vert,1
1871,L,Vert,1
1872,X,Vert,1
1873,X,Vert,1
1874,L,Rouge,1
1875,X,Rouge,1
1876,L,Rouge,1
1877,X,0,1
1878,X,Vert,1
1879,X,0,1
1880,X,Rouge,1
1881,L,Vert,1
1882,X,Vert,1
1883,X,Rouge,1
1884,L,Vert,1
1885,X,Rouge,1
1886,X,Vert,1
1887,L,Rouge,1
1888,X,Rouge,1
1889,X,Vert,1
1890,X,Vert,1
1891,L,Vert,1
1892,X,Rouge,1
1893,L,Rouge,1
1894,L,Vert,1
1895,X,Rouge,1
1896,X,Rouge,1
1897,L,Rouge,1
1898,X,Rouge,1
1899,X,Vert,1
1900,L,Vert,1
1901,L,Vert,1
1902,L,Vert,1
1903,L,Rouge,1
1904,L,Vert,1
1905,X,Rouge,1
1906,X,Vert,1
1907,L,Rouge,1
1908,L,Vert,1
1909,X,Vert,1
1910,X,Rouge,1
1911,X,Rouge,1
1912,X,Rouge,1
1913,X,Vert,1
1914,X,Vert,1
1915,L,Rouge,1
1916,L,Vert,1
1917,X,Rouge,1
1918,L,Rouge,1
1919,X,Rouge,1
1920,X,Rouge,1
1921,X,Rouge,1
1922,L,Vert,1
1923,X,Vert,1
1924,L,Vert,1
1925,X,Vert,1
1926,X,Vert,1
1927,L,Rouge,1
1928,X,Vert,1
1929,L,Vert,1
1930,X,Rouge,1
1931,X,Rouge,1
1932,L,Rouge,1
1933,X,Rouge,1
1934,X,Rouge,1
1935,X,Vert,1
1936,L,Vert,1
1937,X,Rouge,1
1938,X,Rouge,1
1939,L,Rouge,1
1940,X,Vert,1
1941,X,Vert,1
1942,X,Rouge,1
1943,L,Rouge,1
1944,L,Vert,1
1945,L,Rouge,1
1946,X,Vert,1
1947,L,Rouge,1
1948,X,Rouge,1
1949,X,Vert,1
1950,X,Rouge,1
1951,X,Rouge,1
1952,L,Vert,1
1953,X,Rouge,1
1954,X,Rouge,1
1955,X,Rouge,1
1956,X,Rouge,1
1957,X,Vert,1
1958,X,Vert,1
1959,L,Vert,1
1960,X,Rouge,1
1961,X,Rouge,1
1962,X,0,1
1963,L,Rouge,1
1964,X,Rouge,1
1965,X,Rouge,1
1966,L,Vert,1
1967,X,Vert,1
1968,X,Vert,1
1969,L,Vert,1
1970,X,Rouge,1
1971,X,Rouge,1
1972,L,Vert,1
1973,X,Rouge,1
1974,X,Rouge,1
1975,X,Vert,1
1976,X,Vert,1
1977,L,Rouge,1
1978,X,Vert,1
1979,X,Vert,1
1980,X,Vert,1
1981,X,Vert,1
1982,L,Vert,1
1983,L,Vert,1
1984,X,Vert,1
1985,X,Vert,1
1986,X,Rouge,1
1987,X,Vert,1
1988,X,Vert,1
1989,X,Vert,1
1990,X,Vert,1
1991,L,Rouge,1
1992,X,Vert,1
1993,L,Rouge,1
1994,X,Vert,1
1995,X,Rouge,1
1996,X,Vert,1
1997,X,Vert,1
1998,X,Rouge,1
1999,L,Rouge,1
2000,L,Rouge,1
2001,X,Vert,1
2002,L,Rouge,1
2003,L,Rouge,1
2004,X,Vert,1
2005,X,Rouge,1
2006,X,Vert,1
2007,X,Rouge,1
2008,X,Rouge,1
2009,L,Rouge,1
2010,X,Vert,1
2011,X,Rouge,1
2012,X,Rouge,1
2013,X,Rouge,1
2014,L,Vert,1
2015,X,Vert,1
2016,L,Rouge,1
2017,L,Vert,1
2018,X,Rouge,1
2019,X,Vert,1
2020,L,Vert,1
2021,L,Vert,1
2022,X,Rouge,1
2023,X,Rouge,1
2024,L,Rouge,1
2025,L,Vert,1
2026,X,Vert,1
2027,X,Vert,1
2028,X,Vert,1
2029,L,Rouge,1
2030,X,Vert,1
2031,L,Rouge,1
2032,X,Vert,1
2033,L,Rouge,1
2034,X,Rouge,1
2035,L,Rouge,1
2036,L,Vert,1
2037,X,Vert,1
2038,X,Vert,1
2039,L,Rouge,1
2040,X,Vert,1
2041,X,Vert,1
2042,X,Rouge,1
2043,L,Vert,1
2044,L,Vert,1
2045,L,Vert,1
2046,X,Rouge,1
2047,L,Rouge,1
2048,X,Rouge,1
2049,L,Rouge,1
2050,X,Rouge,1
2051,L,Rouge,1
2052,X,Vert,1
2053,X,Rouge,1
2054,X,Vert,1
2055,X,Vert,1
2056,X,Vert,1
2057,X,Vert,1
2058,L,Rouge,1
2059,L,Rouge,1
2060,L,Vert,1
2061,L,Vert,1
2062,L,Vert,1
2063,X,Vert,1
2064,L,Vert,1
2065,L,Vert,1
2066,L,Rouge,1
2067,L,Rouge,1
2068,L,Vert,1
2069,L,Vert,1
2070,X,Vert,1
2071,L,Vert,1
2072,L,Vert,1
2073,L,Vert,1
2074,X,Rouge,1
2075,L,Rouge,1
2076,L,0,1
2077,X,Rouge,1
2078,L,Vert,1
2079,L,Vert,1
2080,L,Vert,1
2081,L,Rouge,1
2082,L,Rouge,1
2083,L,Rouge,1
2084,L,Vert,1
2085,X,Rouge,1
2086,X,Rouge,1
2087,L,Vert,1
2088,X,Vert,1
2089,X,Rouge,1
2090,L,Vert,1
2091,L,Rouge,1
2092,L,Rouge,1
2093,L,Vert,1
2094,X,Vert,1
2095,L,Vert,1
2096,L,Rouge,1
2097,X,Vert,1
2098,X,Vert,1
2099,X,Vert,1
2100,X,Rouge,1
2101,L,Rouge,1
2102,L,Rouge,1
2103,X,Vert,1
2104,L,Rouge,1
2105,X,Rouge,1
2106,X,Rouge,1
2107,L,Vert,1
2108,X,0,1
2109,L,Rouge,1
2110,L,Rouge,1
2111,L,Rouge,1
2112,L,Vert,1
2113,L,Rouge,1
2114,L,Vert,1
2115,L,Vert,1
2116,L,Vert,1
2117,L,Rouge,1
2118,X,Vert,1
2119,X,Rouge,1
2120,L,Vert,1
2121,L,0,1
2122,X,Rouge,1
2123,L,0,1
2124,X,0,1
2125,X,Rouge,1
2126,L,Rouge,1
2127,X,Vert,1
2128,L,Rouge,1
2129,L,Vert,1
2130,L,Vert,1
2131,L,Vert,1
2132,X,0,1
2133,L,0,1
2134,L,0,1
2135,X,Rouge,1
2136,L,Rouge,1
2137,L,Vert,1
2138,X,Vert,1
2139,L,Vert,1
2140,L,Rouge,1
2141,X,Rouge,1
2142,X,Vert,1
2143,L,Rouge,1
2144,L,Rouge,1
2145,L,Vert,1
2146,X,Vert,1
2147,L,Rouge,1
2148,L,Vert,1
2149,X,Rouge,1
2150,L,Vert,1
2151,L,Rouge,1
2152,L,Vert,1
2153,X,Vert,1
2154,L,Rouge,1
2155,X,Vert,1
2156,X,Rouge,1
2157,L,Rouge,1
2158,L,Vert,1
2159,X,Vert,1
2160,L,Vert,1
2161,L,Rouge,1
2162,X,Vert,1
2163,L,Rouge,1
2164,X,Vert,1
2165,L,Vert,1
2166,L,Rouge,1
2167,L,Vert,1
2168,X,Rouge,1
2169,X,Vert,1
2170,L,Vert,1
2171,X,Vert,1
2172,X,Vert,1
2173,L,Vert,1
2174,X,Vert,1
2175,L,Vert,1
2176,X,Vert,1
2177,X,Rouge,1
2178,L,Rouge,1
2179,L,Rouge,1
2180,X,Rouge,1
2181,X,Vert,1
2182,X,Rouge,1
2183,X,Vert,1
2184,L,Vert,1
2185,X,Rouge,1
2186,L,Rouge,1
2187,X,Rouge,1
2188,X,Rouge,1
2189,X,Rouge,1
2190,X,Rouge,1
2191,X,Vert,1
2192,X,Vert,1
2193,X,Vert,1
2194,X,Rouge,1
2195,L,Vert,1
2196,X,Rouge,1
2197,L,Rouge,1
2198,L,Rouge,1
2199,X,Rouge,1
2200,X,Rouge,1
2201,L,Rouge,1
2202,L,Vert,1
2203,X,Rouge,1
2204,X,Vert,1
2205,X,Vert,1
2206,L,Vert,1
2207,X,Vert,1
2208,X,Vert,1
2209,X,Rouge,1
2210,L,Vert,1
2211,L,Vert,1
2212,X,Rouge,1
2213,X,Rouge,1
2214,L,Rouge,1
2215,L,Vert,1
2216,X,Vert,1
2217,X,Vert,1
2218,X,Rouge,1
2219,L,Rouge,1
2220,L,Vert,1
2221,L,Rouge,1
2222,X,Rouge,1
2223,X,Vert,1
2224,L,Vert,1
2225,X,Rouge,1
2226,X,Vert,1
2227,X,Vert,1
2228,X,Vert,1
2229,X,Rouge,1
2230,X,Rouge,1
2231,L,Rouge,1
2232,X,Rouge,1
2233,L,Vert,1
2234,X,Vert,1
2235,L,Vert,1
2236,L,Vert,1
2237,X,Vert,1
2238,X,Vert,1
2239,X,Rouge,1
2240,L,Vert,1
2241,X,Rouge,1
2242,X,Rouge,1
2243,X,Rouge,1
2244,X,Rouge,1
2245,L,Vert,1
2246,X,Vert,1
2247,X,Vert,1
2248,X,Rouge,1
2249,X,Vert,1
2250,X,Vert,1
2251,X,Vert,1
2252,X,Rouge,1
2253,L,Rouge,1
2254,X,Rouge,1
2255,X,Vert,1
2256,X,Vert,1
2257,X,Rouge,1
2258,L,Vert,1
2259,L,Rouge,1
2260,L,Rouge,1
2261,X,Vert,1
2262,X,Vert,1
2263,X,Vert,1
2264,X,Rouge,1
2265,X,Vert,1
2266,X,Vert,1
2267,X,0,1
2268,L,0,1
2269,X,Rouge,1
2270,L,0,1
2271,L,Vert,1
2272,X,Vert,1
2273,X,Vert,1
2274,X,Rouge,1
2275,X,Rouge,1
2276,X,Vert,1
2277,X,Vert,1
2278,L,Vert,1
2279,L,Vert,1
2280,L,Rouge,1
2281,X,Rouge,1
2282,X,Vert,1
2283,X,Vert,1
2284,X,Rouge,1
2285,L,Vert,1
2286,L,Rouge,1
2287,L,Vert,1
2288,L,Rouge,1
2289,L,Vert,1
2290,L,Rouge,1
2291,L,Rouge,1
2292,L,Vert,1
2293,X,Rouge,1
2294,X,Vert,1
2295,X,Rouge,1
2296,X,Rouge,1
2297,L,Vert,1
2298,X,Vert,1
2299,X,Vert,1
2300,L,Vert,1
2301,X,Vert,1
2302,L,Rouge,1
2303,L,Vert,1
2304,L,Vert,1
2305,L,Rouge,1
2306,X,Vert,1
2307,X,Rouge,1
2308,X,Rouge,1
2309,L,Rouge,1
2310,X,Vert,1
2311,X,Vert,1
2312,L,Rouge,1
2313,X,Rouge,1
2314,L,Vert,1
2315,L,Rouge,1
2316,X,Rouge,1
2317,L,Rouge,1
2318,X,Rouge,1
2319,X,Rouge,1
2320,X,Vert,1
2321,X,Vert,1
2322,L,Vert,1
2323,X,Vert,1
2324,L,0,1
2325,X,Rouge,1
2326,X,Vert,1
2327,L,Vert,1
2328,L,Vert,1
2329,L,Vert,1
2330,L,Vert,1
2331,X,Vert,1
2332,X,Rouge,1
2333,X,Rouge,1
2334,X,Vert,1
2335,X,Rouge,1
2336,X,Rouge,1
2337,L,Vert,1
2338,X,Rouge,1
2339,X,Vert,1
2340,L,Rouge,1
2341,L,Vert,1
2342,L,Rouge,1
2343,L,Rouge,1
2344,X,Vert,1
2345,L,Vert,1
2346,L,Rouge,1
2347,L,Rouge,1
2348,X,Rouge,1
2349,L,Vert,1
2350,L,Rouge,1
2351,L,Vert,1
2352,X,Rouge,1
2353,X,Rouge,1
2354,X,Rouge,1
2355,L,Rouge,1
2356,X,Vert,1
2357,L,Vert,1
2358,X,Rouge,1
2359,X,Rouge,1
2360,L,0,1
2361,L,Vert,1
2362,X,0,1
2363,X,Rouge,1
2364,L,Rouge,1
2365,X,Rouge,1
2366,L,Vert,1
2367,L,Rouge,1
2368,L,Rouge,1
2369,L,Rouge,1
2370,L,Vert,1
2371,X,Rouge,1
2372,X,Rouge,1
2373,L,Rouge,1
2374,X,Rouge,1
2375,L,Rouge,1
2376,L,Rouge,1
2377,L,Rouge,1
2378,L,Rouge,1
2379,L,Rouge,1
2380,X,Vert,1
2381,L,Vert,1
2382,X,Rouge,1
2383,X,Vert,1
2384,X,Rouge,1
2385,L,Rouge,1
2386,L,Vert,1
2387,L,Rouge,1
2388,L,Rouge,1
2389,L,Vert,1
2390,X,Rouge,1
2391,L,Rouge,1
2392,L,Vert,1
2393,L,Rouge,1
2394,X,Vert,1
2395,L,Vert,1
2396,L,Rouge,1
2397,L,Rouge,1
2398,X,Vert,1
2399,L,Vert,1
2400,X,Vert,1
2401,L,Rouge,1
2402,L,Rouge,1
2403,L,Vert,1
2404,L,Rouge,1
2405,L,Vert,1
2406,L,Rouge,1
2407,X,Vert,1
2408,X,Rouge,1
2409,X,Vert,1
2410,X,Rouge,1
2411,X,Vert,1
2412,X,Vert,1
2413,L,Rouge,1
2414,L,Vert,1
2415,L,Rouge,1
2416,L,Vert,1
2417,L,Rouge,1
2418,L,Rouge,1
2419,X,Vert,1
2420,X,Vert,1
2421,L,Vert,1
2422,L,Rouge,1
2423,L,Vert,1
2424,X,Vert,1
2425,L,Vert,1
2426,X,Vert,1
2427,L,Vert,1
2428,L,Rouge,1
2429,L,Vert,1
2430,L,Vert,1
2431,L,Vert,1
2432,X,Vert,1
2433,L,Vert,1
2434,X,Vert,1
2435,X,Vert,1
2436,L,Vert,1
2437,L,Vert,1
2438,X,0,1
2439,L,Vert,1
2440,L,Vert,1
2441,X,Rouge,1
2442,L,Rouge,1
2443,L,Rouge,1
2444,X,Rouge,1
2445,L,Rouge,1
2446,L,Vert,1
2447,L,Rouge,1
2448,L,Rouge,1
2449,X,Rouge,1
2450,L,Rouge,1
2451,L,Vert,1
2452,L,Vert,1
2453,X,Vert,1
2454,X,Rouge,1
2455,L,Vert,1
2456,L,Vert,1
2457,L,Vert,1
2458,L,Rouge,1
2459,X,Vert,1
2460,L,Vert,1
2461,L,Vert,1
2462,L,Rouge,1
2463,L,Rouge,1
2464,X,Rouge,1
2465,X,Rouge,1
2466,X,Vert,1
2467,X,Rouge,1
2468,L,Rouge,1
2469,L,Vert,1
2470,L,Vert,1
2471,X,0,1
2472,L,Rouge,1
2473,L,Rouge,1
2474,X,Rouge,1
2475,L,Vert,1
2476,L,Vert,1
2477,X,Vert,1
2478,L,Vert,1
2479,X,Rouge,1
2480,L,Vert,1
2481,L,Rouge,1
2482,X,Vert,1
2483,X,Rouge,1
2484,L,Rouge,1
2485,L,Vert,1
2486,L,Rouge,1
2487,L,Vert,1
2488,L,Rouge,1
2489,L,Rouge,1
2490,L,Vert,1
2491,X,Rouge,1
2492,L,Rouge,1
2493,X,Vert,1
2494,L,Rouge,1
2495,L,Rouge,1
2496,L,Vert,1
2497,L,Rouge,1
2498,L,Vert,1
2499,L,Vert,1
2500,L,Vert,1
2501,X,Vert,1
2502,X,Vert,1
2503,X,Rouge,1
2504,L,Rouge,1
2505,L,Rouge,1
2506,L,Vert,1
2507,X,Vert,1
2508,X,Vert,1
2509,L,Rouge,1
2510,L,Rouge,1
2511,L,Vert,1
2512,X,Rouge,1
2513,X,Vert,1
2514,L,Rouge,1
2515,X,Vert,1
2516,X,Rouge,1
2517,L,0,1
2518,L,0,1
2519,L,0,1
2520,L,0,1
2521,X,Rouge,1
2522,X,0,1
2523,X,Vert,1
2524,L,Rouge,1
2525,L,Vert,1
2526,X,Rouge,1
2527,X,Vert,1
2528,X,Vert,1
2529,L,Vert,1
2530,L,Rouge,1
2531,X,Vert,1
2532,L,Rouge,1
2533,X,Vert,1
2534,L,Rouge,1
2535,X,Rouge,1
2536,X,Rouge,1
2537,L,Rouge,1
